area,plot,tree,common_name,scientific_name,family_name,type,DBH.2015,Dead.2015,D_class.2015,fallen_wood.2015,Hcom.2015,Htot.2015,RN.2015,RS.2015,RE.2015,RW.2015,date.2015,DBH.2016,dead.2016,D.class.2016,date.2016,DBH.2018,Dead.2018,date.2018,UTM_Easting,UTM_Northing
TAP_A01,67,034a,marupa,Simarouba amara,Simaroubaceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,15.2,FALSE,20180901,726415.985511792,9683934.75764944
TAP_A01,67,034b,caferana,Quiina florida,Ochnaceae,O,11.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.9,FALSE,20180901,726445.493372736,9683952.03318752
TAP_A01,67,035a,quarubarana,Erisma uncinatum,Vochysiaceae,O,60.7,FALSE,NA,NA,19.34,28.17,9.3,4.2,6,3.2,20151212,NA,NA,NA,NA,64.3,FALSE,20180901,726417.6099962,9683938.829754
TAP_A01,67,035b,cumaru,Dipteryx odorata,Fabaceae,O,81,FALSE,NA,NA,21.51,31.9,4.7,9.4,5,7,20151212,NA,NA,NA,NA,81.5,FALSE,20180901,726446.158471488,9683952.54615616
TAP_A01,67,036a,pau de remo,Chimarrhis turbinata,Rubiaceae,O,20.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,21.2,FALSE,20180901,726419.1953404,9683937.425188
TAP_A01,67,036b,caferana,Quiina florida,Ochnaceae,O,10.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726446.249315704,9683952.58645528
TAP_A01,67,037a,jarana,Lecythis lurida,Lecythidaceae,O,32.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,33.5,FALSE,20180901,726421.8122216,9683941.745992
TAP_A01,67,037b,caferana,Quiina florida,Ochnaceae,O,11.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.5,FALSE,20180901,726445.726813476,9683954.20889509
TAP_A01,67,038a,breu folha grande,Protium robustum,Burseraceae,O,10.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,10.2,FALSE,20180901,726425.69492,9683945.5968
TAP_A01,67,038b,caferana,Quiina florida,Ochnaceae,O,11.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,12.5,FALSE,20180901,726449.46092456,9683952.5883312
TAP_A01,67,039a,caferana,Quiina florida,Ochnaceae,O,14,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.1,FALSE,20180901,726424.53754808,9683942.9549656
TAP_A01,67,039b,morta,NA,NA,O,39.8,TRUE,3,FALSE,NA,21.61,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726451.0334394,9683954.160278
TAP_A01,67,040a,parapara,Jacaranda copaia,Bignoniaceae,O,50,FALSE,NA,NA,24.99,34.02,5.8,6,3,3.5,20151212,NA,NA,NA,NA,48.4,FALSE,20180901,726428.49902708,9683943.6456756
TAP_A01,67,040b,caferana,Quiina florida,Ochnaceae,O,13.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726454.2058344,9683953.914968
TAP_A01,67,041a,copaiba,Copaifera reticulata,Fabaceae,O,29.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,29.9,FALSE,20180901,726437.41536112,9683938.9917184
TAP_A01,67,041b,caferana,Quiina florida,Ochnaceae,O,14,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,14.3,FALSE,20180901,726458.002931,9683958.35373
TAP_A01,67,042a,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.1,FALSE,20180901,726431.77613068,9683934.4331276
TAP_A01,67,042b,envira cana,Xylopia nitida,Annonaceae,O,27.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,27.8,FALSE,20180901,726451.79289024,9683948.4715168
TAP_A01,67,043a,jutai pororoca,Dialium guianense,Fabaceae,O,11.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,12.7,FALSE,20180901,726433.89617528,9683934.2779096
TAP_A01,67,043b,caferana,Quiina florida,Ochnaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726451.0426772,9683947.598744
TAP_A01,67,044a,macaranduba,Manilkara huberi,Sapotaceae,O,25.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,26.2,FALSE,20180901,726437.0648336,9683928.177192
TAP_A01,67,044b,uxi,Endopleura uchi,Humiriaceae,O,18.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,18.9,FALSE,20180901,726452.99733224,9683947.9016568
TAP_A01,67,045a,caferana,Quiina florida,Ochnaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,12.7,FALSE,20180901,726438.27745896,9683927.6206472
TAP_A01,67,045b,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726455.0999872,9683947.718144
TAP_A01,67,046a,goiabinha,Myrcia splendens,Myrtaceae,O,16.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,17.8,FALSE,20180901,726438.60107764,9683926.6927348
TAP_A01,67,046b,morta,NA,NA,O,12.5,TRUE,3,FALSE,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726456.000246,9683948.10782
TAP_A01,67,047a,macaranduba,Manilkara huberi,Sapotaceae,O,61.8,FALSE,NA,NA,25.81,42.02,4.5,7.7,3,11,20151212,NA,NA,NA,NA,62.8,FALSE,20180901,726442.468448,9683927.23032
TAP_A01,67,047b,uxi,Endopleura uchi,Humiriaceae,O,16.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,18.4,FALSE,20180901,726455.670161088,9683945.88237616
TAP_A01,67,048a,caferana,Quiina florida,Ochnaceae,O,17.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,18.5,FALSE,20180901,726442.22360992,9683924.9981344
TAP_A01,67,048b,uxi,Endopleura uchi,Humiriaceae,O,67.4,FALSE,NA,NA,16.22,26.34,15.2,8.5,12,8,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726457.466791592,9683946.65540344
TAP_A01,67,049a,jarana,Lecythis lurida,Lecythidaceae,O,25.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,26.2,FALSE,20180901,726443.427029,9683924.42661
TAP_A01,67,049b,matamata,Eschweilera parviflora,Lecythidaceae,O,11.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.9,FALSE,20180901,726454.309120564,9683940.49355348
TAP_A01,67,050a,breu barrote,Tetragastris panamensis,Burseraceae,O,30.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,30.1,FALSE,20180901,726444.46745936,9683918.4677952
TAP_A01,67,050b,breu vermelho,Protium hebetatum,Burseraceae,O,29.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,30.4,FALSE,20180901,726461.06801396,9683938.2041172
TAP_A01,67,051a,caferana,Quiina florida,Ochnaceae,O,11.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.8,FALSE,20180901,726436.82715596,9683925.9566572
TAP_A01,67,051b,jarana,Lecythis lurida,Lecythidaceae,O,56.5,FALSE,NA,NA,13.33,20.11,2,6,10,3.2,20151212,NA,NA,NA,NA,57,FALSE,20180901,726463.642465004,9683936.31566028
TAP_A01,67,052a,tauari,Couratari stellata,Lecythidaceae,O,42.5,FALSE,NA,NA,15.42,26,6,4,5.5,3.5,20151212,NA,NA,NA,NA,42.5,FALSE,20180901,726435.80993984,9683920.2545888
TAP_A01,67,052b,caferana,Quiina florida,Ochnaceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.2,FALSE,20180901,726465.264838064,9683930.95582448
TAP_A01,67,053a,jutai pororoca,Dialium guianense,Fabaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,14,FALSE,20180901,726435.2578498,9683918.976946
TAP_A01,67,053b,envira,"Xylopia sp,",Annonaceae,O,19.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,20.3,FALSE,20180901,726463.860027904,9683929.07496128
TAP_A01,67,054a,caferana,Quiina florida,Ochnaceae,O,13.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,14.4,FALSE,20180901,726438.55369464,9683918.2052648
TAP_A01,67,054b,muiratinga,Maquira coriacea,Moraceae,O,14.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,16.1,FALSE,20180901,726458.70809384,9683923.4184368
TAP_A01,67,055a,canela,Miconia pyrifolia,Melastomataceae,O,13.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,13.4,FALSE,20180901,726439.43247212,9683918.5599884
TAP_A01,67,055b,inga xixica,Inga heterophylla,Fabaceae,O,14.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,15.7,FALSE,20180901,726466.7114464,9683919.751568
TAP_A01,67,056a,canela,Miconia pyrifolia,Melastomataceae,O,12.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,13.1,FALSE,20180901,726438.2270072,9683919.128184
TAP_A01,67,056b,caferana,Quiina florida,Ochnaceae,O,17.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,17.5,FALSE,20180901,726467.4682498,9683926.920734
TAP_A01,67,057a,quinarana,Geissospermum sericeum,Apocynaceae,O,13.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,14.1,FALSE,20180901,726442.22663504,9683913.4498488
TAP_A01,67,057b,envira surucucu,Duguetia surinamensis,Annonaceae,O,10.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,10.8,FALSE,20180901,726462.484445344,9683917.66770208
TAP_A01,67,058a,envira surucucu,Duguetia surinamensis,Annonaceae,O,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,28.3,FALSE,20180901,726447.99350848,9683908.2058336
TAP_A01,67,058b,breu branco,Protium paniculatum,Burseraceae,O,23.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,24.4,FALSE,20180901,726461.0807228,9683915.934056
TAP_A01,67,059a,muiratinga,Maquira coriacea,Moraceae,O,18.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,19.4,FALSE,20180901,726449.498042,9683906.66978
TAP_A01,67,059b,louro preto,Nectandra cuspidata,Lauraceae,O,53.1,FALSE,NA,NA,22.5,34.12,1.7,5.2,4.4,7.8,20151212,NA,NA,NA,NA,22.6,FALSE,20180901,726464.6296206,9683910.831362
TAP_A01,67,060a,inhare,Helicostylis tomentosa,Moraceae,O,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,31.2,FALSE,20180901,726442.80063136,9683906.2073152
TAP_A01,67,060b,abiu cutite,Pouteria macrophylla,Sapotaceae,O,15.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,15.4,FALSE,20180901,726465.130182572,9683912.31605804
TAP_A01,67,061a,macaranduba,Manilkara huberi,Sapotaceae,O,27.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,29.3,FALSE,20180901,726441.60744148,9683906.7954836
TAP_A01,67,061b,goiabinha,Myrcia splendens,Myrtaceae,O,11.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,11.5,FALSE,20180901,726469.20901672,9683914.7406304
TAP_A01,67,062a,breu barrote,Tetragastris panamensis,Burseraceae,O,36.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,36.4,FALSE,20180901,726449.59625808,9683903.5413056
TAP_A01,67,062b,caferana,Quiina florida,Ochnaceae,O,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726465.814354688,9683910.74164416
TAP_A01,67,063a,morta,NA,NA,O,11.9,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,NA,TRUE,20180901,726450.456623,9683903.86607
TAP_A01,67,063b,tauari,Couratari stellata,Lecythidaceae,O,12.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,12.5,FALSE,20180901,726467.93308314,9683909.4902858
TAP_A01,67,064b,tachi preto,Tachigali myrmecophila,Fabaceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151212,NA,NA,NA,NA,16.2,FALSE,20180901,726458.8853056,9683916.693872
TAP_A01,67,065a,caferana,Quiina florida,Ochnaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,FALSE,20180901,726427.648944032,9683909.55070224
TAP_A01,67,066a,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,FALSE,20180901,726423.669924976,9683914.68078032
TAP_A01,67,067a,muirapixuna,Chamaecrista scleroxylon,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,FALSE,20180901,726429.3222382,9683935.499614
TAP_A01,67,068a,caferana,Quiina florida,Ochnaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,FALSE,20180901,726433.8280052,9683917.346244
TAP_A01,68,001a,ucuuba,Virola michelii,Myristicaceae,O,13.7,FALSE,NA,NA,12.79,15.69,1.3,1.4,2.2,1.2,20151214,NA,NA,NA,NA,15,FALSE,20180901,727090.4283684,9682575.9425376
TAP_A01,68,001b,morta,NA,NA,O,13.2,TRUE,1,FALSE,NA,9.09,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727114.1826312,9682588.9921248
TAP_A01,68,002a,canela,Miconia pyrifolia,Melastomataceae,O,10.6,FALSE,NA,NA,5.25,8.51,1.7,1.4,1.7,1.2,20151214,NA,NA,NA,NA,11.1,FALSE,20180901,727093.1583456,9682577.1451104
TAP_A01,68,002b,morta,NA,NA,O,12.2,TRUE,1,FALSE,NA,6.73,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727117.9925104,9682590.1528096
TAP_A01,68,003a,quarubarana,Erisma uncinatum,Vochysiaceae,O,67.8,FALSE,NA,NA,25.95,36.53,7,4.3,1,6.2,20151214,NA,NA,NA,NA,75.1,FALSE,20180901,727094.068338,9682577.545968
TAP_A01,68,003b,goiabinha,Myrcia splendens,Myrtaceae,O,10,FALSE,NA,NA,6.9,7.7,1.4,2.4,2.8,1,20151214,NA,NA,NA,NA,16.9,FALSE,20180901,727121.22405072,9682592.91982848
TAP_A01,68,004a,morta,NA,NA,O,52.6,TRUE,2,FALSE,NA,29.96,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727098.6183,9682579.550256
TAP_A01,68,004b,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,O,19.6,FALSE,NA,NA,6.8,10.17,5,1.3,2.7,2.5,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727123.51884512,9682595.37723848
TAP_A01,68,005a,breu barrote,Tetragastris panamensis,Burseraceae,O,16.7,FALSE,NA,NA,9.2,14.03,3.5,2.9,3.6,2,20151214,NA,NA,NA,NA,17,FALSE,20180901,727101.0093084,9682581.6386376
TAP_A01,68,005b,louro amarelo,Aniba parviflora,Lauraceae,O,17.3,FALSE,NA,NA,6.65,10.91,4,2,12.2,2.1,20151214,NA,NA,NA,NA,20.1,FALSE,20180901,727119.69088464,9682597.20677376
TAP_A01,68,006a,envira surucucu,Duguetia surinamensis,Annonaceae,O,10.4,FALSE,NA,NA,8.04,12.15,1.6,2.3,3.6,1.2,20151214,NA,NA,NA,NA,10.8,FALSE,20180901,727101.5820328,9682582.9259392
TAP_A01,68,006b,louro preto,Ocotea cernua,Lauraceae,O,15.5,FALSE,NA,NA,6.77,10.84,2,2.1,2.4,2.9,20151214,NA,NA,NA,NA,16,FALSE,20180901,727112.25797568,9682594.24650432
TAP_A01,68,007a,abiurana,Pouteria gongrijpii,Sapotaceae,O,50.3,FALSE,NA,NA,25.59,30.31,3.7,4.8,5,2,20151214,NA,NA,NA,NA,51.7,FALSE,20180901,727095.372216,9682579.673538
TAP_A01,68,007b,morta,NA,NA,O,20.4,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727113.0408864,9682592.1091296
TAP_A01,68,008a,inhare,Helicostylis tomentosa,Moraceae,O,13.8,FALSE,NA,NA,10.07,15.3,3,2.4,3,1.8,20151214,NA,NA,NA,NA,14.1,FALSE,20180901,727091.2059348,9682579.3921512
TAP_A01,68,008b,abiu cutite,Pouteria macrophylla,Sapotaceae,O,16.9,FALSE,NA,NA,8.92,14.54,1.6,1.8,1.7,1.6,20151214,NA,NA,NA,NA,17,FALSE,20180901,727110.42370416,9682593.43945344
TAP_A01,68,009a,louro preto,Nectandra cuspidata,Lauraceae,O,28.5,FALSE,NA,NA,12.43,19.64,8,2.5,6.1,3.4,20151214,NA,NA,NA,NA,29.3,FALSE,20180901,727089.7709064,9682580.3138136
TAP_A01,68,009b,abiu cutite,Pouteria macrophylla,Sapotaceae,O,10.7,FALSE,NA,NA,6.54,9.81,1.6,3.3,1.2,1.3,20151214,NA,NA,NA,NA,11.2,FALSE,20180901,727112.91881748,9682596.81210072
TAP_A01,68,010a,canela de velho,Casearia javitensis,Salicaceae,O,11.4,FALSE,NA,NA,6.53,9.28,3.5,2,2.6,2.5,20151214,NA,NA,NA,NA,13.5,FALSE,20180901,727091.8899744,9682583.1105564
TAP_A01,68,010b,caferana,Quiina florida,Ochnaceae,O,11.6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,12.7,FALSE,20180901,727110.7573968,9682598.3431392
TAP_A01,68,011a,parapara,Jacaranda copaia,Bignoniaceae,O,46.8,FALSE,NA,NA,22.55,31.73,8,1.1,3.2,3.5,20151214,NA,NA,NA,NA,46.3,FALSE,20180901,727093.54863864,9682584.35822496
TAP_A01,68,011b,inga branco,Inga thibaudiana,Fabaceae,O,18.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,17.8,FALSE,20180901,727118.4097068,9682603.7748792
TAP_A01,68,012a,caferana,Quiina florida,Ochnaceae,O,12.2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,12.5,FALSE,20180901,727102.93443456,9682584.97039104
TAP_A01,68,012b,caferana,Quiina florida,Ochnaceae,O,18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727118.2504272,9682604.2215948
TAP_A01,68,013a,acariquara,Minquartia guianensis,Olacaceae,O,15.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,14.7,FALSE,20180901,727103.60726976,9682583.19686784
TAP_A01,68,013b,caferana,Quiina florida,Ochnaceae,O,15.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,15.9,FALSE,20180901,727115.12304,9682606.981218
TAP_A01,68,014a,breu barrote,Tetragastris panamensis,Burseraceae,O,27.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,28,FALSE,20180901,727101.144654,9682586.873208
TAP_A01,68,014b,inga xixica,Inga heterophylla,Fabaceae,O,17.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,16.6,FALSE,20180901,727113.62404648,9682605.18573952
TAP_A01,68,015a,muiratinga,Maquira coriacea,Moraceae,O,30.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,35.7,FALSE,20180901,727102.12703232,9682587.09861888
TAP_A01,68,015b,tachi preto,Tachigali myrmecophila,Fabaceae,O,53,FALSE,NA,NA,15.89,25.87,6,11.5,9.4,7.2,20151214,NA,NA,NA,NA,58.4,FALSE,20180901,727109.46598008,9682604.80618032
TAP_A01,68,016a,envira surucucu,Duguetia surinamensis,Annonaceae,O,11.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,10.2,FALSE,20180901,727095.442164,9682587.7794168
TAP_A01,68,016b,urucurana,Sloanea guianensis,Elaeocarpaceae,O,13.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727106.5657172,9682606.8407048
TAP_A01,68,017a,timborana,Pseudopiptadenia suaveolens,Fabaceae,O,34.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,36.8,FALSE,20180901,727094.1134184,9682588.4370516
TAP_A01,68,017b,morta,NA,NA,O,16.3,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727107.7740956,9682609.4388104
TAP_A01,68,018a,timborana,Pseudopiptadenia suaveolens,Fabaceae,O,36.9,FALSE,NA,NA,8.67,15.58,1.8,2.6,2.3,2.1,20151214,NA,NA,NA,NA,36.4,FALSE,20180901,727094.53868468,9682588.72761752
TAP_A01,68,018b,caferana,Quiina florida,Ochnaceae,O,14.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,15,FALSE,20180901,727110.08972664,9682609.00826976
TAP_A01,68,019a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,O,15.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,16,FALSE,20180901,727088.7736252,9682585.5705808
TAP_A01,68,019b,gema de ovo,Aspidosperma parvifolium,Apocynaceae,O,12.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,13.4,FALSE,20180901,727108.92454488,9682612.21776192
TAP_A01,68,020a,breu barrote,Tetragastris panamensis,Burseraceae,O,21.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,21.5,FALSE,20180901,727096.2637452,9682594.0399608
TAP_A01,68,020b,caferana,Quiina florida,Ochnaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,13.4,FALSE,20180901,727113.13680048,9682609.51934592
TAP_A01,68,021a,merauba,Mouriri collocarpa,Melastomataceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,11.1,FALSE,20180901,727097.1864936,9682594.4455824
TAP_A01,68,021b,fava orelha de macaco,Enterolobium schomburgkii,Fabaceae,O,20.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,20.9,FALSE,20180901,727112.71935696,9682610.67956784
TAP_A01,68,022a,quarubarana,Erisma uncinatum,Vochysiaceae,O,67.1,FALSE,NA,NA,18.55,29.31,4.9,4,9,5,20151214,NA,NA,NA,NA,70,FALSE,20180901,727101.32951928,9682593.16307712
TAP_A01,68,022b,ucuuba terra firme,Virola sebifera,Myristicaceae,O,10.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,13.5,FALSE,20180901,727115.1854692,9682618.8911848
TAP_A01,68,023a,muiratinga,Maquira coriacea,Moraceae,O,16.1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,16.3,FALSE,20180901,727102.09954936,9682594.53626704
TAP_A01,68,023b,morta,NA,NA,O,18,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,NA,TRUE,20180901,727114.8686108,9682619.7852512
TAP_A01,68,024a,louro preto,Ocotea cernua,Lauraceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,15.3,FALSE,20180901,727094.2299324,9682599.3548136
TAP_A01,68,024b,caferana,Quiina florida,Ochnaceae,O,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,15.6,FALSE,20180901,727112.4303576,9682611.4827984
TAP_A01,68,025a,ucuuba,Virola michelii,Myristicaceae,O,10.9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,10.8,FALSE,20180901,727092.9622624,9682599.8327776
TAP_A01,68,025b,caferana,Quiina florida,Ochnaceae,O,10.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,11.5,FALSE,20180901,727111.1771444,9682611.9661616
TAP_A01,68,026a,cucutitiriba,"Pouteria sp,",Sapotaceae,O,24.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,24.8,FALSE,20180901,727088.7697416,9682593.8513664
TAP_A01,68,026b,murta,Strychnos subcordata,Loganiaceae,O,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,14.5,FALSE,20180901,727109.98588944,9682615.26715656
TAP_A01,68,027a,jutai pororoca,Dialium guianense,Fabaceae,O,15.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,16.6,FALSE,20180901,727086.57252,9682593.921168
TAP_A01,68,027b,caferana,Quiina florida,Ochnaceae,O,13.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,18.1,FALSE,20180901,727103.97217056,9682616.86705344
TAP_A01,68,028a,caferana,Quiina florida,Ochnaceae,O,15.7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,16.4,FALSE,20180901,727083.79407,9682592.700492
TAP_A01,68,028b,pau de remo,Chimarrhis turbinata,Rubiaceae,O,15.4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,15.9,FALSE,20180901,727104.22764544,9682619.14951576
TAP_A01,68,029a,caferana,Quiina florida,Ochnaceae,O,13.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,14.3,FALSE,20180901,727083.4448964,9682593.5824896
TAP_A01,68,029b,matamata branco,Eschweilera coriacea,Lecythidaceae,O,13.8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20151214,NA,NA,NA,NA,14,FALSE,20180901,727100.5641876,9682617.233592
