area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,fallen.wood,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAP_A03,62,038b,freijo branco,Cordia scabrifolia,Boraginaceae,13.9,O,FALSE,NA,NA,9.59,13.01,1.3,1.3,1,1.6,20160302,727974.5614448,9653941.239602
TAP_A03,62,039a,morta,NA,NA,11,O,TRUE,3,FALSE,NA,1.85,NA,NA,NA,NA,20160302,727958.166739131,9653930.40736421
TAP_A03,62,039b,freijo branco,Cordia scabrifolia,Boraginaceae,11.7,O,FALSE,NA,NA,9.19,10.4,0.7,1.3,1.2,1.2,20160302,727974.3876536,9653941.710264
TAP_A03,62,040a,piquiarana,Caryocar glabrum,Caryocaraceae,15.7,O,FALSE,NA,NA,9.98,14.24,1.7,4.4,0.5,6,20160302,727958.226884391,9653930.53355177
TAP_A03,62,040b,freijo branco,Cordia scabrifolia,Boraginaceae,13.9,O,FALSE,NA,NA,9.19,13.01,1.7,1.4,1.3,2.4,20160302,727974.2138624,9653942.180926
TAP_A03,62,041a,freijo branco,Cordia scabrifolia,Boraginaceae,12,O,FALSE,NA,NA,10.65,13.72,NA,NA,NA,NA,20160302,727960.372314372,9653931.27094548
TAP_A03,62,041b,morta,NA,NA,25.7,O,TRUE,1,FALSE,NA,20.81,NA,NA,NA,NA,20160302,727979.7329848,9653941.430692
TAP_A03,62,042a,morta,NA,NA,13.3,O,TRUE,1,FALSE,NA,11.13,NA,NA,NA,NA,20160302,727960.302542656,9653934.41538904
TAP_A03,62,042b,tatajuba,Bagassa guianensis,Moraceae,23.3,O,FALSE,NA,NA,6.3,13.01,5.3,4.5,2,5.5,20160302,727979.90195672,9653952.1266448
TAP_A03,62,043a,morta,NA,NA,11.1,O,TRUE,1,FALSE,NA,15.83,NA,NA,NA,NA,20160302,727961.522574944,9653935.68139896
TAP_A03,62,043b,tatajuba,Bagassa guianensis,Moraceae,18.4,O,FALSE,NA,NA,9.65,13.86,3.5,2.5,2,1.5,20160302,727980.36278796,9653952.2869664
TAP_A03,62,044a,envira preta,Guatteria schomburgkiana,Annonaceae,17.8,O,FALSE,NA,NA,11.26,17.88,3.8,0.7,1.2,2.2,20160302,727955.311973763,9653932.58994509
TAP_A03,62,044b,morta,NA,NA,12,O,TRUE,1,FALSE,NA,10.46,NA,NA,NA,NA,20160302,727980.18502063,9653952.7576417
TAP_A03,62,045a,morta,NA,NA,22.2,O,TRUE,1,FALSE,NA,15.32,NA,NA,NA,NA,20160302,727954.753752896,9653932.39757664
TAP_A03,62,045b,goiaba de anta,Bellucia grossularioides,Melastomataceae,12.5,O,FALSE,NA,NA,8.37,9.98,2,2,2,2,20160302,727980.467666,9653953.38864
TAP_A03,62,046a,lacre vermelho,Vismia latifolia,Hypericaceae,11.1,O,FALSE,NA,NA,5.41,8.58,3.1,1.5,2,3.2,20160302,727951.898315881,9653929.51705087
TAP_A03,62,046b,parapara,Jacaranda copaia,Bignoniaceae,15.7,O,FALSE,NA,NA,12.21,16.72,0.7,0.7,0.7,0.7,20160302,727981.357549,9653951.03526
TAP_A03,62,047a,pente de macaco,Apeiba petoumo,Malvaceae,22.7,O,FALSE,NA,NA,NA,16.15,3.5,6.2,4.4,3.5,20160302,727948.081207598,9653927.88812082
TAP_A03,62,047b,morta,NA,NA,12.3,O,TRUE,1,FALSE,NA,6.8,NA,NA,NA,NA,20160302,727965.7967925,9653950.932225
TAP_A03,62,048a,pente de macaco,Apeiba petoumo,Malvaceae,14.5,O,FALSE,NA,NA,NA,5.65,3.6,0.5,3.2,2.2,20160302,727947.464617881,9653929.99091087
TAP_A03,62,048b,limao,NA,NA,11.6,O,FALSE,NA,NA,2.08,8.11,3,2.8,4.4,2.2,20160302,727974.1047,9653956.4921
TAP_A03,62,049a,breu sucuruba,Trattinnickia burserifolia,Burseraceae,13.3,O,FALSE,NA,NA,3.08,7.51,4.2,0.5,2.5,3,20160302,727950.696776893,9653932.68524595
TAP_A03,62,049b,castanha do para,Bertholletia excelsa,Lecythidaceae,21.3,O,FALSE,NA,NA,12.57,18.48,2.3,3.4,2.4,3,20160302,727981.43782,9653959.05738
TAP_A03,62,050a,freijo branco,Cordia scabrifolia,Boraginaceae,24.9,O,FALSE,NA,NA,13.39,17.44,2.3,3.2,4,1.7,20160302,727956.151312,9653934.35658
TAP_A03,62,050b,morta,NA,NA,18.5,O,TRUE,1,FALSE,NA,15.49,NA,NA,NA,NA,20160302,727985.46619276,9653959.3986484
TAP_A03,62,051a,morta,NA,NA,11.9,O,TRUE,1,FALSE,NA,14.36,NA,NA,NA,NA,20160302,727955.985971196,9653937.78339164
TAP_A03,62,051b,tatapiririca,Tapirira guianensis,Anacardiaceae,18.6,O,FALSE,NA,NA,10.03,16.48,2.3,1.8,1.4,1.4,20160302,727979.47099704,9653956.0244256
TAP_A03,62,052a,morta,NA,NA,17.8,O,TRUE,1,FALSE,NA,6.07,NA,NA,NA,NA,20160302,727955.05953736,9653937.4627644
TAP_A03,62,052b,parapara,Jacaranda copaia,Bignoniaceae,12.6,O,FALSE,NA,NA,11.15,15.01,0.8,0.8,0.8,0.8,20160302,727983.38219888,9653951.2058592
TAP_A03,62,053a,pente de macaco,Apeiba petoumo,Malvaceae,17.9,O,FALSE,NA,NA,NA,12.94,3.3,1.8,2.6,3.1,20160302,727955.19187368,9653937.0862572
TAP_A03,62,053b,morta,NA,NA,18.5,O,TRUE,NA,FALSE,NA,17.09,NA,NA,NA,NA,20160302,727984.30553552,9653951.5264968
TAP_A03,62,054a,freijo branco,Cordia scabrifolia,Boraginaceae,19,O,FALSE,NA,NA,11.71,15.11,4,2,3.1,2.5,20160302,727950.32937156,9653936.1420044
TAP_A03,62,054b,morta,NA,NA,13.8,O,TRUE,NA,FALSE,NA,17.33,NA,NA,NA,NA,20160302,727987.16059688,9653949.5319472
TAP_A03,62,055a,morta,NA,NA,40,O,TRUE,3,TRUE,NA,NA,NA,NA,NA,NA,20160302,727944.87878248,9653939.9422032
TAP_A03,62,055b,tatapiririca,Tapirira guianensis,Anacardiaceae,28.5,O,FALSE,NA,NA,9.78,17.73,3,3,4.3,NA,20160302,727991.045062196,9653950.34377764
TAP_A03,62,056a,freijo branco,Cordia scabrifolia,Boraginaceae,23.5,O,FALSE,NA,NA,9.87,12.36,5.7,0.1,3.6,3.6,20160302,727945.888147296,9653942.40185664
TAP_A03,62,056b,morta,NA,NA,13.4,O,TRUE,1,FALSE,NA,12.91,NA,NA,NA,NA,20160302,727991.533297568,9653946.35178912
TAP_A03,62,057a,freijo branco,Cordia scabrifolia,Boraginaceae,26.7,O,FALSE,NA,NA,15.61,17.37,4.4,5.6,4.3,3.6,20160302,727945.980146128,9653942.43392152
TAP_A03,62,057b,morta,NA,NA,14.3,O,TRUE,1,FALSE,NA,29.3,NA,NA,NA,NA,20160302,727988.750494576,9653939.85362784
TAP_A03,62,058a,freijo branco,Cordia scabrifolia,Boraginaceae,18.5,O,FALSE,NA,NA,10.08,14.94,2.3,3.1,2,3,20160302,727955.005346528,9653946.42549552
TAP_A03,62,058b,morta,NA,NA,11.5,O,TRUE,1,FALSE,NA,15.99,NA,NA,NA,NA,20160302,727995.120367444,9653938.41626596
TAP_A03,62,059a,freijo branco,Cordia scabrifolia,Boraginaceae,12.7,O,FALSE,NA,NA,9.34,13.65,2,0,2.3,1,20160302,727964.914706168,9653952.21592712
TAP_A03,62,059b,freijo branco,Cordia scabrifolia,Boraginaceae,21,O,FALSE,NA,NA,13.86,20.14,1.7,2.5,1.3,NA,20160302,727996.4936165,9653937.607205
TAP_A03,62,060a,freijo branco,Cordia scabrifolia,Boraginaceae,19.5,O,FALSE,NA,NA,13.65,17.58,3,2.8,4.3,1,20160302,727962.977335606,9653951.8570037
TAP_A03,62,060b,inga vermelho,Inga alba,Fabaceae,15.4,O,FALSE,NA,NA,10.26,16.79,1.6,4,4,NA,20160302,727996.38831992,9653936.5055328
TAP_A03,62,061a,morta,NA,NA,10.5,O,TRUE,1,FALSE,NA,12.43,NA,NA,NA,NA,20160302,727963.78846568,9653950.7615712
TAP_A03,62,061b,inga vermelho,Inga alba,Fabaceae,12.5,O,FALSE,NA,NA,8.56,17.39,1.2,2.7,2.6,NA,20160302,727996.106798696,9653936.40935664
TAP_A03,62,062a,envira preta,Guatteria schomburgkiana,Annonaceae,20.7,O,FALSE,NA,NA,8.78,17.35,2.7,3.8,4,1.6,20160302,727965.117851744,9653949.95265696
TAP_A03,62,062b,inga vermelho,Inga alba,Fabaceae,13.4,O,FALSE,NA,NA,7.39,16.44,2,2.2,1.4,NA,20160302,727995.91911788,9653936.3452392
TAP_A03,62,063a,envira preta,Guatteria schomburgkiana,Annonaceae,13.1,O,FALSE,NA,NA,11.03,14.52,1.2,4,0.8,2.3,20160302,727965.20978361,9653949.98472206
TAP_A03,62,063b,morta,NA,NA,14.4,O,TRUE,1,FALSE,NA,16.96,NA,NA,NA,NA,20160302,727996.646660312,9653933.07841008
TAP_A03,62,064a,freijo branco,Cordia scabrifolia,Boraginaceae,19.6,O,FALSE,NA,NA,12.6,15.16,2.1,2.1,1.6,2.7,20160302,727958.85414104,9653941.4191056
TAP_A03,62,064b,lacrao,Vismia floribunda,Hypericaceae,11.7,O,FALSE,NA,NA,10.11,16.71,1,1,1,NA,20160302,727995.811156896,9653929.70728464
TAP_A03,62,065a,envira sombrera,Xylopia sp.,Annonaceae,11.3,O,FALSE,NA,NA,4.78,7.97,0.9,0.8,0.7,1.5,20160302,727956.27208428,9653942.8486452
TAP_A03,62,065b,morta,NA,NA,11.2,O,TRUE,1,FALSE,NA,8.24,NA,NA,NA,NA,20160302,727995.65986784,9653927.3157096
TAP_A03,62,066a,envira preta,Guatteria schomburgkiana,Annonaceae,22.8,O,FALSE,NA,NA,7.34,19.58,2.8,2,3,2.3,20160302,727964.779111776,9653945.16962784
TAP_A03,62,067a,morta,NA,NA,24.6,O,TRUE,1,FALSE,NA,19.83,NA,NA,NA,NA,20160302,727964.4256392,9653940.386648
TAP_A03,62,068a,morta,NA,NA,15.3,O,TRUE,1,FALSE,NA,7.07,NA,NA,NA,NA,20160302,727960.4622668,9653936.900952
TAP_A03,62,069a,morta,NA,NA,19.7,O,TRUE,1,FALSE,NA,11.78,NA,NA,NA,NA,20160302,727960.4622668,9653936.900952
TAP_A03,62,070a,morta,NA,NA,12,O,TRUE,1,FALSE,NA,14.48,NA,NA,NA,NA,20160302,727962.133470608,9653940.96907272
TAP_A03,62,071a,morta,NA,NA,10.6,O,TRUE,NA,FALSE,NA,8.91,NA,NA,NA,NA,20160302,727962.083294788,9653938.20109492
TAP_A03,62,072a,morta,NA,NA,14.9,O,TRUE,1,FALSE,NA,21.15,NA,NA,NA,NA,20160302,727969.9394768,9653933.818092
TAP_A03,62,073a,abiu,Pouteria sp.,Sapotaceae,10.5,O,FALSE,NA,NA,3.65,8.61,5,0.6,2.6,2.1,20160302,727963.1424764,9653929.370696
TAP_A03,62,074a,morta,NA,NA,28,O,TRUE,NA,FALSE,NA,17.3,NA,NA,NA,NA,20160302,727965.820668784,9653927.75280256
TAP_A03,62,075a,morta,NA,NA,30.8,O,TRUE,NA,FALSE,NA,19.75,NA,NA,NA,NA,20160302,727966.008081734,9653927.8169209
TAP_A03,62,076a,morta,NA,NA,12.4,O,TRUE,NA,FALSE,NA,8.73,NA,NA,NA,NA,20160302,727961.6038774,9653926.31014
TAP_A03,62,077a,pelo de cutia,Banara guianensis,Salicaceae,10.2,O,FALSE,NA,NA,12.27,15.8,1,3.3,2.1,3.3,20160302,727962.23645105,9653924.5217175
TAP_A03,62,078a,tatajuba,Bagassa guianensis,Moraceae,17,O,FALSE,NA,NA,11.43,14.63,3.1,3.7,2.3,2.4,20160302,727966.8277646,9653919.016594
TAP_A03,62,079a,morta,NA,NA,17.9,O,TRUE,NA,FALSE,NA,21.7,NA,NA,NA,NA,20160302,727977.7126684,9653918.268768
TAP_A03,62,080a,freijo branco,Cordia scabrifolia,Boraginaceae,23.9,O,FALSE,NA,NA,13.86,21.55,2.9,3,3.1,4.5,20160302,727957.74386396,9653932.7946564
TAP_A03,69,001a,freijo branco,Cordia scabrifolia,Boraginaceae,13.7,O,FALSE,NA,NA,10.51,14.51,1.8,1.5,1.4,1.3,20160304,727508.54492696,9653451.4138086
TAP_A03,69,001b,innhare,NA,NA,12,O,FALSE,NA,NA,4.47,7.12,1.2,2.8,1.1,1.3,20160304,727534.924860942,9653455.74263248
TAP_A03,69,002a,morta,NA,NA,16,O,TRUE,2,TRUE,NA,2.51,NA,NA,NA,NA,20160304,727518.285171216,9653453.89737156
TAP_A03,69,002b,morta,NA,NA,14,O,TRUE,1,FALSE,NA,11.91,NA,NA,NA,NA,20160304,727540.314278704,9653457.53637164
TAP_A03,69,003a,freijo branco,Cordia scabrifolia,Boraginaceae,20.4,O,FALSE,NA,NA,23.09,29.15,2.2,2,2.1,1.9,20160304,727523.017750496,9653455.49802136
TAP_A03,69,003b,tatajuba,Bagassa guianensis,Moraceae,16.4,O,FALSE,NA,NA,14.86,17.59,1,2.1,2.7,2.4,20160304,727540.280785408,9653457.63092328
TAP_A03,69,004a,inaja,Attalea maripa,Arecaceae,41,P,FALSE,NA,NA,5.82,17.28,6.5,6.5,6.5,6.5,20160304,727521.86726296,9653455.7288846
TAP_A03,69,004b,freijo branco,Cordia scabrifolia,Boraginaceae,13.9,O,FALSE,NA,NA,3.38,5.76,2.1,1.4,1.6,1.8,20160304,727539.34297312,9653460.2783692
TAP_A03,69,005a,faveira,Parkia sp.,Fabaceae,11.6,O,FALSE,NA,NA,9.54,13.07,1.2,2.1,1.2,2.3,20160304,727520.104023744,9653457.60819504
TAP_A03,69,005b,morta,NA,NA,19.5,O,TRUE,1,FALSE,NA,12.25,NA,NA,NA,NA,20160304,727541.613971296,9653462.85066936
TAP_A03,69,006a,inga xixica,Inga heterophylla,Fabaceae,17.1,O,FALSE,NA,NA,8.22,18.94,5.1,2.8,4.7,3.2,20160304,727520.741935232,9653461.66090112
TAP_A03,69,006b,caastanha de arara,NA,NA,20.6,O,FALSE,NA,NA,8.39,11.97,1.2,1.2,1.2,1.2,20160304,727543.174022208,9653464.44702128
TAP_A03,69,007a,inga xixica,Inga heterophylla,Fabaceae,11.3,O,FALSE,NA,NA,9.43,14.58,1.9,1.2,1.4,2,20160304,727519.48759336,9653462.1571386
TAP_A03,69,007b,goiaba de anta,Bellucia grossularioides,Melastomataceae,20.1,O,FALSE,NA,NA,11.56,18.63,3.9,2.7,4.4,2.3,20160304,727535.59743328,9653461.8618088
TAP_A03,69,008a,morta,NA,NA,NA,O,TRUE,1,FALSE,NA,12.86,NA,NA,NA,NA,20160304,727510.949875264,9653459.17263024
TAP_A03,69,008b,morta,NA,NA,12.1,O,TRUE,1,FALSE,NA,11.98,NA,NA,NA,NA,20160304,727542.540298944,9653466.25785504
TAP_A03,69,009a,babacu,Attalea speciosa,Arecaceae,45,P,FALSE,NA,NA,5.44,16.75,3.5,3.5,3.5,3.5,20160304,727510.67108172,9653461.3304927
TAP_A03,69,009b,morta,NA,NA,14.1,O,TRUE,1,FALSE,NA,13.74,NA,NA,NA,NA,20160304,727538.294498615,9653479.0029145
TAP_A03,69,010a,inga branco,Inga thibaudiana,Fabaceae,18.8,O,FALSE,NA,NA,11.76,20.48,2.1,3.3,5,3.4,20160304,727508.8266064,9653464.781924
TAP_A03,69,010b,parapara,Jacaranda copaia,Bignoniaceae,45.7,O,FALSE,NA,NA,18.53,26.08,4,5.1,3.3,5.8,20160304,727541.590796875,9653469.88369913
TAP_A03,69,011a,breu de leite,Thyrsodium spruceanum,Anacardiaceae,12,O,FALSE,NA,NA,6.41,12.67,5,2.2,2.9,3.3,20160304,727518.364217792,9653468.09973072
TAP_A03,69,011b,cupiuba,Goupia glabra,Goupiaceae,15.8,O,FALSE,NA,NA,11.33,16.17,1.5,2,3.8,1.5,20160304,727538.3934252,9653468.979087
TAP_A03,69,012a,morta,NA,NA,31.8,O,TRUE,1,FALSE,NA,24.61,NA,NA,NA,NA,20160304,727509.53066784,9653468.6409944
TAP_A03,69,012b,inga amarelo,Inga sp.,Fabaceae,17.6,O,FALSE,NA,NA,10.41,17.59,4.5,3.1,3.2,4,20160304,727536.507702656,9653471.29884896
TAP_A03,69,013a,morta,NA,NA,16,O,TRUE,1,FALSE,NA,17.4,NA,NA,NA,NA,20160304,727501.36362456,9653468.7332396
TAP_A03,69,013b,morta,NA,NA,13.1,O,TRUE,1,FALSE,NA,5.31,NA,NA,NA,NA,20160304,727539.923522395,9653474.65131733
TAP_A03,69,014a,jambo da mata,NA,NA,10.6,O,FALSE,NA,NA,11.7,16.27,1,3.6,1.2,2.7,20160304,727501.294825248,9653468.91252268
TAP_A03,69,014b,murure,Brosimum acutifolium,Moraceae,15.8,O,FALSE,NA,NA,8.84,15.01,2.5,1.2,1.1,3.1,20160304,727542.27113072,9653473.1244972
TAP_A03,69,015a,inga vermelho,Inga alba,Fabaceae,20.8,O,FALSE,NA,NA,6.45,23.68,2.2,1.8,3.3,1.7,20160304,727511.36148432,9653472.4166312
TAP_A03,69,015b,inga vermelho,Inga alba,Fabaceae,25.4,O,FALSE,NA,NA,12.86,21.73,5.4,7.7,2.3,9,20160304,727542.07134224,9653473.6981524
TAP_A03,69,016a,morta,NA,NA,16,O,TRUE,1,FALSE,NA,13.09,NA,NA,NA,NA,20160304,727502.345238528,9653470.42772448
TAP_A03,69,016b,morta,NA,NA,11.1,O,TRUE,1,FALSE,6.32,11.16,0.7,1,1,0.6,20160304,727541.848121875,9653473.72638163
TAP_A03,69,017a,inga branco,Inga thibaudiana,Fabaceae,15.1,O,FALSE,NA,NA,7.38,18.19,3,4.1,3.5,4.3,20160304,727501.765853392,9653470.52072072
TAP_A03,69,017b,tanibuca,Terminalia amazonia,Combretaceae,31.4,O,FALSE,NA,NA,16.4,27.3,4.7,3.8,3.5,3.7,20160304,727541.20559216,9653476.1839916
TAP_A03,69,018a,emvira sombrera,NA,NA,10.2,O,FALSE,NA,NA,8.3,12.28,1.4,1.1,2,0.9,20160304,727501.864228992,9653471.68587872
TAP_A03,69,018b,envira preta,Guatteria schomburgkiana,Annonaceae,44.8,O,FALSE,NA,NA,13.29,17.51,4.4,3,5.3,4.8,20160304,727538.314286781,9653477.72114633
TAP_A03,69,019a,inga vermelho,Inga alba,Fabaceae,39.2,O,FALSE,NA,NA,12.32,28.42,6.1,8.3,7,5,20160304,727507.82114304,9653473.1797264
TAP_A03,69,019b,freijo branco,Cordia scabrifolia,Boraginaceae,10.8,O,FALSE,NA,NA,10.54,13.82,0.8,0.8,0.8,0.8,20160304,727536.48748656,9653474.3857536
TAP_A03,69,020a,tatajuba,Bagassa guianensis,Moraceae,17.8,O,FALSE,NA,NA,8.88,13.11,3,2.6,3,2.2,20160304,727514.4902872,9653475.656472
TAP_A03,69,020b,mututi,Pterocarpus sp.,Fabaceae,11.8,O,FALSE,NA,NA,13.2,18.54,1.3,1.7,2.4,2,20160304,727526.1080528,9653473.407414
TAP_A03,69,021a,inga branco,Inga thibaudiana,Fabaceae,15.4,O,FALSE,NA,NA,11.24,18.43,2,1.5,2.5,2,20160304,727508.361224,9653477.53044
TAP_A03,69,021b,inga vermelho,Inga alba,Fabaceae,35.4,O,FALSE,NA,NA,12.4,27.94,5.5,9.4,5.3,6.5,20160304,727525.832303659,9653474.46879857
TAP_A03,69,022a,canela de jacamim,Rinorea pubiflora,Violaceae,32.4,O,FALSE,NA,NA,13.85,21.67,3.8,3.5,3.3,1.6,20160304,727501.814872448,9653477.53534368
TAP_A03,69,022b,pelo de cutia,Banara guianensis,Salicaceae,21.6,O,FALSE,NA,NA,11.94,18.69,2,2.5,5.8,1.6,20160304,727524.768239808,9653480.10946528
TAP_A03,69,023a,canela de jacamim,Rinorea pubiflora,Violaceae,23.7,O,FALSE,NA,NA,10.62,18.02,4,4.2,3.3,4.3,20160304,727499.081245248,9653478.96519968
TAP_A03,69,023b,envira amarela,Xylopia sp.,Annonaceae,19.1,O,FALSE,NA,NA,11.41,17.73,3.8,1.5,3,2.6,20160304,727523.757584448,9653482.91428768
TAP_A03,69,024a,inga vermelho,Inga alba,Fabaceae,15.1,O,FALSE,NA,NA,15.48,21.13,2.2,5.2,4,1.1,20160304,727504.196950464,9653482.80183824
TAP_A03,69,024b,tauari,Couratari stellata,Lecythidaceae,18.8,O,FALSE,NA,NA,14.7,20,3,2.4,2.2,2.4,20160304,727527.045966694,9653485.2201563
TAP_A03,69,025a,morta,NA,NA,11.4,O,TRUE,1,FALSE,NA,10.27,NA,NA,NA,NA,20160304,727508.63293776,9653479.7148616
TAP_A03,69,025b,joao mole,Neea oppositifolia,Nyctaginaceae,11.6,O,FALSE,NA,NA,6.28,10.38,2.2,2,3,1,20160304,727523.478934304,9653489.72956264
TAP_A03,69,026a,inga vermelho,Inga alba,Fabaceae,23.1,O,FALSE,NA,NA,15.09,24.31,6.8,3.6,6.2,0.9,20160304,727503.37637856,9653484.9804296
TAP_A03,69,026b,timborana,Pseudopiptadenia suaveolens,Fabaceae,25.4,O,FALSE,NA,NA,14.9,23.15,2.2,3.6,3.6,3.3,20160304,727522.523382736,9653489.36048276
TAP_A03,69,027a,matamata preto,Eschweilera ovata,Lecythidaceae,35.5,O,FALSE,NA,NA,16.25,25.26,3,4,4,4,20160304,727502.69256864,9653486.7959224
TAP_A03,69,027b,inga branco,Inga thibaudiana,Fabaceae,26,O,FALSE,NA,NA,12.72,23.96,7,4.7,6,4.7,20160304,727524.466840976,9653496.11477316
TAP_A03,69,028a,morta,NA,NA,16.2,O,TRUE,2,FALSE,NA,3.81,NA,NA,NA,NA,20160304,727496.813628864,9653484.89649824
TAP_A03,69,028b,capueiro,Rinorea guianensis,Violaceae,19.8,O,FALSE,NA,NA,10.36,16.18,2.6,4.9,3.8,1.8,20160304,727519.647585984,9653494.32056544
TAP_A03,69,029a,jutai pororoca,Dialium guianense,Fabaceae,55,O,FALSE,NA,NA,17.51,33.6,4,9.7,7,4.5,20160304,727495.2437056,9653483.246664
TAP_A03,69,029b,embauba branca,Cecropia palmata,Urticaceae,31,O,FALSE,NA,NA,17.8,26.19,3.7,5.6,3.7,4.2,20160304,727517.8138184,9653496.369792
TAP_A03,69,030a,inga vermelho,Inga alba,Fabaceae,10.3,O,FALSE,NA,NA,9.6,12.53,1.3,1,1.2,2,20160304,727500.333530944,9653487.21909904
TAP_A03,69,030b,parapara,Jacaranda copaia,Bignoniaceae,16.5,O,FALSE,NA,NA,17.8,21.18,0.5,0.8,0.7,1.4,20160304,727519.478474704,9653498.74656464
TAP_A03,69,031a,freijo branco,Cordia scabrifolia,Boraginaceae,12.1,O,FALSE,NA,NA,10.98,14.9,1.7,0.5,1.1,0.9,20160304,727498.00734512,9653487.5442492
TAP_A03,69,031b,urucu da mata,NA,NA,75.8,O,FALSE,NA,NA,16.05,26.83,8,3,7,5,20160304,727519.880231552,9653499.76576032
TAP_A03,69,032a,freijo branco,Cordia scabrifolia,Boraginaceae,12,O,FALSE,NA,NA,12.73,13.73,1.8,0.8,1,1.7,20160304,727503.7530368,9653489.825808
TAP_A03,69,032b,inga amarelo,Inga sp.,Fabaceae,20.9,O,FALSE,NA,NA,10.64,17.73,4.5,2.5,6,2.8,20160304,727531.38265856,9653504.3887056
TAP_A03,69,033a,matamata preto,Eschweilera ovata,Lecythidaceae,56.8,O,FALSE,NA,NA,14.03,24.47,1.8,2,1.9,2.2,20160304,727508.7110896,9653491.267946
TAP_A03,69,033b,tatapiririca,Tapirira guianensis,Anacardiaceae,10,O,FALSE,NA,NA,9.48,16.74,3.4,3.5,2.6,2.5,20160304,727531.982024,9653502.66774
TAP_A03,69,034a,morta,NA,NA,17.9,O,TRUE,1,FALSE,NA,18.34,NA,NA,NA,NA,20160304,727500.367614912,9653492.96859792
TAP_A03,69,034b,inga amarelo,Inga sp.,Fabaceae,10.5,O,FALSE,NA,NA,11.14,16.46,2,2.3,2.3,2.4,20160304,727528.531679424,9653506.28681184
TAP_A03,69,035a,NA,NA,NA,12.3,O,FALSE,NA,NA,10.85,15.85,2.5,1.8,1.2,4.5,20160304,727498.107523264,9653493.09981024
TAP_A03,69,035b,inga vermelho,Inga alba,Fabaceae,18,O,FALSE,NA,NA,9.63,16.91,2.1,0.9,1.5,1.4,20160304,727539.051113264,9653510.66801324
TAP_A03,69,036a,acariquarana,Rinorea guianensis,Violaceae,13.3,O,FALSE,NA,NA,6.32,10.76,1.2,3.2,2,2.1,20160304,727507.97019584,9653496.2466144
TAP_A03,69,036b,quinarana,Geissospermum sericeum,Apocynaceae,50.4,O,FALSE,NA,NA,14.48,24.21,5.5,5.2,7.2,5.9,20160304,727538.291024832,9653506.50542312
TAP_A03,69,037a,morta,NA,NA,16.9,O,TRUE,NA,FALSE,NA,17.38,NA,NA,NA,NA,20160304,727510.023582784,9653496.65158944
TAP_A03,69,037b,morta,NA,NA,17.5,O,TRUE,1,FALSE,NA,21.38,NA,NA,NA,NA,20160304,727540.63854208,9653502.8234128
TAP_A03,69,038a,inga branco,Inga thibaudiana,Fabaceae,14.5,O,FALSE,NA,NA,15.37,22.7,1.3,2,1.2,1.6,20160304,727515.033760576,9653501.02053616
TAP_A03,69,038b,castanha do para,Bertholletia excelsa,Lecythidaceae,11.5,O,FALSE,NA,NA,9.34,15.26,1.5,2.4,1.3,1.7,20160304,727540.682216416,9653501.74228956
TAP_A03,69,039a,morta,NA,NA,16.9,O,TRUE,1,FALSE,NA,14.41,NA,NA,NA,NA,20160304,727515.97860064,9653498.4111624
TAP_A03,69,039b,capueiro,Rinorea guianensis,Violaceae,17.9,O,FALSE,NA,NA,6.74,13.7,3,2.5,2.8,2.6,20160304,727535.89262944,9653497.6781104
TAP_A03,69,040a,envira sombrera,Xylopia sp.,Annonaceae,17.5,O,FALSE,NA,NA,12.02,19.43,2.2,2,0.8,2,20160304,727515.931858032,9653495.51351212
TAP_A03,69,040b,fava marimari,Cassia fastuosa,Fabaceae,42.3,O,FALSE,NA,NA,8.74,22.1,5.7,5,9,7,20160304,727537.421775424,9653493.26618784
TAP_A03,69,041a,morta,NA,NA,17.2,O,TRUE,1,FALSE,NA,14.84,NA,NA,NA,NA,20160304,727517.227139296,9653494.96306136
TAP_A03,69,041b,murta,Strychnos subcordata,Loganiaceae,10.8,O,FALSE,NA,NA,11,15.85,2.5,1,2.1,2.1,20160304,727535.02310656,9653490.8302396
TAP_A03,69,042a,urucu da mata,NA,NA,24.3,O,FALSE,NA,NA,13.75,21.25,3.2,2,2.7,2.5,20160304,727510.761799296,9653491.65841736
TAP_A03,69,042b,morta,NA,NA,20.9,O,TRUE,1,FALSE,NA,12.97,NA,NA,NA,NA,20160304,727545.465825702,9653494.37736158
TAP_A03,69,043a,freijo branco,Cordia scabrifolia,Boraginaceae,12,O,FALSE,NA,NA,14.43,20.45,2.5,0.5,0,1.2,20160304,727510.144108928,9653490.35968448
TAP_A03,69,043b,inga branco,Inga thibaudiana,Fabaceae,24.6,O,FALSE,NA,NA,11.37,23.91,8.5,6.1,11,3,20160304,727541.31492568,9653491.3784198
TAP_A03,69,044a,urucu da mata,NA,NA,12.2,O,FALSE,NA,NA,12.49,17.99,1.4,1.2,1.1,1.5,20160304,727511.6442264,9653489.262924
TAP_A03,69,044b,NA,NA,NA,31.9,O,FALSE,NA,NA,15.54,27.82,4,4.3,8.5,6.8,20160304,727537.9305864,9653488.686224
TAP_A03,69,045a,morta,NA,NA,10.8,O,TRUE,1,FALSE,NA,15.22,NA,NA,NA,NA,20160304,727513.455853616,9653490.29017756
