area.code,transect,tree,common.name,scientific.name,family.name,DBH,type,canopy,light,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,Date,UTM.Easting,UTM.Northing
CAU_A01,T13,74,abiurana,Pouteria gongrijpii,Sapotaceae,43.5,O,E,1,FALSE,NA,23.56,30.42,3.8,1.4,3.1,1.6,20120326,778796.096176645,9586251.68138598
CAU_A01,T13,75,breu barrote,Tetragastris panamensis,Burseraceae,15.7,O,S,2,FALSE,NA,17.08,24.84,3.3,1.4,1.7,1.2,20120326,778789.725831101,9586261.60646906
CAU_A01,T13,76,inhare,Helicostylis sp.,Moraceae,42.7,O,C,1,FALSE,NA,19.34,30.41,7,2.2,7.8,2.7,20120326,778785.826815389,9586254.69317769
CAU_A01,T13,77,matamata,Eschweilera parviflora,Lecythidaceae,50.7,O,C,1,FALSE,NA,19.14,28.63,5,6.3,6.4,5.2,20120326,778785.276807649,9586250.78366023
CAU_A01,T13,78,inhare,Helicostylis sp.,Moraceae,14.1,O,S,2,FALSE,NA,17.37,21.46,1.3,2.6,2.8,1.4,20120326,778782.196992754,9586260.86911849
CAU_A01,T13,79,buiucu,Ormosia flava,Fabaceae,62.1,O,C,1,FALSE,NA,18.11,28.89,5.2,6.8,8,4,20120326,778778.935824136,9586262.13644142
CAU_A01,T13,80,pintadinho,Poeppigia procera,Fabaceae,34.3,O,C,1,FALSE,NA,23.06,29.96,3,1.8,2.2,1.8,20120326,778772.810927221,9586261.16217341
CAU_A01,T13,81,guajara branco,Pouteria sp.,Sapotaceae,44,O,E,1,FALSE,NA,21.09,28.67,1.6,4.6,4.8,2.5,20120326,778770.255812933,9586251.09258193
CAU_A01,T13,82,jatereu,Lecythis idatimon,Lecythidaceae,22.4,O,S,2,FALSE,NA,17.94,25.44,2.7,2.8,2,1.8,20120326,778769.051566213,9586261.03944612
CAU_A01,T13,83,macucu,Licania guianensis,Chrysobalanaceae,36.5,O,C,2,FALSE,NA,22.13,30.88,6,2.8,3.8,3.5,20120326,778769.16054294,9586266.33832563
CAU_A01,T13,84,pintadinho,Poeppigia procera,Fabaceae,23.3,O,S,2,FALSE,NA,19.29,29.38,4.7,2.6,2.8,4,20120326,778764.806514296,9586260.13454007
CAU_A01,T13,85,pau doce,Glycydendron amazonicum,Euphorbiaceae,45,O,E,1,FALSE,NA,15.73,28.83,6.4,2,6.8,5.7,20120326,778762.377072782,9586256.17565642
CAU_A01,T13,86,pintadinho,Poeppigia procera,Fabaceae,37.8,O,E,1,FALSE,NA,11.63,17.2,1.7,6.7,4.5,3.5,20120326,778762.335949485,9586254.17607925
CAU_A01,T13,87,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,FALSE,NA,25.12,34.65,5,3.6,2.8,5.6,20120326,778760.297343773,9586269.22117707
CAU_A01,T13,88,macucu,Licania guianensis,Chrysobalanaceae,38.9,O,C,2,FALSE,NA,24.65,38.33,4.4,3.3,3,6,20120326,778760.139019095,9586261.52280495
CAU_A01,T13,89,envira amarela,Xylopia sp.,Annonaceae,16.9,O,S,2,FALSE,NA,14.62,23.65,2.7,1.8,2.2,3,20120326,778757.800213329,9586261.9709894
CAU_A01,T13,90,matamata preto,Eschweilera ovata,Lecythidaceae,38.6,O,C,2,FALSE,NA,11.92,29.53,3.8,4,2.3,3,20120326,778752.560668303,9586258.37796346
CAU_A01,T13,91,liana,NA,NA,13,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120326,778750.277378983,9586261.5255771
CAU_A01,T13,92,pintadinho,Poeppigia procera,Fabaceae,12.5,O,S,2,FALSE,NA,8.89,19.69,2.8,1,1.2,1.3,20120326,778750.279435148,9586261.62555596
CAU_A01,T13,93,piquiarana,Caryocar glabrum,Caryocaraceae,36.7,O,S,2,FALSE,NA,16.66,22.28,4.6,0,2.3,4.8,20120326,778747.804922514,9586255.47513573
CAU_A01,T13,94,caramuxi,Pouteria hispida,Sapotaceae,42.7,O,C,2,FALSE,NA,16.33,26.31,4.8,3.8,3.6,4.5,20120326,778747.751462233,9586252.87568541
CAU_A01,T13,95,matamata preto,Eschweilera ovata,Lecythidaceae,37.7,O,C,2,FALSE,NA,15.14,20.17,5.3,3.7,3.4,5.3,20120326,778740.253301847,9586253.63001941
CAU_A01,T13,96,jatereu,Lecythis idatimon,Lecythidaceae,35.2,O,C,2,FALSE,NA,16.36,21.68,3,3.3,3.5,3.2,20120326,778737.043537362,9586257.3968138
CAU_A01,T13,97,abiurana branca,Pouteria guianensis,Sapotaceae,18.1,O,S,2,FALSE,NA,18.02,24.59,2.2,1.7,1.8,2.3,20120326,778734.327852921,9586262.35370069
CAU_A01,T13,98,louro preto,Nectandra cuspidata,Lauraceae,14.9,O,S,2,FALSE,NA,13.77,16.75,1,2.7,1.6,1.2,20120326,778720.231277222,9586261.94346277
CAU_A01,T13,99,arataciu,Sagotia racemosa,Euphorbiaceae,10.4,O,S,2,FALSE,NA,10.16,13.23,2.4,0.8,1,1.8,20120326,778717.886302962,9586262.09171065
CAU_A01,T13,100,matamata preto,Eschweilera ovata,Lecythidaceae,20.5,O,S,2,FALSE,NA,14.25,19.61,2,1.5,1.2,3.4,20120326,778717.416896877,9586262.10136445
CAU_A01,T13,101,copaiba,Copaifera reticulata,Fabaceae,20.6,O,S,2,FALSE,NA,19.33,25.53,2.2,3.4,3.3,4,20120326,778715.063697959,9586261.84969689
CAU_A01,T13,102,casca seca,Licania canescens,Chrysobalanaceae,67,O,C,1,FALSE,NA,19.08,31.38,3.5,4.7,3,9.3,20120326,778711.479110947,9586270.22517259
CAU_A01,T13,103,morta,NA,NA,42.3,O,NA,NA,TRUE,4,NA,5.12,NA,NA,NA,NA,20120326,778707.744423914,9586271.3021916
CAU_A01,T13,104,jatereu,Lecythis idatimon,Lecythidaceae,13.1,O,S,2,FALSE,NA,12.74,14.86,3.2,2.6,3.5,3.4,20120326,778700.993852401,9586262.73918413
CAU_A01,T13,105,seringarana,Micrandra minor,Euphorbiaceae,33.3,O,C,2,FALSE,NA,18.19,26.78,4.8,2.3,3.8,2.8,20120326,778700.985627742,9586262.3392687
CAU_A01,T13,106,fava amargosa,Vataireopsis speciosa,Fabaceae,37.4,O,C,2,FALSE,NA,18.04,28.39,3,3.8,3.6,2.6,20120326,778699.116228062,9586262.77779935
CAU_A01,T13,107,matamata branco,Eschweilera coriacea,Lecythidaceae,51.3,O,C,2,FALSE,NA,19.28,28.45,8,3,4,4.7,20120326,778696.231938113,9586259.53641983
CAU_A01,T13,108,breu barrote,Tetragastris panamensis,Burseraceae,20.6,O,S,2,FALSE,NA,16.62,23.87,2.9,1.5,0.7,3.4,20120326,778690.18928779,9586262.56130617
CAU_A01,T13,109,ingarana,Inga sp.,Fabaceae,10.8,O,S,2,FALSE,NA,13.67,17.31,3.5,1.6,1.5,1.2,20120326,778692.048571141,9586261.63087954
CAU_A01,T13,110,axixa,Sterculia pruriens,Malvaceae,30.1,O,S,2,FALSE,NA,16.62,23.87,2.3,1.8,2.6,2.8,20120326,778686.885104208,9586261.73707137
CAU_A01,T13,111,ingarana,Inga sp.,Fabaceae,18.8,O,S,2,FALSE,NA,16.33,21.7,4,0,1.2,2.1,20120326,778686.44226377,9586263.03845203
CAU_A01,T13,112,tachi preto,Tachigali myrmecophila,Fabaceae,18.4,O,S,2,FALSE,NA,14.63,24.38,3.7,2.1,1,4,20120326,778683.625827261,9586263.09637485
CAU_A01,T13,113,capueiro,Rinorea guianensis,Violaceae,17.8,O,S,2,FALSE,NA,16.45,18.97,3.6,3,2.3,2.8,20120326,778672.817150321,9586262.71853917
CAU_A01,T13,114,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,S,2,FALSE,NA,19.63,27.08,4.5,4.3,5.8,4,20120326,778668.495855818,9586258.10641703
CAU_A01,T13,115,caramuxi,Pouteria hispida,Sapotaceae,55.1,O,E,1,FALSE,NA,20.03,33.85,4.5,4.3,4.2,3,20120326,778665.251136517,9586260.17357083
CAU_A01,T13,116,matamata branco,Eschweilera coriacea,Lecythidaceae,37.5,O,C,2,FALSE,NA,16.02,23.06,5,3,4.2,5.5,20120326,778666.313318567,9586266.15299474
CAU_A01,T13,117,matamata preto,Eschweilera ovata,Lecythidaceae,15,O,S,2,FALSE,NA,8.43,12.81,0,7.3,1.3,1,20120326,778663.429028624,9586262.91161522
CAU_A01,T13,118,abiurana casca fina,Pouteria retinervis,Sapotaceae,10.1,O,S,2,FALSE,NA,12.18,17.57,3.4,1.3,1.8,1.6,20120326,778659.684060768,9586263.48873994
CAU_A01,T13,119,macaranduba,Manilkara huberi,Sapotaceae,40.4,O,E,1,FALSE,NA,22.86,26.38,3.7,3.5,4.2,3.3,20120326,778654.981775261,9586263.18536254
CAU_A01,T13,120,joao-mole,Neea oppositifolia,Nyctaginaceae,48.4,O,E,1,FALSE,NA,22.53,33.53,5.7,1.2,3.6,2.4,20120326,778655.088695823,9586268.38426319
CAU_A01,T13,121,piquiarana,Caryocar glabrum,Caryocaraceae,38.1,O,C,2,FALSE,NA,21.71,26.83,4.7,1.8,1.1,6.3,20120326,778653.495422749,9586259.41512732
CAU_A01,T13,122,jatereu,Lecythis idatimon,Lecythidaceae,41,O,C,2,FALSE,NA,14.93,33.08,5.5,3.3,3.8,4,20120326,778653.243970118,9586270.02254014
CAU_A01,T13,123,caramuxi,Pouteria hispida,Sapotaceae,43.5,O,C,2,FALSE,NA,21.29,32.33,5.4,4,5,4.7,20120326,778641.434796069,9586266.66464631
CAU_A01,T13,124,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,36.1,O,C,2,FALSE,NA,23.74,30.7,6.7,1.8,2.6,5.4,20120326,778637.216309799,9586267.05146711
CAU_A01,T13,125,jutai,Hymenaea parvifolia,Fabaceae,42.5,O,E,1,FALSE,NA,23.12,30.4,6.3,2.3,3.7,3,20120326,778631.902742845,9586259.85920226
CAU_A01,T13,126,abiurana branca,Pouteria guianensis,Sapotaceae,42.9,O,C,2,FALSE,NA,23.71,31.18,4.8,5.2,4.5,4.6,20120326,778628.555215311,9586256.92741312
CAU_A01,T13,127,tamaquare,Caraipa grandifolia,Calophyllaceae,22,O,S,2,FALSE,NA,19.86,28.47,4.2,1.2,2,2.9,20120326,778627.297097077,9586264.25483121
CAU_A01,T13,128,pintadinho,Poeppigia procera,Fabaceae,36.5,O,S,2,FALSE,NA,16.77,27.53,2.7,3.2,1.7,4.7,20120326,778621.649830906,9586263.67082484
CAU_A01,T13,129,jatereu,Lecythis idatimon,Lecythidaceae,20.3,O,S,2,FALSE,NA,19.07,25.72,5.8,0.9,1.6,2,20120326,778620.725411889,9586264.38998445
CAU_A01,T13,130,tachi vermelho,Tachigali paniculata,Fabaceae,72,O,E,1,FALSE,NA,24.56,33.35,6.4,9,11,5.3,20120326,778614.00362668,9586257.22668101
CAU_A01,T13,131,guajara cinza,Pouteria sp.,Sapotaceae,38.7,O,C,2,FALSE,NA,25.18,29.79,5,3.8,3,5.2,20120326,778613.09976931,9586258.94562921
CAU_A01,T13,132,macaranduba,Manilkara huberi,Sapotaceae,53,O,C,2,FALSE,NA,22.58,27.88,5.3,1.8,2.2,4.8,20120326,778611.510008023,9586272.98128464
CAU_A01,T13,133,parajuba,Manilkara bidentata,Sapotaceae,42.1,O,C,2,FALSE,NA,17.96,28.69,3.4,4.8,2.3,6.2,20120326,778607.760927856,9586273.35845164
CAU_A01,T14,1,matamata branco,Eschweilera coriacea,Lecythidaceae,58.4,O,C ,2,FALSE,NA,22.36,36.97,9.2,6.3,7.8,7.4,20120310,779197.996907331,9586775.08010705
CAU_A01,T14,2,angelim rajado,Zygia racemosa,Fabaceae,50.3,O,C,2,FALSE,NA,24.13,37.42,2.7,2.3,5.3,1.1,20120310,779201.582759515,9586763.69204338
CAU_A01,T14,3,jarana,Lecythis lurida,Lecythidaceae,72.4,O,E,1,FALSE,NA,29.5,45.53,6.7,8,5.6,4.7,20120310,779206.168224672,9586769.93031486
CAU_A01,T14,4,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,71.2,O,E,1,FALSE,NA,27.66,44.17,6.4,5.4,2.8,2.9,20120310,779211.723613906,9586766.14602206
CAU_A01,T14,5,jatereu,Lecythis idatimon,Lecythidaceae,22.2,O,S,2,FALSE,NA,12.23,22.08,1.6,3.6,2.3,1.2,20120310,779213.772701523,9586770.90503678
CAU_A01,T14,6,tachi preto,Tachigali myrmecophila,Fabaceae,15.4,O,S,2,FALSE,NA,11.8,21.31,2,0.9,2.4,0,20120310,779214.447836294,9586769.00454614
CAU_A01,T14,7,tachirana,Stryphnodendron paniculatum,Fabaceae,19.8,O,S,2,FALSE,NA,14.42,25.21,1.1,1.2,2,0,20120310,779215.85026257,9586769.01539351
CAU_A01,T14,8,macaranduba,Manilkara huberi,Sapotaceae,13.1,O,S,2,FALSE,NA,13.19,20.78,1.2,1.3,1.2,1.1,20120310,779222.84889934,9586768.97054508
CAU_A01,T14,9,mato,NA,NA,17.1,O,S,2,FALSE,NA,15.34,20.88,2.2,1,1.3,1.2,20120310,779225.586278876,9586768.49681334
CAU_A01,T14,10,louro preto,Nectandra cuspidata,Lauraceae,42.4,O,C,2,FALSE,NA,25.44,38.12,1.2,3.2,5.7,1,20120310,779226.462753116,9586768.07467531
CAU_A01,T14,11,caramuxi,Pouteria hispida,Sapotaceae,10,O,S,2,FALSE,NA,9.36,14.73,2,0.7,1.5,1.3,20120310,779228.782137437,9586767.96064054
CAU_A01,T14,12,abiurana branca,Pouteria guianensis,Sapotaceae,19.1,O,S,2,FALSE,NA,11.45,20.7,2.5,1.9,2.8,1.8,20120310,779230.211552917,9586768.1696585
CAU_A01,T14,13,taperebarana,Spondias sp.,Anacardiaceae,11.5,O,S,2,FALSE,NA,6.92,11.2,2.8,2.1,2.1,1.5,20120310,779236.238173661,9586767.84542421
CAU_A01,T14,14,ingarana,Inga sp.,Fabaceae,48.3,O,C,1,FALSE,NA,20.06,33.6,2.9,2.7,2.7,3.1,20120310,779238.100158526,9586767.80175733
CAU_A01,T14,15,jatereu,Lecythis idatimon,Lecythidaceae,21,O,S,2,FALSE,NA,17.7,27.6,2.2,3.7,3.2,3.9,20120310,779240.555230983,9586765.25516122
CAU_A01,T14,16,abiurana,Pouteria gongrijpii,Sapotaceae,53.4,O,S,1,FALSE,NA,18.27,34.38,3.8,3.9,3.7,2.1,20120310,779250.775635949,9586764.86438375
CAU_A01,T14,17,breu vermelho,Protium hebetatum,Burseraceae,15,O,S,2,FALSE,NA,10.1,15.4,2.3,2.4,2.6,2.5,20120310,779272.648762606,9586760.88428612
CAU_A01,T14,18,jatereu,Lecythis idatimon,Lecythidaceae,22.5,O,S,2,FALSE,NA,15.02,21.33,2,1.7,1.8,1.2,20120310,779281.008262276,9586760.54510235
CAU_A01,T14,19,matamata branco,Eschweilera coriacea,Lecythidaceae,80,O,E,1,FALSE,NA,30.63,47.27,2.8,5.7,4.7,3.5,20120310,779280.927294661,9586759.95059058
CAU_A01,T14,20,matamata branco,Eschweilera coriacea,Lecythidaceae,42.7,O,C,2,FALSE,NA,13.96,27.96,4.2,2.1,4.7,1.5,20120310,779287.023142913,9586766.99239179
CAU_A01,T14,21,andirobarana,Guarea guidonia,Meliaceae,24.2,O,S,2,FALSE,NA,16.55,24.85,2.5,2.6,1.7,1.8,20120310,779287.939426035,9586760.00482743
CAU_A01,T14,22,axixa,Sterculia pruriens,Malvaceae,39.6,O,S,2,FALSE,NA,18.39,32.7,2.3,3.4,4.6,2.2,20120310,779287.696523189,9586758.22129212
CAU_A01,T14,23,abiurana branca,Pouteria guianensis,Sapotaceae,19.9,O,S,2,FALSE,NA,11.45,18.1,1.9,1.2,1.2,2.1,20120310,779290.23182115,9586759.69262207
CAU_A01,T14,24,jatereu,Lecythis idatimon,Lecythidaceae,19.7,O,S,2,FALSE,NA,9.84,16.29,1.9,2.5,3.1,1.2,20120310,779293.845674927,9586758.79675231
CAU_A01,T14,25,jatereu,Lecythis idatimon,Lecythidaceae,24.7,O,S,2,FALSE,NA,12.4,20.1,1.5,2.8,1.6,2.1,20120310,779294.006530586,9586759.97784903
CAU_A01,T14,26,caramuxi,Pouteria hispida,Sapotaceae,52.2,O,C,1,FALSE,NA,22.02,34.35,3.4,2.7,3.6,2.1,20120310,779296.704843348,9586762.64612934
CAU_A01,T14,27,inga branco,Inga thibaudiana,Fabaceae,17.6,O,S,1,FALSE,NA,15.48,24.67,4,2.2,3.4,0.7,20120310,779301.1948339,9586757.89678044
CAU_A01,T14,28,louro preto,Nectandra cuspidata,Lauraceae,15.6,O,S,2,FALSE,NA,9.53,15.79,4.2,1.1,1,1,20120310,779304.889655291,9586757.59542244
CAU_A01,T14,29,matamata branco,Eschweilera coriacea,Lecythidaceae,17.1,O,S,2,FALSE,NA,12.75,17.41,1.5,3.2,2,1.5,20120310,779306.170630143,9586756.71450216
CAU_A01,T14,30,morta,NA,NA,37.9,O,NA,NA,TRUE,4,NA,2.87,NA,NA,NA,NA,20120310,779310.296941353,9586756.1525325
CAU_A01,T14,31,cucutitiriba,Pouteria sp.,Sapotaceae,28.8,O,C,2,FALSE,NA,16.94,27.59,1.9,2.6,2.7,2.8,20120310,779314.531209381,9586756.38324521
CAU_A01,T14,32,breu barrote,Tetragastris panamensis,Burseraceae,18.2,O,S,2,FALSE,NA,9.81,16.86,2.4,2.7,2.9,2.9,20120310,779316.204269812,9586754.9523842
CAU_A01,T14,33,abiurana,Pouteria gongrijpii,Sapotaceae,57.2,O,S,1,FALSE,NA,22.93,34.02,4,2.1,3.3,2.8,20120310,779320.114600184,9586763.09114632
CAU_A01,T14,34,jatereu,Lecythis idatimon,Lecythidaceae,48,O,S,2,FALSE,NA,10.15,16.25,7.1,1.2,3.3,6.8,20120310,779325.441256088,9586764.48508571
CAU_A01,T14,35,jarana,Lecythis lurida,Lecythidaceae,45.3,O,C,1,FALSE,NA,20.03,31.92,2.1,4.4,2.8,3.6,20120310,779324.239561559,9586748.80381224
CAU_A01,T14,37,abiurana branca,Pouteria guianensis,Sapotaceae,11,O,S,2,FALSE,NA,11.89,18.25,1.2,0.7,0.8,0.9,20120310,779337.455160542,9586753.26119157
CAU_A01,T14,38,jatereu,Lecythis idatimon,Lecythidaceae,26.4,O,C,1,FALSE,NA,17.2,31.46,3.3,3.1,3.7,2.1,20120310,779338.830597612,9586753.07386835
CAU_A01,T14,39,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,FALSE,NA,25.28,43.24,3,2.9,4.8,2.8,20120310,779340.070751194,9586748.46435107
CAU_A01,T14,40,matamata vermelho,Eschweilera coriacea,Lecythidaceae,39.2,O,C,2,FALSE,NA,22.19,34.6,2.4,2.1,2.8,3.1,20120310,779341.042362575,9586755.59849232
CAU_A01,T14,41,jatereu,Lecythis idatimon,Lecythidaceae,38.6,O,C,2,FALSE,NA,28.78,9.22,3.8,3.1,2.8,3.1,20120310,779341.98630982,9586755.67178077
CAU_A01,T14,42,jatereu,Lecythis idatimon,Lecythidaceae,29.2,O,S,2,FALSE,NA,16.95,31.24,3.3,2.9,4.1,1.5,20120310,779342.498429798,9586752.57433976
CAU_A01,T14,43,matamata branco,Eschweilera coriacea,Lecythidaceae,12.5,O,S,2,FALSE,NA,14.3,23.08,2.8,2.2,2.1,2.1,20120310,779345.303282347,9586752.59603451
CAU_A01,T14,44,arataciu,Sagotia racemosa,Euphorbiaceae,11.2,O,S,2,FALSE,NA,13.48,20.69,2.3,2.1,1.8,1.1,20120310,779349.22717452,9586750.54778543
CAU_A01,T14,45,ingarana,Inga sp.,Fabaceae,14.1,O,S,2,FALSE,NA,13.87,20.97,1.3,0,1.5,1.4,20120310,779349.793610362,9586751.27802671
CAU_A01,T14,46,matamata branco,Eschweilera coriacea,Lecythidaceae,53.1,O,C,2,FALSE,NA,25.58,42.28,3.4,4.7,4.9,4,20120310,779350.994629968,9586760.09661798
CAU_A01,T14,47,piquiarana,Caryocar glabrum,Caryocaraceae,76.4,O,C,2,FALSE,NA,24.09,37.17,1.3,1.2,2.2,2.1,20120310,779351.289823929,9586745.11978894
CAU_A01,T14,48,matamata branco,Eschweilera coriacea,Lecythidaceae,36,O,C,2,FALSE,NA,22.64,35.11,1.1,4,2.6,1.9,20120310,779351.154877904,9586744.12893599
CAU_A01,T14,49,matamata branco,Eschweilera coriacea,Lecythidaceae,49,O,C,2,FALSE,NA,25.28,41.78,4.4,2.8,9.7,4.2,20120310,779357.075296323,9586749.88262837
CAU_A01,T14,50,jatereu,Lecythis idatimon,Lecythidaceae,21.1,O,S,2,FALSE,NA,17.69,26.53,3.7,2.8,1.4,3.7,20120310,779367.202318641,9586748.80618065
CAU_A01,T14,51,jatereu,Lecythis idatimon,Lecythidaceae,21.8,O,S,2,FALSE,NA,12.82,23.18,1.4,2.1,2.3,0.9,20120310,779369.022740132,9586748.45733107
CAU_A01,T14,53,inga vermelho,Inga alba,Fabaceae,35.1,O,S,2,FALSE,NA,13.73,24.16,4.6,6.1,10.5,2,20120310,779393.505460823,9586744.89194348
CAU_A01,T14,54,axixa,Sterculia pruriens,Malvaceae,18.8,O,S,2,FALSE,NA,14.24,20,1.7,1.3,2.1,1.5,20120310,779407.171240605,9586742.98426888
CAU_A01,T14,55,macucu,Licania guianensis,Chrysobalanaceae,14,O,S,2,FALSE,NA,11.24,17.41,2.9,0,0.5,0.4,20120310,779408.522183119,9586742.71504422
CAU_A01,T14,56,freijo branco,Cordia scabrifolia,Boraginaceae,41,O,C,2,FALSE,NA,18.74,31.67,1.2,5.5,2.8,3.6,20120310,779406.587294432,9586733.0059657
CAU_A01,T14,57,matamata branco,Eschweilera coriacea,Lecythidaceae,43,O,C,2,FALSE,NA,13.2,24.33,1.2,5.8,2.9,3.8,20120310,779415.796806891,9586738.10435053
CAU_A01,T14,58,pau santo,Zollernia paraensis,Fabaceae,89.3,O,C,1,FALSE,NA,18.66,33.51,2.8,4.8,5.5,5.3,20120310,779421.269379382,9586736.19800912
CAU_A01,T14,59,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,84.4,O,E,1,FALSE,NA,33.47,46.2,1.8,2.1,4.5,0,20120310,779432.223104682,9586735.95244112
CAU_A01,T14,60,mapatirana,Pourouma minor,Urticaceae,41.1,O,E,1,FALSE,NA,16.48,31,2.8,3.1,2.6,3.2,20120310,779435.365929014,9586734.10252147
CAU_A01,T14,61,axixa,Sterculia pruriens,Malvaceae,41.6,O,C,2,FALSE,NA,16.71,40.2,1.5,5.3,6.2,2.7,20120310,779440.113772143,9586733.25830666
CAU_A01,T14,62,capueiro,Rinorea guianensis,Violaceae,13.2,O,S,2,FALSE,NA,7.73,14.59,0.8,2.5,1.9,0.8,20120310,779446.828601466,9586734.06142642
CAU_A01,T14,63,capueiro,Rinorea guianensis,Violaceae,22,O,C,2,FALSE,NA,15.12,24.86,2.8,3.5,2.1,1.9,20120310,779450.450659167,9586733.44156549
CAU_A01,T14,64,abiu cramuri,NA,NA,42.7,O,C,2,FALSE,NA,24.98,34.74,3.1,6.6,3.1,2.6,20120310,779451.066702856,9586735.35812472
CAU_A01,T14,65,tachirana,Stryphnodendron paniculatum,Fabaceae,40.1,O,C,2,FALSE,NA,17.91,32.77,3.1,2.1,4.7,5.1,20120310,779452.434805969,9586742.22312974
CAU_A01,T14,66,capueiro,Rinorea guianensis,Violaceae,21,O,C,2,FALSE,NA,19.83,29.42,1,1.8,2.8,0.5,20120310,779455.629272138,9586732.40953763
CAU_A01,T14,67,breu barrote,Tetragastris panamensis,Burseraceae,36,O,S,2,FALSE,NA,17.55,36.74,5.6,3.5,3.4,4,20120310,779464.066386257,9586734.80679123
CAU_A01,T14,68,capueiro,Rinorea guianensis,Violaceae,10.2,O,S,2,FALSE,NA,8.92,14.16,2.9,0.9,1,0.8,20120310,779465.046781075,9586730.32882201
CAU_A01,T14,69,matamata vermelho,Eschweilera coriacea,Lecythidaceae,19.2,O,S,2,FALSE,NA,17.09,35.78,3.2,2,6.1,1.3,20120310,779465.144502726,9586730.81917951
CAU_A01,T14,70,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,E,1,FALSE,NA,22.83,41.85,4.1,4.5,4.3,2.3,20120310,779467.758040976,9586731.01210147
CAU_A01,T14,71,parajuba,Manilkara bidentata,Sapotaceae,29.8,O,C,1,FALSE,NA,22.67,36.82,3.7,2.3,3.8,2,20120310,779471.204199708,9586729.50959704
CAU_A01,T14,72,coracao-de-negro,Chamaecrista xinguensis,Fabaceae,22.1,O,S,2,FALSE,NA,12.57,19.29,0.7,2,1.6,0.9,20120310,779473.025000723,9586729.24870233
CAU_A01,T14,73,capueiro,Rinorea guianensis,Violaceae,11,O,S,1,FALSE,NA,11.09,15.75,1.2,2.5,1.2,1.5,20120310,779487.333578652,9586725.75824984
CAU_A01,T14,74,matamata preto,Eschweilera ovata,Lecythidaceae,17.9,O,S,1,FALSE,NA,4.22,6.58,1.7,1.4,1.5,1.1,20120310,779491.305778964,9586725.99986226
CAU_A01,T14,75,capueiro,Rinorea guianensis,Violaceae,11.7,O,S,1,FALSE,NA,8.02,11.18,3.6,2.5,2.8,2.1,20120310,779495.207387708,9586725.74648293
CAU_A01,T14,76,tauari,Couratari stellata,Lecythidaceae,55,O,E,1,FALSE,NA,24.39,38.95,7.2,4.2,3.5,6.4,20120310,779502.911777,9586724.54673582
CAU_A01,T14,77,matamata branco,Eschweilera coriacea,Lecythidaceae,41,O,C,2,FALSE,NA,21.42,33.41,3.2,2.8,7.3,0.9,20120310,779503.876590451,9586724.40914222
CAU_A01,T14,78,abiurana,Pouteria gongrijpii,Sapotaceae,39.2,O,C,1,FALSE,NA,19.06,32.59,3.5,1.6,3.4,2.1,20120310,779504.427204681,9586728.27007786
CAU_A01,T14,79,morta,NA,NA,52.2,O,NA,NA,TRUE,4,NA,1.85,NA,NA,NA,NA,20120310,779507.745194441,9586730.82724756
CAU_A01,T14,80,capueiro,Rinorea guianensis,Violaceae,23.5,O,S,2,FALSE,NA,16.49,26.85,1.3,2.3,2.3,1.4,20120310,779509.623116215,9586723.28658561
CAU_A01,T14,81,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,S,1,FALSE,NA,19.66,30.5,3.8,2.8,5.1,1.8,20120310,779509.874861796,9586728.50329658
CAU_A01,T14,82,abiurana,Pouteria gongrijpii,Sapotaceae,67.5,O,E,1,FALSE,NA,26.71,42.65,4.2,7.3,4.7,7.5,20120310,779516.238011307,9586717.89870626
CAU_A01,T14,83,goiabao,Pradosia cochlearia,Sapotaceae,59.1,O,C,1,FALSE,NA,27.93,38.04,1.7,3.8,5.5,3.5,20120310,779525.542538153,9586721.01629129
CAU_A01,T14,84,morta,NA,NA,18,O,NA,NA,TRUE,3,NA,7.99,NA,NA,NA,NA,20120310,779527.968690093,9586720.77130565
CAU_A01,T14,85,capueiro,Rinorea guianensis,Violaceae,16.6,O,S,1,FALSE,NA,18.33,25.46,2.3,3,2.5,2.6,20120310,779531.771470642,9586719.82493788
CAU_A01,T14,86,jatereu,Lecythis idatimon,Lecythidaceae,18.8,O,S,2,FALSE,NA,17.35,21.41,3,3.7,3.3,3.4,20120310,779538.070994699,9586719.12857621
CAU_A01,T14,87,tanibuca,Terminalia amazonia,Combretaceae,49.3,O,C,1,FALSE,NA,26.33,41.6,4.2,4.4,4.2,5.6,20120310,779536.885056358,9586710.81271484
CAU_A01,T14,88,abiurana,Pouteria gongrijpii,Sapotaceae,39.5,O,C,1,FALSE,NA,29.65,40.11,2.8,0,0,5.2,20120310,779537.256714571,9586727.22463302
CAU_A01,T14,89,cajuacu,Anacardium spruceanum,Anacardiaceae,63.3,O,C,1,FALSE,NA,22.47,36.32,4.4,6,3.2,2.6,20120310,779540.40766862,9586725.15908184
