Area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAC_A01,1,1,CACAU,Theobroma glaucum,Malvaceae,12.3,O,FALSE,NA,0,3.14,3.3,3.2,2.6,2.8,20140812,799902.9108,9725867.865
TAC_A01,1,2,AÇAI,Euterpe oleracea,Arecaceae,9.3,P,FALSE,NA,3.5,7.41,1.2,0.9,1.5,2.3,20140812,799903.7024,9725868.539
TAC_A01,1,3,AÇAI,Euterpe oleracea,Arecaceae,10.8,P,FALSE,NA,7.77,10.08,1.7,1.4,1.3,2,20140812,799903.8532,9725868.667
TAC_A01,1,4,AÇAI,Euterpe oleracea,Arecaceae,11.4,P,FALSE,NA,6.67,9.95,1.8,2.3,2.2,1.3,20140812,799904.004,9725868.796
TAC_A01,1,5,CACAU,Theobroma glaucum,Malvaceae,8.8,O,FALSE,NA,1.65,2.14,2.8,1.2,2.5,2.4,20140812,799905.0595,9725869.695
TAC_A01,1,6,AÇAI,Euterpe oleracea,Arecaceae,13,P,FALSE,NA,6.76,13.9,1.8,1.9,2.2,1.4,20140812,799906.2658,9725870.722
TAC_A01,1,7,AÇAI,Euterpe oleracea,Arecaceae,5.9,P,FALSE,NA,1.83,4.64,1.6,1.2,1.7,1.5,20140812,799906.2658,9725870.722
TAC_A01,1,8,CACAU,Theobroma glaucum,Malvaceae,13.7,O,FALSE,NA,1.82,5.1,2.3,1.5,3.3,1.2,20140812,799907.3213,9725871.62
TAC_A01,1,9,CACAU,Theobroma glaucum,Malvaceae,9.7,O,FALSE,NA,2.08,3.32,2.4,1.4,1.3,3,20140812,799909.583,9725873.546
TAC_A01,1,10,AÇAI,Euterpe oleracea,Arecaceae,13.6,P,FALSE,NA,6.49,12.13,2.2,1.8,2.2,2.3,20140812,799910.7139,9725874.509
TAC_A01,1,11,AÇAI,Euterpe oleracea,Arecaceae,11.4,P,FALSE,NA,6.16,9.43,1.2,3.3,1.8,2,20140812,799910.7139,9725874.509
TAC_A01,1,12,AÇAI,Euterpe oleracea,Arecaceae,9.7,P,FALSE,NA,6.19,8.92,2.3,2.2,3.3,1.2,20140812,799910.7893,9725874.574
TAC_A01,1,13,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,3.19,7.78,1.7,1.8,1.7,1.8,20140812,799910.7893,9725874.574
TAC_A01,1,14,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,3.19,3.42,2.6,2.4,2.5,1.4,20140812,799911.8448,9725875.472
TAC_A01,1,15,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,2.09,4.48,1.9,1,2,1.8,20140812,799914.1066,9725877.398
TAC_A01,1,16,AÇAI,Euterpe oleracea,Arecaceae,12.4,P,FALSE,NA,7.49,10.91,1.7,2.8,1.3,2.7,20140812,799915.4636,9725878.554
TAC_A01,1,17,AÇAI,Euterpe oleracea,Arecaceae,15.6,P,FALSE,NA,6.14,9.14,2.8,1.8,2.4,1.8,20140812,799915.4636,9725878.554
TAC_A01,1,18,AÇAI,Euterpe oleracea,Arecaceae,9.7,P,FALSE,NA,4.04,9.77,0.8,2.7,1.8,1.8,20140812,799915.4636,9725878.554
TAC_A01,1,19,CACAU,Theobroma glaucum,Malvaceae,5.9,O,FALSE,NA,1.69,2.33,3,0.6,0.9,0.8,20140812,799916.5945,9725879.517
TAC_A01,1,20,AÇAI,Euterpe oleracea,Arecaceae,12.2,P,FALSE,NA,6.19,9.92,2.5,1.2,2,2.2,20140812,799917.7254,9725880.48
TAC_A01,1,21,AÇAI,Euterpe oleracea,Arecaceae,14.2,P,FALSE,NA,5.69,8.09,1.5,1.7,2.8,1.5,20140812,799917.7254,9725880.48
TAC_A01,1,22,AÇAI,Euterpe oleracea,Arecaceae,18.8,P,FALSE,NA,6.98,9.92,1.3,2.4,2,3,20140812,799917.7254,9725880.48
TAC_A01,1,23,AÇAI,Euterpe oleracea,Arecaceae,6.8,P,FALSE,NA,1.76,3.78,1.8,1.3,1.4,1.7,20140812,799917.8762,9725880.608
TAC_A01,1,24,CACAU,Theobroma glaucum,Malvaceae,10.4,O,FALSE,NA,1.41,4.26,3,3.5,2.3,2.2,20140812,799918.6301,9725881.25
TAC_A01,1,25,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,1.72,5.22,2.2,3,1.5,2.3,20140812,799921.1935,9725883.433
TAC_A01,1,26,AÇAI,Euterpe oleracea,Arecaceae,8.9,P,FALSE,NA,3.69,6.88,2.2,1.8,1.5,2.5,20140812,799922.0982,9725884.203
TAC_A01,1,27,AÇAI,Euterpe oleracea,Arecaceae,11.9,P,FALSE,NA,6.32,10.67,1.7,1.2,1.5,1.5,20140812,799922.3997,9725884.46
TAC_A01,1,28,AÇAI,Euterpe oleracea,Arecaceae,11.9,P,FALSE,NA,9.31,11.4,1.7,2,1.7,1.8,20140812,799922.3997,9725884.46
TAC_A01,1,29,AÇAI,Euterpe oleracea,Arecaceae,7.2,P,FALSE,NA,2.45,6.32,1.4,2.2,2.2,1.8,20140812,799922.3997,9725884.46
TAC_A01,1,30,AÇAI,Euterpe oleracea,Arecaceae,8.2,P,FALSE,NA,1.57,3.37,3.2,2.5,2.1,1.4,20140812,799922.3997,9725884.46
TAC_A01,1,31,CACAU,Theobroma glaucum,Malvaceae,9.8,O,FALSE,NA,2.11,5.28,2.2,1.8,2,1.2,20140812,799925.8701,9725883.439
TAC_A01,1,32,CACAU,Theobroma glaucum,Malvaceae,11,O,FALSE,NA,2.46,5.6,1.8,2.3,2.3,2,20140812,799923.4431,9725881.369
TAC_A01,1,33,CACAU,Theobroma glaucum,Malvaceae,9.4,O,FALSE,NA,2.97,4.82,1.7,1.4,1.8,1.3,20140812,799920.8643,9725879.169
TAC_A01,1,34,CACAU,Theobroma glaucum,Malvaceae,7.5,O,FALSE,NA,1.86,3.32,3.2,1.2,2.9,1.8,20140812,799919.1957,9725877.745
TAC_A01,1,35,CACAU,Theobroma glaucum,Malvaceae,9.9,O,FALSE,NA,1.57,3.84,3,2.7,1.2,2.8,20140812,799916.3894,9725875.351
TAC_A01,1,36,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,1.4,5.74,2.5,1.8,2.3,2.7,20140812,799914.4174,9725873.669
TAC_A01,1,37,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.42,3.81,2.4,2.2,2.8,2,20140812,799911.7628,9725871.404
TAC_A01,1,38,CACAU,Theobroma glaucum,Malvaceae,11.6,O,FALSE,NA,2.08,4.68,2.7,1.8,2.3,1.2,20140812,799909.3358,9725869.333
TAC_A01,1,39,CACAU,Theobroma glaucum,Malvaceae,15.6,O,FALSE,NA,2.16,5.11,3.4,3.5,3,2.1,20140812,799907.2121,9725867.522
TAC_A01,1,40,CACAU,Theobroma glaucum,Malvaceae,11.7,O,FALSE,NA,1.96,4.46,1.6,3.2,2,2.4,20140812,799905.6952,9725866.228
TAC_A01,1,41,CACAU,Theobroma glaucum,Malvaceae,8.1,O,FALSE,NA,0.83,4.01,2,2.8,2.5,1,20140812,799907.7316,9725864.154
TAC_A01,1,42,AÇAI,Euterpe oleracea,Arecaceae,13.4,P,FALSE,NA,6.46,9.7,1.5,2,1.3,2,20140812,799907.7316,9725864.154
TAC_A01,1,43,AÇAI,Euterpe oleracea,Arecaceae,13.4,P,FALSE,NA,5.5,9.42,1.4,2.8,1.7,2.4,20140812,799907.7316,9725864.154
TAC_A01,1,44,AÇAI,Euterpe oleracea,Arecaceae,12.2,P,FALSE,NA,7.78,11.16,1.5,1.8,2,1.5,20140812,799907.7316,9725864.154
TAC_A01,1,45,AÇAI,Euterpe oleracea,Arecaceae,7.7,P,FALSE,NA,1.98,5.1,2,1.4,1.8,1.6,20140812,799907.7316,9725864.154
TAC_A01,1,46,CACAU,Theobroma glaucum,Malvaceae,9.9,O,FALSE,NA,1.15,3.92,2.1,3.4,2.5,2,20140812,799909.2571,9725865.458
TAC_A01,1,47,AÇAI,Euterpe oleracea,Arecaceae,12.8,P,FALSE,NA,6.99,11.56,2,1.5,1.8,2,20140812,799910.0198,9725866.109
TAC_A01,1,48,CACAU,Theobroma glaucum,Malvaceae,11.8,O,FALSE,NA,1.93,5.3,2.5,1.7,2.8,2,20140812,799911.5454,9725867.413
TAC_A01,1,49,CACAU,Theobroma glaucum,Malvaceae,8.5,O,FALSE,NA,0.78,3.19,1.5,1.7,1.3,1.8,20140812,799913.4523,9725869.043
TAC_A01,1,50,AÇAI,Euterpe oleracea,Arecaceae,15.6,P,FALSE,NA,7.01,11.43,2.2,1.7,2.2,1.8,20140812,799914.5964,9725870.021
TAC_A01,1,51,CACAU,Theobroma glaucum,Malvaceae,13.3,O,FALSE,NA,1.5,5.02,1.7,2.7,2.8,2.2,20140812,799915.8931,9725871.129
TAC_A01,1,52,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,1.93,2.1,1.2,1.5,1.2,1.8,20140812,799918.4102,9725873.28
TAC_A01,1,53,AÇAI,Euterpe oleracea,Arecaceae,14.9,P,FALSE,NA,7.13,11.3,2.2,1.5,1.3,2.8,20140812,799919.7069,9725874.388
TAC_A01,1,54,AÇAI,Euterpe oleracea,Arecaceae,12.7,P,FALSE,NA,7.92,10.95,1.7,2.2,2.3,1.8,20140812,799919.7069,9725874.388
TAC_A01,1,55,CACAU,Theobroma glaucum,Malvaceae,10.7,O,FALSE,NA,0.75,4.33,3.7,2.8,2.3,2.8,20140812,799920.6985,9725875.236
TAC_A01,1,56,AÇAI,Euterpe oleracea,Arecaceae,8.4,P,FALSE,NA,4.73,8.3,1.7,1.7,1.4,1.6,20140812,799921.6138,9725876.018
TAC_A01,1,57,AÇAI,Euterpe oleracea,Arecaceae,12.6,P,FALSE,NA,7.35,12,1.8,1.6,2.7,1.5,20140812,799921.6138,9725876.018
TAC_A01,1,58,AÇAI,Euterpe oleracea,Arecaceae,12.3,P,FALSE,NA,6.48,9.05,1,3,2.5,1.3,20140812,799921.6138,9725876.018
TAC_A01,1,59,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,2.12,4.49,2.8,2.2,3.2,1.7,20140812,799922.6054,9725876.866
TAC_A01,1,60,CACAU,Theobroma glaucum,Malvaceae,7.9,O,FALSE,NA,2.01,4.75,1.5,2.7,1.3,2,20140812,799925.2751,9725879.147
TAC_A01,1,61,AÇAI,Euterpe oleracea,Arecaceae,13.7,P,FALSE,NA,8.26,12.07,2.9,1,1.5,3,20140812,799926.8006,9725880.451
TAC_A01,1,62,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,6.74,11.14,1.2,2.7,2.5,1.5,20140812,799926.8006,9725880.451
TAC_A01,1,63,AÇAI,Euterpe oleracea,Arecaceae,11.9,P,FALSE,NA,7.25,12.24,2.2,2,2.9,1.7,20140812,799926.8006,9725880.451
TAC_A01,1,64,CACAU,Theobroma glaucum,Malvaceae,11.3,O,FALSE,NA,1.61,5.15,2.8,2.4,1.7,2.5,20140812,799927.5633,9725881.103
TAC_A01,1,65,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,2.12,4.86,2.8,2,2.2,2.4,20140812,799929.8247,9725879.052
TAC_A01,1,66,CACAU,Theobroma glaucum,Malvaceae,6.1,O,FALSE,NA,1.08,3.41,0.9,1.2,1.6,0,20140812,799926.7555,9725876.424
TAC_A01,1,67,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,1.09,5.07,2.7,2.5,3.2,2.2,20140812,799925.221,9725875.11
TAC_A01,1,68,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.57,4.3,2,2,2.2,2.8,20140812,799922.9191,9725873.139
TAC_A01,1,69,CACAU,Theobroma glaucum,Malvaceae,13.3,O,FALSE,NA,0.94,5.7,3,2.7,2.4,3,20140812,799920.6172,9725871.168
TAC_A01,1,70,CACAU,Theobroma glaucum,Malvaceae,11.1,O,FALSE,NA,0.48,3.86,1.5,2,2.4,2,20140812,799917.548,9725868.541
TAC_A01,1,71,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,0.49,3.42,1,1.7,2,2,20140812,799916.0134,9725867.227
TAC_A01,1,72,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,0.82,3.56,1.4,1,2.3,1.8,20140812,799913.3279,9725864.927
TAC_A01,1,73,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,1.14,3.41,1.3,1.3,1.2,3.2,20140812,799911.4097,9725863.285
TAC_A01,1,74,CACAU,Theobroma glaucum,Malvaceae,12.2,O,FALSE,NA,0.98,5.22,2.7,2.1,3.2,2.8,20140812,799909.1078,9725861.314
TAC_A01,1,75,CACAU,Theobroma glaucum,Malvaceae,10.6,O,FALSE,NA,1.36,5.44,3,2.3,1.8,2.3,20140812,799910.9381,9725858.861
TAC_A01,1,76,AÇAI,Euterpe oleracea,Arecaceae,9.8,P,FALSE,NA,6.08,9.72,1.7,2,1.7,1.8,20140812,799912.3274,9725860.053
TAC_A01,1,77,AÇAI,Euterpe oleracea,Arecaceae,11,P,FALSE,NA,7.37,10.73,1.7,2.3,1.5,1.8,20140812,799912.3274,9725860.053
TAC_A01,1,78,AÇAI,Euterpe oleracea,Arecaceae,11.2,P,FALSE,NA,7.43,10.88,2.1,1.2,2.3,1.2,20140812,799912.3274,9725860.053
TAC_A01,1,79,CACAU,Theobroma glaucum,Malvaceae,11,O,FALSE,NA,2.35,5.47,2.5,1.5,2.2,1.4,20140812,799913.7167,9725861.244
TAC_A01,1,80,AÇAI,Euterpe oleracea,Arecaceae,13.5,P,FALSE,NA,8.88,11.34,2.2,1.8,2.3,1.5,20140812,799914.3341,9725861.774
TAC_A01,1,81,AÇAI,Euterpe oleracea,Arecaceae,84,P,FALSE,NA,7.06,8.32,1.5,2,1.8,1.6,20140812,799914.3341,9725861.774
TAC_A01,1,82,CACAU,Theobroma glaucum,Malvaceae,5.1,O,FALSE,NA,1.89,2.36,1.5,1.2,0.8,1.2,20140812,799915.4919,9725862.767
TAC_A01,1,83,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,1.68,2.16,1.9,2,1,3,20140812,799917.4214,9725864.422
TAC_A01,1,84,AÇAI,Euterpe oleracea,Arecaceae,8.4,P,FALSE,NA,2.94,7.17,2.2,1.8,1.4,1.8,20140812,799918.9651,9725865.746
TAC_A01,1,85,AÇAI,Euterpe oleracea,Arecaceae,98,P,FALSE,NA,5.31,8.57,2.2,1.2,2.5,1,20140812,799918.9651,9725865.746
TAC_A01,1,86,AÇAI,Euterpe oleracea,Arecaceae,11.4,P,FALSE,NA,3.45,7.21,1.7,2.2,2,1.5,20140812,799918.9651,9725865.746
TAC_A01,1,87,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.11,3.81,1.7,2.4,2,1.6,20140812,799920.1228,9725866.739
TAC_A01,1,88,CACAU,Theobroma glaucum,Malvaceae,10.4,O,FALSE,NA,2.24,5.03,1.4,2.7,1.8,1.5,20140812,799922.4383,9725868.726
TAC_A01,1,89,AÇAI,Euterpe oleracea,Arecaceae,12.8,P,FALSE,NA,6.5,10.34,2,1.4,1.8,1.5,20140812,799923.596,9725869.719
TAC_A01,1,90,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,6.5,9.36,1.3,1.4,1.5,1,20140812,799923.596,9725869.719
TAC_A01,1,91,AÇAI,Euterpe oleracea,Arecaceae,12.3,P,FALSE,NA,6.24,9.68,1.3,2.7,2.3,1.7,20140812,799923.596,9725869.719
TAC_A01,1,92,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,1.59,5.61,2.4,2.7,1.5,2,20140812,799924.8309,9725870.778
TAC_A01,1,93,AÇAI,Euterpe oleracea,Arecaceae,6.5,P,FALSE,NA,3.69,4.98,1.8,1.3,1.7,1.7,20140812,799925.9115,9725871.705
TAC_A01,1,94,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,5.77,9.64,2.2,1.8,2,1.6,20140812,799925.9115,9725871.705
TAC_A01,1,95,AÇAI,Euterpe oleracea,Arecaceae,8.5,P,FALSE,NA,5.24,8.05,1.2,2.3,1.7,1.7,20140812,799925.9115,9725871.705
TAC_A01,1,96,CACAU,Theobroma glaucum,Malvaceae,10.9,O,FALSE,NA,1.16,5.25,1.4,1.7,2.2,1.7,20140812,799927.4551,9725873.029
TAC_A01,1,97,CACAU,Theobroma glaucum,Malvaceae,13,O,FALSE,NA,0.93,4.67,2.1,2.7,2.4,2.4,20140812,799929.7706,9725875.015
TAC_A01,1,98,AÇAI,Euterpe oleracea,Arecaceae,8.8,P,FALSE,NA,4.5,7.68,2,2,2.8,1.8,20140812,799930.5424,9725875.677
TAC_A01,1,99,AÇAI,Euterpe oleracea,Arecaceae,11.1,P,FALSE,NA,8.36,10.42,2.3,1.8,1.3,2.5,20140812,799930.5424,9725875.677
TAC_A01,1,100,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,8.96,11.05,1.4,1.4,2.2,1,20140812,799930.5424,9725875.677
TAC_A01,1,101,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,9.02,11.95,1.2,1.7,1.7,2.2,20140812,799930.5424,9725875.677
TAC_A01,1,102,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,0.91,3.68,1,2.3,1,1.2,20140812,799932.0861,9725877.001
TAC_A01,1,103,CACAU,Theobroma glaucum,Malvaceae,6.9,O,FALSE,NA,0.67,3.38,2.2,0.8,1.3,0.8,20140812,799934.3474,9725874.951
TAC_A01,1,104,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,0.86,5,2.2,2.4,1.5,2.5,20140812,799932.7947,9725873.616
TAC_A01,1,105,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,1.89,6.11,3.3,2.7,3,1.7,20140812,799929.6893,9725870.948
TAC_A01,1,106,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,0.84,5.61,2,2,1.8,2.4,20140812,799927.3602,9725868.946
TAC_A01,1,107,CACAU,Theobroma glaucum,Malvaceae,9.8,O,FALSE,NA,1.68,4.04,1.7,2.4,1.5,2,20140812,799925.0312,9725866.945
TAC_A01,1,108,CACAU,Theobroma glaucum,Malvaceae,11.8,O,FALSE,NA,0.82,4.57,2.2,2.5,2.4,2,20140812,799921.9257,9725864.276
TAC_A01,1,109,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.31,4.2,2.5,1.7,1.8,1.3,20140812,799919.5967,9725862.275
TAC_A01,1,110,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,1.12,4.54,2.2,1.2,2,1.7,20140812,799917.2676,9725860.274
TAC_A01,1,111,CACAU,Theobroma glaucum,Malvaceae,NA,O,FALSE,NA,1.56,4.74,1.8,3,1.7,1.8,20140812,NA,NA
TAC_A01,1,112,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,0.63,5.61,1.7,2.5,3.5,1.3,20140812,799914.9385,9725858.272
TAC_A01,1,113,CACAU,Theobroma glaucum,Malvaceae,8.3,O,FALSE,NA,1.58,5.27,1.7,1.7,2.3,2,20140812,799915.5248,9725854.75
TAC_A01,1,114,AÇAI,Euterpe oleracea,Arecaceae,10.9,P,FALSE,NA,6.32,9.55,2.4,1,1.5,1.8,20140812,799917.0866,9725856.094
TAC_A01,1,115,AÇAI,Euterpe oleracea,Arecaceae,10.8,P,FALSE,NA,6.95,11.55,1.5,2.4,1.8,1.8,20140812,799917.0866,9725856.094
TAC_A01,1,116,AÇAI,Euterpe oleracea,Arecaceae,9.9,P,FALSE,NA,5.81,8.99,1.7,2,2.7,1.4,20140812,799917.0866,9725856.094
TAC_A01,1,117,CACAU,Theobroma glaucum,Malvaceae,9,O,FALSE,NA,1.05,4.03,1.8,2.2,2.2,1.7,20140812,799918.6484,9725857.439
TAC_A01,1,118,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,7.25,12.61,2,1.5,1.7,2,20140812,799920.2102,9725858.783
TAC_A01,1,119,AÇAI,Euterpe oleracea,Arecaceae,11.5,P,FALSE,NA,8.64,10.93,2.2,1.5,1.8,1.8,20140812,799920.2102,9725858.783
TAC_A01,1,120,AÇAI,Euterpe oleracea,Arecaceae,11.5,P,FALSE,NA,8.05,8.95,1.2,2.2,2.8,1,20140812,799920.2102,9725858.783
TAC_A01,1,121,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,1.05,4.25,3.6,2.4,1.2,2.4,20140812,799920.9911,9725859.455
TAC_A01,1,122,CACAU,Theobroma glaucum,Malvaceae,15,O,FALSE,NA,0.94,5.33,2.7,3.8,1.7,2.5,20140812,799923.3337,9725861.472
TAC_A01,1,123,AÇAI,Euterpe oleracea,Arecaceae,12,P,FALSE,NA,6.64,10.63,2.2,2.5,1.8,2.3,20140812,799924.8955,9725862.816
TAC_A01,1,124,AÇAI,Euterpe oleracea,Arecaceae,12.2,P,FALSE,NA,6.67,10.36,2.5,1.7,2.5,1.2,20140812,799924.8955,9725862.816
TAC_A01,1,125,AÇAI,Euterpe oleracea,Arecaceae,8,P,FALSE,NA,4.04,6.91,1.8,1.7,2.2,0.8,20140812,799924.8955,9725862.816
TAC_A01,1,126,AÇAI,Euterpe oleracea,Arecaceae,10.8,P,FALSE,NA,7.52,10.17,1.6,1.8,1.7,1.7,20140812,799924.8955,9725862.816
TAC_A01,1,127,CACAU,Theobroma glaucum,Malvaceae,11.7,O,FALSE,NA,0.99,5.31,2.5,3.2,3,1.8,20140812,799925.6764,9725863.489
TAC_A01,1,128,CACAU,Theobroma glaucum,Malvaceae,9.4,O,FALSE,NA,0.48,3.83,2,2.2,1.4,1.7,20140812,799932.7044,9725869.539
TAC_A01,1,129,AÇAI,Euterpe oleracea,Arecaceae,11.3,P,FALSE,NA,7.01,9.11,2,2.7,2.3,1.8,20140812,799933.4853,9725870.211
TAC_A01,1,130,AÇAI,Euterpe oleracea,Arecaceae,9.7,P,FALSE,NA,1.68,7.64,2.1,1.8,2.3,1.8,20140812,799934.2661,9725870.883
TAC_A01,1,131,AÇAI,Euterpe oleracea,Arecaceae,10.3,P,FALSE,NA,6.77,9.19,2,2.3,2.5,2,20140812,799934.2661,9725870.883
TAC_A01,1,132,CACAU,Theobroma glaucum,Malvaceae,9.4,O,FALSE,NA,0.94,4.53,1.9,2.7,1.6,1.8,20140812,799933.4853,9725870.211
TAC_A01,1,133,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,0.95,4.85,2,2.2,2.5,2.7,20140812,799934.8909,9725871.421
TAC_A01,1,134,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,1.88,4.75,1.8,2.2,1.5,2.3,20140812,799935.2032,9725871.69
TAC_A01,1,135,AÇAI,Euterpe oleracea,Arecaceae,11.2,P,FALSE,NA,6.49,10.65,2.4,1.2,2.2,1.7,20140812,799935.2032,9725871.69
TAC_A01,1,136,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,6.46,8.23,1.2,2.3,1.8,1.5,20140812,799935.2032,9725871.69
TAC_A01,1,137,AÇAI,Euterpe oleracea,Arecaceae,11.3,P,FALSE,NA,7.67,10.29,1.7,2.2,1.7,2.4,20140812,799935.2032,9725871.69
TAC_A01,1,138,AÇAI,Euterpe oleracea,Arecaceae,13.3,P,FALSE,NA,1.45,4.91,3.7,2.7,2.5,2.2,20140812,799936.6088,9725872.9
TAC_A01,1,139,CACAU,Theobroma glaucum,Malvaceae,7.6,O,FALSE,NA,1.18,4.8,2.4,1.7,0.8,3,20140812,799938.8702,9725870.849
TAC_A01,1,140,CACAU,Theobroma glaucum,Malvaceae,12.8,O,FALSE,NA,1.47,5.77,1.7,2.4,2.7,2.3,20140812,799936.5139,9725868.817
TAC_A01,1,141,CACAU,Theobroma glaucum,Malvaceae,11.2,O,FALSE,NA,1.24,4,2.4,2.4,2.3,3.2,20140812,799933.3722,9725866.108
TAC_A01,1,142,CACAU,Theobroma glaucum,Malvaceae,7.3,O,FALSE,NA,1.45,5.16,2,1.5,1.7,1.3,20140812,799931.016,9725864.076
TAC_A01,1,143,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,0.71,4.06,1.5,1.7,1.8,2,20140812,799929.0524,9725862.383
TAC_A01,1,144,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,1.2,4.1,1,2,1.6,1.7,20140812,799926.6962,9725860.351
TAC_A01,1,145,CACAU,Theobroma glaucum,Malvaceae,7.4,O,FALSE,NA,2.35,4.78,0.8,1.7,1.7,1,20140812,799924.497,9725858.454
TAC_A01,1,146,CACAU,Theobroma glaucum,Malvaceae,9.9,O,FALSE,NA,1.15,4.45,2.4,2.7,2.4,0.7,20140812,799921.8266,9725856.151
TAC_A01,1,147,CACAU,Theobroma glaucum,Malvaceae,13.2,O,FALSE,NA,0.46,5.08,3,2.6,3.5,1,20140812,799919.7059,9725854.323
TAC_A01,1,148,CACAU,Theobroma glaucum,Malvaceae,13.8,O,FALSE,NA,1.43,2.05,2.7,2.8,3,3.3,20140812,799917.3497,9725852.291
TAC_A01,1,149,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,0.74,4.7,1.9,2.8,2,2,20140812,799919.4869,9725850.101
TAC_A01,1,150,AÇAI,Euterpe oleracea,Arecaceae,9.9,P,FALSE,NA,6.14,7.98,2.3,1.5,2.2,1.7,20140812,799920.5928,9725851.056
TAC_A01,1,151,AÇAI,Euterpe oleracea,Arecaceae,10.4,P,FALSE,NA,6.9,11.85,2,1.4,1.7,2.3,20140812,799920.5928,9725851.056
TAC_A01,1,152,AÇAI,Euterpe oleracea,Arecaceae,14.2,P,FALSE,NA,6.39,11.48,1.4,2.5,2.2,1.3,20140812,799920.5928,9725851.056
TAC_A01,1,153,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,1.1,4,2,2.3,3,1.7,20140812,799921.8567,9725852.148
TAC_A01,1,154,AÇAI,Euterpe oleracea,Arecaceae,12,P,FALSE,NA,5.01,8.91,2.3,2.3,2,2,20140812,799922.9627,9725853.103
TAC_A01,1,155,AÇAI,Euterpe oleracea,Arecaceae,13,P,FALSE,NA,6.05,6.59,2.2,2.1,2.3,1.8,20140812,799922.9627,9725853.103
TAC_A01,1,156,AÇAI,Euterpe oleracea,Arecaceae,8.7,P,FALSE,NA,6.05,8,1.5,2,2.2,1.3,20140812,799922.9627,9725853.103
TAC_A01,1,157,CACAU,Theobroma glaucum,Malvaceae,11.6,O,FALSE,NA,2.08,4.92,1.3,4.4,2.2,1.4,20140812,799923.7526,9725853.786
TAC_A01,1,158,CACAU,Theobroma glaucum,Malvaceae,10.6,O,FALSE,NA,1.45,4.14,2.4,2.33,2.5,2.2,20140812,799926.9124,9725856.515
TAC_A01,1,159,AÇAI,Euterpe oleracea,Arecaceae,9.4,P,FALSE,NA,6.85,9.45,2.3,1,1.8,1,20140812,799928.0974,9725857.539
TAC_A01,1,160,AÇAI,Euterpe oleracea,Arecaceae,14,P,FALSE,NA,9.63,11.82,1.7,2.8,1.7,2.5,20140812,799928.0974,9725857.539
TAC_A01,1,161,AÇAI,Euterpe oleracea,Arecaceae,10.1,P,FALSE,NA,5.45,7.4,1.3,2.2,2,1.3,20140812,799928.0974,9725857.539
TAC_A01,1,162,CACAU,Theobroma glaucum,Malvaceae,9.1,O,FALSE,NA,2.19,5.14,2.6,2.7,2.5,1.5,20140812,799928.9663,9725858.289
