area,group_code,plot_ID,tree,common_name,scienfic_name,family_name,type,DBH.2014,canopy.2014,Light.2014,Dead.2014,D_class.2014,RN.2014,RS.2014,RL.2014,RO.2014,Date.2014,DBH.2018,Dead.2018,date.2018,UTM_Northing,UTM_Easting
CAU_A01,T05_P4,20,078a,morta,NA,NA,O,23.8,NA,NA,TRUE,2,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586811.389,780715.725
CAU_A01,T05_P4,20,079a,liana,NA,NA,L,17.8,NA,NA,FALSE,NA,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586803.379,780715.7913
CAU_A01,T05_P4,20,080a,liana,NA,NA,L,16.7,NA,NA,FALSE,NA,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586800.108,780716.3827
CAU_A01,T05_P4,20,081a,inga amarelo,Inga sp.,Fabaceae,O,11.8,S,2,FALSE,NA,3.7,2,1.7,2,20140221,13.5,FALSE,20180303,9586801.089,780716.025
CAU_A01,T05_P4,20,082a,jatoba,Hymenaea courbaril,Fabaceae,O,13.3,S,2,FALSE,NA,1,0.8,1,0.7,20140221,16.1,FALSE,20180303,9586793.895,780716.3443
CAU_A01,T05_P4,20,083a,jatereu,Lecythis idatimon,Lecythidaceae,O,22.2,S,1,FALSE,NA,0.6,0.5,0.7,0.6,20140221,22.3,FALSE,20180303,9586785.48,780718.037
CAU_A01,T05_P4,20,084a,taxirana,Stryphnodendron paniculatum,Fabaceae,O,50.6,C,1,FALSE,NA,5.5,5.7,4.2,5,20140221,52.7,FALSE,20180303,9586790.003,780692.5305
CAU_A01,T05_P4,20,085a,jarana,Lecythis lurida,Lecythidaceae,O,42.1,C,2,FALSE,NA,4.8,1.2,4.7,2.7,20140221,42.8,FALSE,20180303,9586797.931,780691.0665
CAU_A01,T05_P4,20,086a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,46.7,C,2,FALSE,NA,3.7,2.3,4.3,2.8,20140221,48.5,FALSE,20180303,9586790.885,780690.4757
CAU_A01,T05_P4,20,087a,roxinho,Peltogyne leicointei,Fabaceae,O,45,E,1,FALSE,NA,4,3,5.2,3.2,20140221,50,FALSE,20180303,9586786.833,780689.7102
CAU_A01,T05_P4,20,087b,jatereu,Lecythis idatimon,Lecythidaceae,O,10.3,NA,NA,FALSE,NA,3.1,1.9,1.3,2.1,20140218,10.8,FALSE,20180303,9586831.758,780705.1338
CAU_A01,T05_P4,20,088a,morta,NA,NA,O,44.8,NA,NA,TRUE,4,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586786.775,780688.7119
CAU_A01,T05_P4,20,088b,capueiro,Rinorea guianensis,Violaceae,O,16.8,NA,NA,FALSE,NA,2.2,2.1,2.4,1.3,20140218,17.4,FALSE,20180303,9586823.334,780706.5185
CAU_A01,T05_P4,20,089a,morta,NA,NA,O,40.8,NA,NA,TRUE,5,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586783.605,780685.8916
CAU_A01,T05_P4,20,090a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,O,40.9,S,2,FALSE,NA,3.2,2.8,1.3,3,20140221,42,FALSE,20180303,9586784.487,780683.8368
CAU_A01,T05_P4,20,090b,matamata,Eschweilera parviflora,Lecythidaceae,O,14.3,NA,NA,FALSE,NA,2.2,2.5,2.8,2.1,20140218,15.3,FALSE,20180303,9586806.388,780707.6067
CAU_A01,T05_P4,20,091a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,50.5,C,2,FALSE,NA,4,3.4,4.5,2.2,20140221,51,FALSE,20180303,9586789.936,780708.5616
CAU_A01,T05_P4,20,092a,abiurana branca,Pouteria guianensis,Sapotaceae,O,46,C,2,FALSE,NA,3.5,3.3,2.4,3,20140221,46.9,FALSE,20180303,9586800.751,780687.897
CAU_A01,T05_P4,20,093a,morta,NA,NA,O,60.3,NA,NA,TRUE,4,NA,NA,NA,NA,20140221,NA,TRUE,20180303,9586800.693,780686.8987
CAU_A01,T05_P4,20,094a,abiurana branca,Pouteria guianensis,Sapotaceae,O,53.8,C,2,FALSE,NA,3.7,2.7,3.5,4.7,20140221,53.8,FALSE,20180303,9586802.806,780688.7789
CAU_A01,T05_P4,20,095a,pente de macaco,Apeiba echinata,Malvaceae,O,40,C,2,FALSE,NA,5.8,1,1.3,1.2,20140221,41.5,FALSE,20180303,9586802.922,780690.7755
CAU_A01,T05_P4,20,095b,breu branco,Protium paniculatum,Burseraceae,O,12,NA,NA,FALSE,NA,3,1,1.6,1.9,20140218,12.4,FALSE,20180303,9586812.927,780708.2191
CAU_A01,T05_P4,20,096a,breu barrote,Tetragastris panamensis,Burseraceae,O,41.9,S,2,FALSE,NA,3,7.3,3.4,6.5,20140221,42.5,FALSE,20180303,9586811.683,780669.2291
CAU_A01,T05_P4,20,097a,breu barrote,Tetragastris panamensis,Burseraceae,O,49.1,S,2,FALSE,NA,2.6,2.8,3.2,2.1,20140221,49.5,FALSE,20180303,9586812.091,780676.2172
CAU_A01,T05_P4,20,097b,jatereu,Lecythis idatimon,Lecythidaceae,O,24,NA,NA,FALSE,NA,4.1,3.4,3.7,2.8,20140218,24.4,FALSE,20180303,9586828.343,780706.6271
CAU_A01,T05_P4,20,098a,jarana,Lecythis lurida,Lecythidaceae,O,39,C,2,FALSE,NA,3.6,3,3.2,4,20140221,39.9,FALSE,20180303,9586812.856,780672.1658
CAU_A01,T05_P4,20,099a,roxinho,Peltogyne leicointei,Fabaceae,O,38,C,2,FALSE,NA,6.8,5.1,4.7,2.6,20140221,39.8,FALSE,20180303,9586815.085,780676.0426
CAU_A01,T05_P4,20,100a,inhare,Helicostylis sp.,Moraceae,O,37.5,C,2,FALSE,NA,1,6.8,0.8,9,20140221,NA,TRUE,20180303,9586828.713,780669.2379
CAU_A01,T05_P4,20,101a,uxi,Endopleura uchi,Humiriaceae,O,48.5,C,2,FALSE,NA,3.4,7.6,5,6.1,20140221,50,FALSE,20180303,9586832.888,780691.0318
CAU_A01,T05_P4,20,102a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,37.6,C,2,FALSE,NA,6.2,4.8,4.6,4.9,20140221,40.8,FALSE,20180303,9586830.284,780696.1921
CAU_A01,T05_P4,20,103a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,54.7,C,2,FALSE,NA,4.3,7.2,6.7,5.1,20140221,54.8,FALSE,20180303,9586814.137,780694.1285
CAU_A01,T05_P4,20,153a,apataciu,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,FALSE,20180303,9586819.294,780713.8617
CAU_A01,T05_P4,20,154a,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,FALSE,20180303,9586815.775,780705.0516
CAU_A01,T05_P4,20,155a,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,FALSE,20180303,9586814.544,780701.1166
CAU_A01,T05_P4,20,156a,bacaba,Oenocarpus bacaba,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,20180303,9586815.368,780698.0635
CAU_A01,T05_P4,20,157a,tachi preto,Tachigali myrmecophila,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,FALSE,20180303,9586815.068,780698.081
CAU_A01,T05_P4,20,158a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,FALSE,20180303,9586826.524,780700.4182
CAU_A01,T05_P4,20,159a,jaranucu,Lecythis sp.,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,20180303,9586826.448,780699.1204
CAU_A01,T05_P4,20,160a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,FALSE,20180303,9586825.634,780695.4616
CAU_A01,T05_P4,20,161a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,FALSE,20180303,9586820.26,780696.0754
CAU_A01,T05_P4,20,162a,caramuxi,Pouteria hispida,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,FALSE,20180303,9586820.185,780694.7776
CAU_A01,T05_P4,20,163a,inga amarelo,Inga sp.,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,FALSE,20180303,9586817.073,780692.9556
CAU_A01,T05_P4,20,164a,capueiro,Rinorea guianensis,Violaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,FALSE,20180303,9586821.89,780689.6696
CAU_A01,T05_P4,20,165a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,20180303,9586824.478,780682.5069
CAU_A01,T05_P4,20,166a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,FALSE,20180303,9586823.276,780679.071
CAU_A01,T05_P4,20,167a,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,FALSE,20180303,9586825.185,780677.4572
CAU_A01,T05_P4,20,168a,muiratinga,Maquira coriacea,Moraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,FALSE,20180303,9586826.032,780674.8034
CAU_A01,T05_P4,20,169a,abiurana branca,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,FALSE,20180303,9586826.6,780667.3577
CAU_A01,T05_P4,20,170a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,20180303,9586819.594,780701.8239
CAU_A01,T05_P4,20,171a,abiurana branca,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,FALSE,20180303,9586819.577,780667.1662
CAU_A01,T05_P4,20,172a,acariguarana,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,FALSE,20180303,9586816.617,780667.9398
CAU_A01,T06_P1,21,001a,iperana,Eperua bijuga,Fabaceae,O,23.7,S,1,FALSE,NA,2.2,3.9,3.2,1.5,20140225,25.2,FALSE,20180125,9585761.956,780602.4439
CAU_A01,T06_P1,21,002a,gema de ovo,Poecilanthe effusa,Fabaceae,O,12.4,S,2,FALSE,NA,0.9,1,3,0.5,20140225,NA,TRUE,20180125,9585756.701,780600.2158
CAU_A01,T06_P1,21,003a,burangica,Galipea trifoliata,NI,O,12.2,S,2,FALSE,NA,1.1,3,5.6,1.4,20140225,12.3,TRUE,20180125,9585752.694,780598.6537
CAU_A01,T06_P1,21,003b,parajuba,Manilkara bidentata,Sapotaceae,O,44.2,NA,NA,FALSE,NA,4.4,2.4,4.5,4.7,20140224,46.2,FALSE,20180125,9585756.134,780585.7631
CAU_A01,T06_P1,21,004a,muiracatiara,Astronium gracile,Anacardiaceae,O,23.5,S,1,FALSE,NA,2.1,2.5,1.7,1.9,20140225,24.7,FALSE,20180125,9585745.515,780591.4709
CAU_A01,T06_P1,21,005a,breu barrote,Tetragastris panamensis,Burseraceae,O,32.6,S,1,FALSE,NA,2.8,3.8,1.4,5.4,20140225,33.4,FALSE,20180125,9585742.541,780591.4548
CAU_A01,T06_P1,21,006a,jatereu,Lecythis idatimon,Lecythidaceae,O,10.3,S,2,FALSE,NA,1.5,4.4,5.4,1.9,20140225,10.4,FALSE,20180125,9585739.696,780590.2084
CAU_A01,T06_P1,21,007a,iperana,Eperua bijuga,Fabaceae,O,20.7,S,2,FALSE,NA,2.6,6.4,3.5,2.2,20140225,21.2,FALSE,20180125,9585739.089,780589.2432
CAU_A01,T06_P1,21,008a,liana,NA,NA,L,14.7,NA,NA,FALSE,NA,NA,NA,NA,NA,20140225,15.5,FALSE,20180125,9585737.842,780589.7477
CAU_A01,T06_P1,21,009a,gema de ovo,Poecilanthe effusa,Fabaceae,O,10.2,S,2,FALSE,NA,2.3,0.4,1.4,0.8,20140225,10.4,FALSE,20180125,9585734.74,780588.621
CAU_A01,T06_P1,21,010a,envira quiabo,Sterculia pruriens,Malvaceae,O,10.5,S,2,FALSE,NA,0.5,0.6,0.5,0.6,20140225,11.6,FALSE,20180125,9585727.751,780587.3589
CAU_A01,T06_P1,21,011a,iperana,Eperua bijuga,Fabaceae,O,12.3,S,2,FALSE,NA,1,0.3,1,0.9,20140225,NA,TRUE,20180125,9585726.649,780588.3418
CAU_A01,T06_P1,21,012a,breu,Protium hepytaphillum ,Burseraceae,O,12.9,S,2,FALSE,NA,0.3,2.9,1.3,5.8,20140225,13,TRUE,20180125,9585721.916,780586.7286
CAU_A01,T06_P1,21,013a,envira preta,Xylopia sp.,Annonaceae,O,36.9,C,2,FALSE,NA,6.1,3.6,3.9,4.3,20140225,39.9,FALSE,20180125,9585734.572,780572.3883
CAU_A01,T06_P1,21,014a,jatereu,Lecythis idatimon,Lecythidaceae,O,42.8,C,2,FALSE,NA,5.1,1.2,1.5,3.2,20140225,42.9,FALSE,20180125,9585729.547,780568.6479
CAU_A01,T06_P1,21,015a,matamata branco,Eschweilera coriacea,Lecythidaceae,O,50,C,2,FALSE,NA,6.7,2.3,1.5,12.4,20140225,51,FALSE,20180125,9585740.654,780567.3626
CAU_A01,T06_P1,21,016a,matamata preto,Eschweilera ovata,Lecythidaceae,O,35.6,C,2,FALSE,NA,4.1,1.6,2.7,2.6,20140225,35.6,FALSE,20180125,9585748.856,780568.2142
CAU_A01,T06_P1,21,017a,morta,NA,NA,O,36.2,NA,NA,TRUE,3,NA,NA,NA,NA,20140225,NA,TRUE,20180125,9585731.68,780559.8473
CAU_A01,T06_P1,21,018a,andirobarana,Guarea guidonia,Meliaceae,O,37.3,S,2,FALSE,NA,8.4,3.4,4,4.3,20140225,37.6,TRUE,20180125,9585737.914,780551.4725
CAU_A01,T06_P1,21,019a,matamata preto,Eschweilera ovata,Lecythidaceae,O,40.8,C,2,FALSE,NA,5.6,4.4,4.5,4.2,20140225,41.5,FALSE,20180125,9585736.119,780547.6285
CAU_A01,T06_P1,21,020a,maria preta,Zizyphus itacaiunensis,Ramnaceae,O,46,C,1,FALSE,NA,6.2,3.6,4,7.1,20140225,46.9,FALSE,20180125,9585742.526,780544.636
CAU_A01,T06_P1,21,021a,morta,NA,NA,O,66,NA,NA,TRUE,3,NA,NA,NA,NA,20140225,NA,TRUE,20180125,9585756.97,780560.5222
CAU_A01,T06_P1,21,022a,matamata preto,Eschweilera ovata,Lecythidaceae,O,39.6,C,2,FALSE,NA,2.1,2,1.8,1.9,20140225,39.7,TRUE,20180125,9585758.849,780561.2051
CAU_A01,T06_P1,21,023a,louro preto,Nectandra cuspidata,Lauraceae,O,35.2,C,1,FALSE,NA,2.3,7.2,5.1,6.1,20140225,37.1,FALSE,20180125,9585765.517,780572.1386
CAU_A01,T06_P1,21,024a,lacre,Mauriri chamissoana,Melastomataceae,O,38,C,2,FALSE,NA,4.5,1,1.1,4.7,20140225,38.6,FALSE,20180125,9585772.695,780575.81
CAU_A01,T06_P1,21,025a,envira cana,Xylopia cayennensis,Annonaceae,O,46.8,C,2,FALSE,NA,4.1,5,3.5,5.2,20140225,47,FALSE,20180125,9585759.878,780570.0901
CAU_A01,T06_P1,21,026a,pau santo,Zollernia paraensis,Fabaceae,O,64.6,C,2,FALSE,NA,4.3,4.2,8.4,6.1,20140225,65.4,FALSE,20180125,9585758.428,780577.0109
CAU_A01,T06_P1,21,027a,matamata preto,Eschweilera ovata,Lecythidaceae,O,53,C,2,FALSE,NA,4.1,5,6.2,5.1,20140225,54,FALSE,20180125,9585771.333,780591.2743
CAU_A01,T06_P1,21,086a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,20180125,9585753.933,780599.6357
CAU_A01,T06_P1,21,087a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,20180125,9585753.99,780592.1558
CAU_A01,T06_P1,21,088a,taruma,Vitex triflora,Lamiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,FALSE,20180125,9585761.424,780595.1222
CAU_A01,T06_P1,21,089a,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,FALSE,20180125,9585763.372,780595.6171
CAU_A01,T06_P1,21,090a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,FALSE,20180125,9585767.828,780586.2775
CAU_A01,T06_P1,21,091a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,FALSE,20180125,9585758.602,780588.2456
CAU_A01,T06_P1,21,092a,liana,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,FALSE,20180125,9585770.104,780594.6579
CAU_A01,T06_P1,21,093a,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,FALSE,20180125,9585762.189,780584.2289
CAU_A01,T06_P1,21,094a,apataciu,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,FALSE,20180125,9585756.448,780584.8033
CAU_A01,T06_P1,21,095a,liana,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,FALSE,20180125,9585771.5,780579.0996
CAU_A01,T06_P1,21,096a,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,20180125,9585780.458,780568.2035
CAU_A01,T06_P1,21,097a,apataciu,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,FALSE,20180125,9585764.802,780579.9648
CAU_A01,T06_P1,21,098a,iperana,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,FALSE,20180125,9585762.05,780578.7525
CAU_A01,T06_P1,21,099a,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,20180125,9585764.083,780576.0862
CAU_A01,T06_P1,21,100a,iperana,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,FALSE,20180125,9585767.224,780567.4391
CAU_A01,T06_P1,21,101a,caqui preto,Diospyros guianensis,Ebenaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,FALSE,20180125,9585765.925,780565.1584
CAU_A01,T06_P1,21,102a,abiurana branca,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,FALSE,20180125,9585762.217,780566.5779
CAU_A01,T06_P1,21,103a,andirobarana,Guarea guidonia,Meliaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,20180125,9585767.29,780561.3988
CAU_A01,T06_P1,21,104a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,FALSE,20180125,9585768.546,780561.7486
CAU_A01,T06_P1,21,105a,muiratinga,Maquira coriacea,Moraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,FALSE,20180125,9585768.486,780561.6205
CAU_A01,T06_P1,21,106a,cucutitiriba,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,FALSE,20180125,9585775.083,780563.3782
CAU_A01,T06_P1,21,107a,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,FALSE,20180125,9585774.91,780557.9958
CAU_A01,T06_P1,21,108a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,FALSE,20180125,9585724.724,780577.5348
CAU_A01,T06_P1,21,159a,iperana,Eperua bijuga,Fabaceae,O,22.3,NA,NA,FALSE,NA,2.1,2.5,2.2,2.7,20140224,22.8,TRUE,20180125,9585755.045,780590.1552
CAU_A01,T06_P1,21,162a,iperana,Eperua bijuga,Fabaceae,O,18.2,NA,NA,FALSE,NA,2.8,2.8,3.2,2.9,20140224,18.7,FALSE,20180125,9585763.615,780593.0556
CAU_A01,T06_P1,21,163a,goiabao,Pradosia cochlearia,Sapotaceae,O,38.8,NA,NA,FALSE,NA,3.1,5.2,4.3,3.8,20140224,39.5,FALSE,20180125,9585766.512,780596.2358
CAU_A01,T06_P1,21,164a,tento,Ormosia grossa,Fabaceae,O,15.9,NA,NA,FALSE,NA,2.2,3.2,3.3,2.1,20140224,16.2,FALSE,20180125,9585770.327,780595.4938
CAU_A01,T06_P1,21,165a,abiurana,Pouteria gongrijpii,Sapotaceae,O,36.6,NA,NA,FALSE,NA,4.1,3.8,4.8,3.2,20140224,37,FALSE,20180125,9585766.555,780586.3568
CAU_A01,T06_P1,21,167a,parajuba,Manilkara bidentata,Sapotaceae,O,56.5,NA,NA,FALSE,NA,5.5,3.3,2,3.8,20140224,56.9,FALSE,20180125,9585747.655,780578.4274
CAU_A01,T06_P2,22,022a,matamata,Eschweilera amazonica,Lecythidaceae,O,15.7,NA,NA,FALSE,NA,1.1,0.7,0.6,1.2,20140224,16.2,FALSE,20180125,9585627.993,780542.5135
CAU_A01,T06_P2,22,023a,matamata,Eschweilera amazonica,Lecythidaceae,O,50.4,NA,NA,FALSE,NA,2.6,4.7,7.4,2.8,20140224,51,FALSE,20180125,9585628.167,780543.428
CAU_A01,T06_P2,22,025a,matamata,Eschweilera parviflora,Lecythidaceae,O,36.9,NA,NA,FALSE,NA,NA,NA,NA,NA,20140224,37.5,FALSE,20180125,9585618.972,780538.0662
CAU_A01,T06_P2,22,026a,matamata,Eschweilera parviflora,Lecythidaceae,O,52,NA,NA,FALSE,NA,5.1,4.8,6.2,7.7,20140224,52.9,FALSE,20180125,9585619.89,780534.144
CAU_A01,T06_P2,22,027a,breu branco,Protium paniculatum,Burseraceae,O,14.8,NA,NA,FALSE,NA,4.4,6.1,3.2,3.2,20140224,15.1,FALSE,20180125,9585615.638,780538.8767
CAU_A01,T06_P2,22,028a,burangica,Galipea trifoliata,NI,O,11,S,2,FALSE,NA,2.4,0.1,1.8,2.8,20140225,11.8,FALSE,20180125,9585629.063,780552.3612
CAU_A01,T06_P2,22,028b,matamata,Eschweilera parviflora,Lecythidaceae,O,47.9,NA,NA,FALSE,NA,7.1,6.6,4.2,4.7,20140224,49.1,FALSE,20180125,9585613.537,780537.688
CAU_A01,T06_P2,22,029a,jatereu,Lecythis idatimon,Lecythidaceae,O,23.3,S,2,FALSE,NA,2.3,1.4,3.1,2.2,20140225,24.3,FALSE,20180125,9585623.45,780550.5348
CAU_A01,T06_P2,22,030a,abiurana casca fina,Pouteria retinervis,Sapotaceae,O,17.8,S,2,FALSE,NA,2.6,3.2,3.1,3.5,20140225,18,FALSE,20180125,9585618.254,780548.4348
CAU_A01,T06_P2,22,031a,iperana,Eperua bijuga,Fabaceae,O,13.2,S,2,FALSE,NA,2.1,2.5,0.6,3.1,20140225,14.6,FALSE,20180125,9585607.027,780544.7819
CAU_A01,T06_P2,22,032a,maparajuba,Manilkara amazonica,Sapotaceae,O,12,S,2,FALSE,NA,1.8,1.3,1.2,2.1,20140225,12.3,FALSE,20180125,9585597.526,780542.8201
CAU_A01,T06_P2,22,033a,breu barrote,Tetragastris panamensis,Burseraceae,O,33.8,S,2,FALSE,NA,2.6,4,2.7,3.7,20140225,33.9,FALSE,20180125,9585596.004,780538.2242
CAU_A01,T06_P2,22,034a,iperana,Eperua bijuga,Fabaceae,O,20.3,S,2,FALSE,NA,0.6,0.3,0.5,0.4,20140225,21,FALSE,20180125,9585592.467,780539.1737
CAU_A01,T06_P2,22,035a,acariquarana,Rinorea guianensis,Violaceae,O,11.2,S,2,FALSE,NA,0.9,0.1,0.3,1.3,20140225,NA,TRUE,20180125,9585590.912,780540.5241
CAU_A01,T06_P2,22,036a,morta,NA,NA,O,12,NA,NA,TRUE,3,NA,NA,NA,NA,20140225,NA,TRUE,20180125,9585584.521,780538.2024
CAU_A01,T06_P2,22,037a,pente de macaco,Apeiba echinata,Malvaceae,O,45,C,2,FALSE,NA,3.1,3.1,3.5,4.2,20140225,46,FALSE,20180125,9585616.666,780498.9168
CAU_A01,T06_P2,22,038a,caferana,Quiina florida,Quiinaceae,O,42.1,E,1,FALSE,NA,1.3,0.5,0.8,1.5,20140225,NA,TRUE,20180125,9585628.033,780511.5574
CAU_A01,T06_P2,22,039a,guajara bolacha,Pouteria oppositifolia,Sapotaceae,O,46.8,C,1,FALSE,NA,3.5,2,1.7,2.9,20140225,47,TRUE,20180125,9585624.791,780526.3389
CAU_A01,T06_P2,22,040a,morta,NA,NA,O,80,NA,NA,TRUE,3,NA,NA,NA,NA,20140225,NA,TRUE,20180125,9585613.171,780523.1817
CAU_A01,T06_P2,22,041a,acariquara,Minquartia guianensis,Olacaceae,O,49.2,C,2,FALSE,NA,2.4,4.6,4,4.1,20140225,49.5,FALSE,20180125,9585610.95,780523.4388
CAU_A01,T06_P2,22,109a,macucu,Licania guianensis,Chrysobalanaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,FALSE,20180125,9585624.643,780541.3928
CAU_A01,T06_P2,22,110a,urucurana,Sloanea guianensis,Elaeocarpaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,FALSE,20180125,9585628.22,780534.1808
CAU_A01,T06_P2,22,111a,caqui,Diospyros guianensis,Ebenaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,20180125,9585628.826,780532.8051
CAU_A01,T06_P2,22,112a,ata preta,Annona sp.,Annonaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,20180125,9585618.684,780529.972
CAU_A01,T06_P2,22,113a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,FALSE,20180125,9585622.972,780528.1252
CAU_A01,T06_P2,22,114a,breu branco,Protium paniculatum,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,FALSE,20180125,9585627.491,780524.766
CAU_A01,T06_P2,22,115a,envira amarela,Xylopia sp.,Annonaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,FALSE,20180125,9585624.124,780522.9046
CAU_A01,T06_P2,22,116a,cucutitiriba,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,FALSE,20180125,9585621.731,780520.1202
CAU_A01,T06_P2,22,117a,abiurana branca,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,20180125,9585626.241,780516.492
CAU_A01,T06_P2,22,118a,goiabinha,Myrcia splendens,Myrtaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,FALSE,20180125,9585625.941,780515.2661
CAU_A01,T06_P2,22,119a,cucutitiriba,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,FALSE,20180125,9585626.496,780514.6166
CAU_A01,T06_P2,22,120a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,FALSE,20180125,9585628.752,780515.436
