area,transect,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,canopy,Light,Dead,D_class,Hcom,Htot,RN,RS,RE,RW,Date,UTM_Easting,UTM_Northing
TAN_A01,T09,49,BREU,Protium heptaphyllum,Burseraceae,0.62,43.2,0.146574147,1.256442922,O,E,1,A,NA,11.04643008,21.33368109,4,4.5,4.4,5.6,20121119,347244.4476,8552678.065
TAN_A01,T09,50,BREU,Protium heptaphyllum,Burseraceae,0.62,37.8,0.112220831,0.851242852,O,C,1,A,NA,8.721330629,18.87819235,3.4,4,4.2,3.5,20121119,347246.8845,8552667.596
TAN_A01,T09,51,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,43.8,0.150673925,1.833066608,O,C,1,A,NA,10.83501355,20.18502513,4,2,6.3,2,20121119,347261.6265,8552655.469
TAN_A01,T09,52,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,47.7,0.178700859,2.62076705,O,C,1,A,NA,14.25970571,24.33273525,6.2,6.3,7,8,20121119,347259.8076,8552651.121
TAN_A01,T09,53,CRISTA,Mucuna rostrata,NI,0.62,10.1,0.008011847,0.039046268,O,S,2,A,NA,5.018568329,12.12906475,2.5,4,2.3,2.4,20121119,347263.6046,8552653.798
TAN_A01,T09,54,CARIPE,Licania octandra,Chrysobalanaceae,0.825,32,0.080424772,0.696759172,O,C,2,A,NA,8.895510284,16.20358109,3.6,5,3.7,5.6,20121119,347272.4664,8552638.236
TAN_A01,T09,55,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,14.8,0.017203361,0.175817484,O,S,2,A,NA,14.41484049,16.95656579,1.1,1.6,1,1.6,20121119,347275.1513,8552633.208
TAN_A01,T09,56,MORTA,NA,NA,0.6,13.4,0.014102609,0.033236224,O,NA,NA,D,1,NA,7.299627968,NA,NA,NA,NA,20121119,347261.5259,8552660.275
TAN_A01,T09,57,CARIPE,Licania octandra,Chrysobalanaceae,0.825,35.9,0.101222901,0.911973371,O,C,1,A,NA,8.860741147,16.85083901,9.5,2.3,4,5.7,20121119,347271.0833,8552619.426
TAN_A01,T09,58,CARIPE,Licania octandra,Chrysobalanaceae,0.825,35.8,0.10065977,1.071634916,O,C,1,A,NA,10.84742616,19.9117335,5.2,8,4.8,5.1,20121119,347274.307,8552614.004
TAN_A01,T09,59,CARIPE,Licania octandra,Chrysobalanaceae,0.825,41,0.132025431,1.888137092,O,C,2,A,NA,8.446900109,26.7481703,5.4,5.2,5.2,6.3,20121119,347280.3225,8552602.029
TAN_A01,T09,60,BREU,Protium heptaphyllum,Burseraceae,0.62,24.3,0.046376976,0.342993914,O,C,2,A,NA,7.189000573,18.40621097,4.1,2.6,3.7,2.4,20121119,347289.615,8552602.966
TAN_A01,T09,61,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,10.4,0.008494867,0.063730945,O,S,2,A,NA,7.789696055,14.44631916,2.1,2.5,2.7,1.2,20121119,347293.3775,8552597.15
TAN_A01,T09,62,LOURO CUNAUARU,Endlicheria sp.,Lauraceae,0.496245282,37.2,0.108686539,0.832470603,O,E,1,A,NA,12.12813944,23.81600173,9.5,0.4,4,3.9,20121119,347287.137,8552590.248
TAN_A01,T09,63,CARIPE,Licania octandra,Chrysobalanaceae,0.825,26.4,0.05473911,0.432861894,O,S,2,A,NA,7.126965896,14.79005437,2.3,4.6,5.8,1.7,20121119,347300.3873,8552583.89
TAN_A01,T09,64,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,37.5,0.110446617,1.259084428,O,E,1,A,NA,12.51579687,20.94089546,5.2,4.6,3.6,7.6,20121119,347293.8683,8552577.971
TAN_A01,T09,65,MORTA,NA,NA,0.45,14.6,0.016741547,0.014779616,O,NA,NA,D,4,NA,3.124004126,NA,NA,NA,NA,20121119,347284.3241,8552617.696
TAN_A01,T09,66,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,10.2,0.008171282,0.067235497,O,S,2,A,NA,10.17203567,15.11475843,1.7,0.7,2.2,0.7,20121119,347306.755,8552571.358
TAN_A01,T09,67,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,44.5,0.155528471,1.06116759,O,E,1,A,NA,11.27235712,17.55906318,3.2,4.5,1.1,6,20121119,347303.327,8552562.793
TAN_A01,T09,68,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,23,0.041547563,0.29039079,O,C,2,A,NA,17.66447686,23.598504,5.3,0.3,4,3,20121119,347309.7171,8552563.429
TAN_A01,T09,69,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,33.9,0.090258742,0.900105392,O,C,1,A,NA,11.84857644,18.31879482,4.8,3.5,6.7,4.4,20121119,347302.1067,8552579.082
TAN_A01,T09,70,MORTA,NA,NA,0.6,11,0.009503318,0.011715684,O,NA,NA,D,1,NA,3.305724985,NA,NA,NA,NA,20121119,347308.7224,8552567.874
TAN_A01,T09,71,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,20.5,0.033006358,0.314121124,O,C,2,A,NA,9.849462949,17.48204975,5.7,3,1.8,6.6,20121119,347320.2285,8552543.991
TAN_A01,T09,72,BREU,Protium heptaphyllum,Burseraceae,0.62,10.3,0.008332289,0.048975919,O,S,2,A,NA,12.11889902,14.62846203,0.4,1.3,0.7,1.4,20121119,347328.1495,8552528.388
TAN_A01,T09,73,MURTA,Strychnos subcordata,Loganiaceae,0.54,14.6,0.016741547,0.048301924,O,S,2,A,NA,5.570794555,8.244174507,0.7,1.1,1.6,1.3,20121119,347338.1823,8552506.555
TAN_A01,T09,74,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.640270745,14,0.015393804,0.101296357,O,C,2,A,NA,11.61184943,15.85828849,4.7,1,1.5,2.7,20121119,347340.3224,8552504.289
TAN_A01,T09,75,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,12.2,0.011689866,0.085432151,O,S,2,A,NA,7.59880275,14.42470725,2.4,1.7,5.2,1.6,20121119,347347.0442,8552490.868
TAN_A01,T09,76,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,22.5,0.039760782,0.378954901,O,S,2,A,NA,11.84394111,17.50755195,3,0.6,2.8,2.7,20121119,347349.7065,8552485.603
TAN_A01,T09,77,BREU,Protium heptaphyllum,Burseraceae,0.62,48.6,0.185507905,1.636215756,O,E,1,A,NA,12.82853861,21.95121483,6.4,5,7.5,5.3,20121119,347348.5808,8552470.324
TAN_A01,T09,78,BREU,Protium heptaphyllum,Burseraceae,0.62,35,0.096211275,0.68776352,O,C,2,A,NA,9.629466125,17.79072211,3.6,4,7.1,0.9,20121119,347351.2882,8552464.969
TAN_A01,T09,79,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.640270745,14.7,0.016971669,0.105397052,O,S,2,A,NA,10.52213011,14.96622783,2.7,3,0.8,1.4,20121119,347357.8286,8552469.54
TAN_A01,T09,80,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,37,0.107521009,0.69154774,O,C,1,A,NA,#VALOR!,16.55221444,1.2,1.7,0.6,1.1,20121119,347366.8033,8552440.932
TAN_A01,T09,81,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,42,0.138544236,1.203819993,O,E,1,A,NA,11.65508147,22.36147037,1.6,4,2.4,6.5,20121119,347369.6216,8552438.461
TAN_A01,T09,82,BREU,Protium heptaphyllum,Burseraceae,0.62,32.1,0.080928212,0.629727461,O,S,2,A,NA,10.27266119,19.36569536,3.6,7,8.2,4.2,20121119,347372.0111,8552439.718
TAN_A01,T09,83,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,18.3,0.026302199,0.228263298,O,S,2,A,NA,9.393470532,15.94178105,2.6,1.1,2.4,0.7,20121119,347373.7188,8552437.227
TAN_A01,T09,84,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,12.8,0.012867964,0.132372658,O,S,2,A,NA,14.38047967,19.80851311,4.6,0.6,2.1,1.5,20121119,347380.39,8552424.919
TAN_A01,T09,85,BREU,Protium heptaphyllum,Burseraceae,0.62,40.8,0.13074052,1.129287686,O,C,1,A,NA,12.84807466,21.49684844,3,4.5,5.7,4.1,20121119,347380.9454,8552422.048
TAN_A01,T09,86,BREU,Protium heptaphyllum,Burseraceae,0.62,37,0.107521009,0.928726236,O,C,1,A,NA,12.84807466,21.49684844,5,7,5.5,3.2,20121119,347380.9454,8552422.048
TAN_A01,T09,87,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,45.8,0.16474826,1.492064342,O,C,1,A,NA,13.91645724,23.00342646,7.4,5.2,5.7,9.1,20121119,347373.8671,8552418.098
TAN_A01,T09,88,BREU,Protium heptaphyllum,Burseraceae,0.62,49.8,0.194781886,1.831787853,O,C,1,A,NA,14.62846203,23.40491226,3.1,6,5.4,5.1,20121119,347377.5654,8552411.006
TAN_A01,T09,89,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.640270745,18.3,0.026302199,0.174145119,O,S,2,A,NA,12.28712351,15.95613439,6.5,0.3,5.8,2,20121119,347387.5212,8552410.594
TAN_A01,T09,90,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,35.7,0.100098211,0.855927309,O,E,1,A,NA,13.2300888,22.00583423,1.2,5.7,5.4,4.4,20121119,347388.6181,8552406.652
TAN_A01,T09,91,MORTA,NA,NA,0.6,37.4,0.109858354,0.55619716,O,NA,NA,D,1,NA,18.58963036,NA,NA,NA,NA,20121119,347417.3018,8552363.219
TAN_A01,T09,92,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,46.5,0.169822718,1.285665563,O,E,1,A,NA,2.099727925,22.96260963,7,7,5,5.6,20121119,347394.6717,8552388.032
TAN_A01,T09,93,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,15.6,0.01911345,0.143632531,O,S,2,A,NA,13.97349044,20.70607612,3.7,1.2,1.2,2,20121119,347398.0939,8552387.911
TAN_A01,T09,94,CARIPE,Licania octandra,Chrysobalanaceae,0.825,32.7,0.08398184,0.847227054,O,C,2,A,NA,8.738468844,18.86829158,1,3.4,5,1.4,20121119,347409.5551,8552365.244
TAN_A01,T09,95,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,15.3,0.018385386,0.120328326,O,S,1,A,NA,12.33339281,17.71309005,2.4,2.3,2.2,3,20121119,347419.8812,8552345.708
TAN_A01,T09,96,MORTA,NA,NA,0.6,34.5,0.093482016,0.532402715,O,NA,NA,D,1,16.48533217,21.46645713,NA,NA,NA,NA,20121119,347431.1791,8552326.909
TAN_A01,T09,97,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,18.7,0.027464588,0.249674905,O,S,2,A,NA,5.97562222,16.69915948,9,0,1.5,7,20121119,347427.6787,8552331.395
TAN_A01,T09,98,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,46.5,0.169822718,2.033653157,O,C,2,A,NA,11.22707589,21.99752961,8,4,4,5.8,20121119,347429.4143,8552325.303
TAN_A01,T09,99,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,43.2,0.146574147,0.949740813,O,C,2,A,NA,10.16491497,16.67535136,2,4.5,1,5,20121119,347425.0329,8552317.349
TAN_A01,T09,100,CARIPE,Licania octandra,Chrysobalanaceae,0.825,20.2,0.032047387,0.339762194,O,S,2,A,NA,13.7344711,19.82898951,7.3,0,5,1.2,20121119,347434.5374,8552317.83
TAN_A01,T09,101,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,11.4,0.010207035,0.055402507,O,*,*,A,NA,11.7435349,14.69024474,0.9,3,3.3,1.6,20121119,347435.938,8552314.839
TAN_A01,T10,1,CARIPE,Licania octandra,Chrysobalanaceae,0.825,14.8,0.017203361,0.053803446,O,S,2,A,NA,4.275562353,5.849448598,3.5,3.1,3.4,3.2,20121120,347208.4115,8552213.657
TAN_A01,T10,2,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,15.6,0.01911345,0.062616673,O,S,1,A,NA,8.615378996,11.06109436,0.8,1.6,0.5,3.1,20121120,347193.6488,8552243.84
TAN_A01,T10,3,CARIPE,Licania octandra,Chrysobalanaceae,0.825,15.3,0.018385386,0.141984989,O,S,1,A,NA,11.87609641,14.44401196,2.8,2.7,3.6,1.1,20121120,347167.2869,8552297.739
TAN_A01,T10,4,CARIPE,Licania octandra,Chrysobalanaceae,0.825,21.8,0.037325262,0.283739653,O,S,2,A,NA,6.635451006,14.21789542,5.4,5.2,4.2,2.8,20121120,347162.9824,8552306.767
TAN_A01,T10,5,CARIPE,Licania octandra,Chrysobalanaceae,0.825,12.3,0.011882289,0.082583733,O,S,2,A,NA,6.489209112,12.99907814,1,1,2.3,1.3,20121120,347159.2126,8552316.068
TAN_A01,T10,6,CARIPE,Licania octandra,Chrysobalanaceae,0.825,11.2,0.009852035,0.068951987,O,S,2,A,NA,6.534588196,13.08998078,2.3,0.5,1.2,2.7,20121120,347159.0808,8552316.337
TAN_A01,T10,7,BREU,Protium heptaphyllum,Burseraceae,0.62,15.6,0.01911345,0.123278955,O,C,2,A,NA,12.34527477,16.05204159,1.5,1,1.5,1.4,20121120,347158.1594,8552318.449
TAN_A01,T10,8,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,24.3,0.046376976,0.564559829,O,C,2,A,NA,11.20730043,22.36147037,2.9,6.3,2.2,7.8,20121120,347151.1258,8552332.146
TAN_A01,T10,9,MIRI,NI,NI,0.64,37.4,0.109858354,1.122341497,O,E,1,A,NA,11.42755702,24.63111431,3.2,6.6,5.8,4.7,20121120,347150.1228,8552335.563
TAN_A01,T10,10,CRISTA,Mucuna rostrata,NI,0.62,12.9,0.013069811,0.076204559,O,S,2,A,NA,10.40304379,14.51082362,3.5,2.8,3.3,2.5,20121120,347140.4091,8552354.74
TAN_A01,T10,11,BREU,Protium heptaphyllum,Burseraceae,0.62,10.5,0.008659015,0.03575013,O,S,2,A,NA,7.774591847,10.27518277,1.5,2.7,1.7,1.7,20121120,347136.0029,8552361.473
TAN_A01,T10,12,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,34.8,0.095114859,0.840987206,O,E,1,A,NA,9.087630258,22.4577807,4.5,6.6,7.4,6.7,20121120,347135.7418,8552362.462
TAN_A01,T10,13,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,21.7,0.036983614,0.336389602,O,S,2,A,NA,11.51548271,16.70806005,3.3,2,4.9,2.5,20121120,347135.3916,8552363.406
TAN_A01,T10,14,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,17.8,0.024884555,0.1811956,O,S,2,A,NA,9.964096794,13.37551694,4.1,0.5,1.6,4.8,20121120,347134.7287,8552364.078
TAN_A01,T10,15,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,21.3,0.035632729,0.383914228,O,C,1,A,NA,11.51548271,19.79146451,2.4,3,4.8,0.4,20121120,347130.7368,8552373.378
TAN_A01,T10,16,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,36.8,0.106361761,1.411612274,O,C,1,A,NA,12.09976626,24.37938356,5.4,5,3.6,5,20121120,347134.3152,8552384.854
TAN_A01,T10,17,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,38.3,0.115209271,1.173086291,O,C,2,A,NA,11.65114909,18.70403657,7.4,3.5,6.7,4.7,20121120,347127.7057,8552392.576
TAN_A01,T10,18,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,11.2,0.009852035,0.05054033,O,S,2,A,NA,7.539039971,9.878148467,1.6,2.9,0.6,2.5,20121120,347121.4265,8552390.08
TAN_A01,T10,19,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,28,0.061575216,0.598256424,O,C,1,A,NA,9.030826556,17.84737052,3,2.6,2.4,4.6,20121120,347112.9563,8552404.817
TAN_A01,T10,20,TANIBUCA,Terminalia amazonia,Combretaceae,0.68038,37.2,0.108686539,0.995108948,O,C,1,A,NA,13.08090202,20.76421087,4.2,3.4,3.3,2,20121120,347110.7143,8552416.815
TAN_A01,T10,21,MORTA,NA,NA,0.6,26.5,0.055154586,0.126438272,O,NA,NA,D,1,NA,7.056870113,NA,NA,NA,NA,20121120,347100.8408,8552426.687
TAN_A01,T10,22,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,26.3,0.054325206,0.541758163,O,C,1,A,NA,14.35742486,18.31879482,7.6,2.2,2.3,6.2,20121120,347081.0329,8552463.747
TAN_A01,T10,23,CRISTA,Mucuna rostrata,NI,0.62,10.4,0.008494867,0.052311325,O,S,2,A,NA,8.243663062,15.32567357,2.6,2,2.8,1.8,20121120,#N/D,#N/D
TAN_A01,T10,24,ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,0.711902716,72.4,0.411686868,5.356910782,O,E,1,A,NA,12.9136457,28.20322998,5.2,8.3,6,11.2,20121120,347087.3159,8552470.387
TAN_A01,T10,25,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,38.9,0.118847235,1.434289298,O,S,2,A,NA,13.51310865,22.1687133,7.3,3.8,5.7,4,20121120,347081.0001,8552472.574
TAN_A01,T10,26,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,39.2,0.120687423,1.640659069,O,E,1,A,NA,15.34993582,22.55513748,6.5,4.8,5.7,4.6,20121120,347064.4635,8552502.262
TAN_A01,T10,27,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,14.6,0.016741547,0.117692475,O,S,2,A,NA,8.452293602,13.53681548,2.3,3.8,0.5,3.5,20121120,347059.3934,8552504.002
TAN_A01,T10,28,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,14.3,0.016060607,0.133250849,O,E,1,A,NA,17.84091321,22.45469852,1.1,1.9,1.6,2.2,20121120,347041.8861,8552537.729
TAN_A01,T10,29,GUAJARA BRANCO,Pouteria sp.,Sapotaceae,0.781766198,14.1,0.015614501,0.130943053,O,S,2,A,NA,11.64699045,16.55196533,3.8,0.7,2.4,1.6,20121120,347039.6698,8552542.216
TAN_A01,T10,30,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,50.1,0.197135724,2.613774192,O,C,1,A,NA,10.9817385,21.99843992,8.5,3.5,8.6,5.6,20121120,347031.4131,8552558.556
TAN_A01,T10,31,BREU,Protium heptaphyllum,Burseraceae,0.62,12,0.011309734,0.053199093,O,S,2,A,NA,10.71725704,11.70664003,1.3,0.6,3,0.4,20121120,347031.0543,8552558.813
TAN_A01,T10,32,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,37,0.107521009,1.661230148,O,C,1,A,NA,13.36547567,25.6345457,4.5,3.4,6.5,7.7,20121120,347029.1703,8552562.225
TAN_A01,T10,33,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,21.7,0.036983614,0.343225063,O,C,1,A,NA,11.79706089,17.04756903,2.5,2.2,2.5,2.3,20121120,347023.3702,8552573.182
TAN_A01,T10,34,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,28.1,0.062015824,0.425234317,O,E,1,A,NA,13.50123769,18.55773562,4,1.4,3.2,2,20121120,347020.2472,8552578.765
TAN_A01,T10,35,UCUUBA,Virola melinoni,Myristicaceae,0.476163695,13.9,0.015174678,0.058209121,O,S,2,A,NA,9.892496893,12.43046501,0.6,0.8,1,1,20121120,347016.6339,8552586.593
TAN_A01,T10,36,QUARUBA,Vochysia guianensis,Vochysiaceae,0.508725,36.5,0.10463467,0.757338293,O,E,1,A,NA,11.7435349,21.95347757,5.5,2.8,4.4,3.1,20121120,347012.4002,8552594.532
TAN_A01,T10,37,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,25.7,0.051874763,0.301842567,O,S,1,A,NA,11.57582451,14.9744757,4.6,0.5,1.5,1.8,20121120,347012.1238,8552595.065
TAN_A01,T10,38,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,39.2,0.120687423,1.45535366,O,C,1,A,NA,11.67321065,20.00763138,5.2,3.9,4,3.1,20121120,347010.5595,8552606.105
TAN_A01,T10,39,LOURO P,Ocotea caudata,Lauraceae,0.500567938,14.9,0.017436625,0.081095156,O,S,2,A,NA,11.23624554,14.33644812,1.1,1,1.3,1.2,20121120,347004.2043,8552610.104
TAN_A01,T10,40,UCUUBA,Virola melinoni,Myristicaceae,0.476163695,12.5,0.012271846,0.055642954,O,S,2,A,NA,10.75873396,14.69318974,1,1.4,1,1,20121120,346992.2668,8552633.318
TAN_A01,T10,41,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,16.5,0.021382465,0.151436829,O,C,2,A,NA,10.07909305,19.16782938,4.2,1.4,3,2.6,20121120,346995.5675,8552625.658
TAN_A01,T10,42,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,38.4,0.115811672,1.208773531,O,E,1,A,NA,12.3866959,17.31736305,6.3,3.7,2.6,6.6,20121120,346992.3591,8552610.795
TAN_A01,T10,43,LOURO SEDA,Endlicheria ruforamula,Lauraceae,0.599576816,20.9,0.034306977,0.222459058,O,C,1,A,NA,12.23878932,16.68763943,2.8,1.2,2,4.5,20121120,347011.6465,8552594.683
TAN_A01,T10,44,BREU,Protium heptaphyllum,Burseraceae,0.62,10.2,0.008171282,0.041653943,O,S,2,A,NA,6.622369686,12.68663079,1.7,1.2,3.4,0.5,20121120,347018.2643,8552580.632
TAN_A01,T10,45,ITAUBA,Mezilaurus itauba,Lauraceae,0.720305556,43.6,0.149301049,1.217306308,O,C,1,A,NA,9.652220462,17.46595541,2.3,2.4,0.5,5.2,20121120,347016.9426,8552576.453
TAN_A01,T10,46,MORTA,NA,NA,0.58,16,0.020106193,0.036612046,O,NA,NA,D,3,NA,5.550836666,NA,NA,NA,NA,20121120,347022.7203,8552574.651
TAN_A01,T10,47,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,41,0.132025431,1.311120093,O,E,1,A,NA,11.73563423,18.2422201,4.8,4.8,3,6.4,20121120,347018.0474,8552562.176
TAN_A01,T10,48,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,35.6,0.099538222,1.268247695,O,C,1,A,NA,15.7023933,23.40491226,5.8,0.5,1.7,2,20121120,347027.8177,8552563.53
TAN_A01,T10,49,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,37.2,0.108686539,0.758509584,O,E,1,A,NA,11.73190675,17.72601564,2.1,7.1,7,1,20121120,347029.3819,8552552.489
TAN_A01,T10,50,ENVIRA PRETA,Bocageopsis pleiosperma,Annonaceae,0.640270745,16.5,0.021382465,0.147594296,O,S,1,A,NA,11.58266455,16.63490196,0.7,3.8,0.3,4.2,20121120,347035.3735,8552548.974
TAN_A01,T10,51,MORTA,NA,NA,0.6,45.3,0.161170772,0.788611745,O,NA,NA,D,1,NA,17.83014821,NA,NA,NA,NA,20121120,347059.8563,8552511.137
TAN_A01,T10,52,NI,NI,NI,0.64,47.7,0.178700859,1.836178932,O,E,1,A,NA,9.810514363,24.77310741,5.3,3.2,5,6.4,20121120,347038.8727,8552534.206
TAN_A01,T10,53,URUCURANA,Sloanea guianensis,Elaeocarpaceae,0.821152911,21.2,0.035298935,0.308148203,O,S,2,A,NA,11.42179421,16.40386166,6,4.7,5.1,4,20121120,347045.1357,8552530.384
TAN_A01,T10,54,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,25.4,0.050670748,0.629953198,O,S,2,A,NA,13.66574965,22.83724881,4.6,2.1,3.1,4,20121120,347049.7823,8552519.697
TAN_A01,T10,55,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,47.5,0.177205461,2.415206206,O,C,2,A,NA,10.15319088,25.0362874,8.3,3.3,5.1,5.6,20121120,347029.0554,8552543.139
TAN_A01,T10,56,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,46,0.166190251,2.697045794,O,C,2,A,NA,13.39404293,26.92600526,9.1,4.6,8.4,3.3,20121120,347054.9182,8552494.618
TAN_A01,T10,57,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,13.6,0.014526724,0.110388641,O,S,2,A,NA,11.8604814,14.63255265,6,1.4,3,3.1,20121120,347076.8626,8552467.963
TAN_A01,T10,58,CARIPE,Licania octandra,Chrysobalanaceae,0.825,41.7,0.136572101,1.381650804,O,C,2,A,NA,8.077961292,18.9214517,6.2,5.1,5.2,4.1,20121120,347079.5988,8552447.875
TAN_A01,T10,59,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,36.9,0.106940599,0.913684268,O,C,1,A,NA,11.52358692,21.70098018,4.1,3.6,3.8,3.7,20121120,347089.7571,8552435.855
TAN_A01,T10,60,ENVIRA VERMELHA,Xylopia sp.,Annonaceae,0.570128696,18,0.0254469,0.18703655,O,C,1,A,NA,13.98719055,19.89256516,3.3,4,3.2,1.8,20121120,347096.387,8552432.193
TAN_A01,T10,61,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,52.2,0.214008433,2.323621155,O,E,1,A,NA,8.4486019,27.57784023,7.3,7.3,8.2,9.4,20121120,347103.9318,8552414.604
TAN_A01,T10,62,CARIPE,Licania octandra,Chrysobalanaceae,0.825,10.9,0.009331316,0.061925565,O,S,3,A,NA,9.060769314,12.41209957,2.6,1.8,1.2,1.1,20121120,347106.4414,8552414.214
TAN_A01,T10,63,COPAIBA,Copaifera reticulata,Fabaceae,0.6075,23.2,0.042273271,0.267552103,O,S,2,A,NA,4.340717822,16.07564231,3.8,1.7,5.3,3.1,20121120,347108.589,8552410.373
TAN_A01,T10,64,MORTA,NA,NA,0.58,24.7,0.047916357,0.100984562,O,NA,NA,D,3,NA,6.636800206,NA,NA,NA,NA,20121120,347110.2007,8552410.154
TAN_A01,T10,65,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,15.4,0.018626503,0.16633537,O,C,1,A,NA,10.0951997,16.40386166,2.6,1.6,3.4,1,20121120,347125.0413,8552381.772
TAN_A01,T10,66,MORTA,NA,NA,0.6,37.5,0.110446617,0.457138809,O,NA,NA,D,1,NA,14.53123522,NA,NA,NA,NA,20121120,347115.3106,8552420.068
TAN_A01,T10,67,MORTA,NA,NA,0.6,40.3,0.12755573,0.919297531,O,NA,NA,D,1,NA,28.6254916,NA,NA,NA,NA,20121120,347150.2408,8552332.818
TAN_A01,T10,68,GOIABINHA,Myrcia velutina,Myrtaceae,0.801325,10.4,0.008494867,0.056197813,O,S,2,A,NA,7.736340155,12.73873377,2.2,3.1,3,2.8,20121120,347134.6723,8552361.918
TAN_A01,T10,69,BREU,Protium heptaphyllum,Burseraceae,0.62,41.9,0.137885287,1.282465207,O,C,1,A,NA,10.720891,23.14771219,5.1,5.7,6,3.5,20121120,347138.3216,8552346.947
TAN_A01,T10,70,MORTA,NA,NA,0.6,36.4,0.104062115,0.473502153,O,NA,NA,D,1,NA,16.31504019,NA,NA,NA,NA,20121120,347145.8343,8552363.447
TAN_A01,T10,71,BREU,Protium heptaphyllum,Burseraceae,0.62,35.9,0.101222901,0.8554052,O,E,1,A,NA,11.24220637,21.0316583,5.6,3.2,4,5.3,20121120,347144.8543,8552339.052
TAN_A01,T10,72,BREU,Protium heptaphyllum,Burseraceae,0.62,16.6,0.021642432,0.096503421,O,S,2,A,NA,5.503374372,11.09729316,1.7,2.5,2.1,3,20121120,347158.5825,8552314.625
TAN_A01,T10,73,SUCUPIRA TENTO,Ormosia nobilis,Fabaceae,0.58,35.4,0.098422956,0.670785965,O,C,2,A,NA,6.478676642,18.1314137,2.8,4,2,4.8,20121120,347160.2094,8552311.526
TAN_A01,T10,74,CARIPE,Licania octandra,Chrysobalanaceae,0.825,17.1,0.022965828,0.081397034,O,S,2,A,NA,2.637592579,6.628948217,3.7,1.7,7.1,1,20121120,347165.7881,8552299.893
