Area,plot,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,Dead,D_class,Hcom,Htot,RN,RS,RL,RO,Date,UTM Easting,UTM Northing
SFX_A01,P03,11,NI,NI,NI,0.62,21.6,0.036643537,NA,O,A,NA,NA,NA,4.7,5.1,4.6,4.5,20111022,289242.2185,9289711.6035
SFX_A01,P03,12,NI,NI,NI,0.62,13.5,0.014313882,NA,O,A,NA,NA,NA,4.4,2.5,13.9,4.1,20111022,289242.2185,9289711.6035
SFX_A01,P03,13,CACAU,Theobroma glaucum,Malvaceae,0.53,14.2,0.015836769,NA,O,A,NA,NA,NA,1.4,1,1.1,1.1,20111022,289237.2185,9289711.1035
SFX_A01,P03,14,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,19.2,0.028952918,0.25310728,O,A,NA,8.58,18.48,1.5,1.7,1.2,1.3,20111022,289232.2185,9289711.3035
SFX_A01,P03,15,BURRA LEITEIRA,Sapium marmieri,Euphorbiaceae,0.41,25.5,0.051070516,NA,O,A,NA,NA,NA,2.6,2.7,2.2,2.7,20111022,289236.2185,9289709.6035
SFX_A01,P03,16,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,0.64,41.2,0.133316626,1.76013044,O,A,NA,20.57,31.83,4,2.4,1.8,4.6,20111022,289221.2185,9289710.1035
SFX_A01,P03,17,INHARE,Helicostylis sp.,Moraceae,0.65,12.2,0.011689866,NA,O,A,NA,NA,NA,1,1.6,1.7,0,20111022,289221.2185,9289704.6035
SFX_A01,P03,18,MORTA,NA,NA,0.58,47,0.173494454,0.620070783,O,D,3,6,12.66,NA,NA,NA,NA,20111025,289221.2185,9289708.6035
SFX_A01,P03,19,INGA,Inga marginata,Fabaceae,0.57,12.2,0.011689866,NA,O,A,NA,NA,6.46,4.7,1.7,4.5,2.7,20111022,289243.2185,9289704.6035
SFX_A01,P03,20,MUTUTI,Pterocarpus sp.,Fabaceae,0.51,23.7,0.044115029,0.247690544,O,A,NA,10.63,16.91,2.5,1.3,1.6,1.9,20111022,289246.2185,9289704.2035
SFX_A01,P03,21,NI,NI,NI,0.62,16,0.020106193,NA,O,A,NA,NA,NA,5.4,2,2.6,2.6,20111022,289247.9185,9289701.4035
SFX_A01,P03,22,MORTA,NA,NA,0.58,18.1,0.025730429,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289242.2185,9289700.4035
SFX_A01,P03,23,ENVIRA QUIABO,Sterculia pruriens,Malvaceae,0.49,16.2,0.020611989,NA,O,A,NA,NA,NA,1.3,1,1.9,0.9,20111022,289236.2185,9289702.0035
SFX_A01,P03,24,MORTA,NA,NA,0.58,10.2,0.008171282,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289236.2185,9289702.0035
SFX_A01,P03,25,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,59,0.273397101,1.048774571,O,A,NA,3.68,7.39,2.7,1.8,2.3,3.4,20111022,289235.2185,9289701.9035
SFX_A01,P03,26,MORTA,NA,NA,0.58,14.2,0.015836769,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289234.2185,9289701.9035
SFX_A01,P03,27,INGA,Inga marginata,Fabaceae,0.57,10.2,0.008171282,NA,O,A,NA,NA,NA,1.5,1,1.1,1.2,20111022,289235.2185,9289701.3035
SFX_A01,P03,28,TAXI PRETO,Tachigali myrmecophila,Fabaceae,0.48,29.4,0.067886676,NA,O,A,NA,NA,NA,5.8,4.2,4.7,5.6,20111022,289235.2185,9289697.6035
SFX_A01,P03,29,PAU JACARE,Laetia procera,Salicaceae,0.63,17.7,0.024605739,NA,O,A,NA,NA,NA,4.2,3,3.3,4,20111022,289226.2185,9289697.3035
SFX_A01,P03,30,PAU DE MACACO,Apeiba membranacea,Malvaceae,0.28,15.5,0.018869191,0.033024705,O,A,NA,7.25,9.8,2.6,1.1,1.7,2.2,20111022,289222.2185,9289696.3035
SFX_A01,P03,31,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,13,0.013273229,NA,O,A,NA,NA,NA,2.1,1,1.8,1.9,20111022,289239.2185,9289697.0035
SFX_A01,P03,32,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,15,0.017671459,NA,O,A,NA,NA,NA,2.4,2.6,1.1,2.6,20111022,289240.2185,9289697.0035
SFX_A01,P03,33,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,11.3,0.010028749,NA,O,A,NA,NA,NA,2.1,1.4,1.5,2.8,20111022,289244.2185,9289696.6035
SFX_A01,P03,34,CAUCHO,Castilla ulei,Moraceae,0.82,14.5,0.016512996,NA,O,A,NA,NA,NA,1.3,2.1,3.1,1.4,20111022,289246.2185,9289693.1035
SFX_A01,P03,35,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,17.9,0.025164943,NA,O,A,NA,NA,NA,2.8,1.2,1.7,1.6,20111022,289247.9185,9289692.6035
SFX_A01,P03,36,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,19.8,0.03079075,NA,O,A,NA,NA,NA,3.1,1.1,4.7,1,20111022,289247.7185,9289690.4035
SFX_A01,P03,37,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.83,10.7,0.008992024,NA,O,A,NA,NA,NA,0,1.6,1.2,2.5,20111022,289242.2185,9289689.9035
SFX_A01,P03,38,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,43.1,0.145896348,0.956305234,O,A,NA,6.74,12.64,2.7,2.5,0.8,2.7,20111022,289240.2185,9289690.7035
SFX_A01,P03,39,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,10.3,0.008332289,NA,O,A,NA,NA,NA,2.8,2.3,2.6,1.6,20111022,289236.2185,9289692.8035
SFX_A01,P03,40,MAMORANA,Eriotheca globosa,Malvaceae,0.41,16.6,0.021642432,NA,O,A,NA,NA,NA,2,1.3,1.5,1.6,20111022,289246.2185,9289687.8035
SFX_A01,P03,41,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,12.9,0.013069811,NA,O,A,NA,NA,NA,1,0.6,0.5,0,20111022,289244.2185,9289687.2035
SFX_A01,P03,42,GOIABAO,Pradosia praealta,Sapotaceae,0.73,10.4,0.008494867,NA,O,A,NA,NA,NA,1.4,3.2,4.2,0.7,20111022,289241.2185,9289684.3035
SFX_A01,P03,43,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,13.2,0.013684778,NA,O,A,NA,NA,NA,2.2,1.5,2.6,3.9,20111022,289241.2185,9289681.6035
SFX_A01,P03,44,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,18.1,0.025730429,NA,O,A,NA,NA,NA,2.4,0.7,1.7,2.5,20111022,289242.2185,9289678.6035
SFX_A01,P03,45,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,42,0.138544236,NA,O,A,NA,NA,NA,3,1.6,1.2,2,20111022,289245.2185,9289681.6035
SFX_A01,P03,46,CAUCHO,Castilla ulei,Moraceae,0.82,14.1,0.015614501,NA,O,A,NA,NA,NA,3,1.2,2.2,0,20111022,289248.5185,9289678.6035
SFX_A01,P03,47,PAU BRANCO,Rinorea racemosa,Violaceae,0.68,11.5,0.010386891,NA,O,A,NA,NA,NA,1.2,2.1,1.5,1.7,20111022,289248.7185,9289682.6035
SFX_A01,P03,48,TANIBUCA,Terminalia amazonia,Combretaceae,0.68,18.5,0.026880252,NA,O,A,NA,NA,NA,2.2,3.1,3.2,2.1,20111022,289254.2185,9289682.6035
SFX_A01,P03,49,MORTA,NA,NA,0.58,21.5,0.03630503,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289248.2185,9289684.6035
SFX_A01,P03,50,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,22.2,0.038707563,NA,O,A,NA,NA,NA,2.2,1.2,1.7,2,20111022,289255.2185,9289689.3035
SFX_A01,P03,51,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.7,0.019359279,NA,O,A,NA,NA,NA,1.5,6.6,1.4,5.2,20111022,289250.2185,9289690.3035
SFX_A01,P03,52,TENTO,Ormosia grossa,Fabaceae,0.62,10.8,0.009160884,NA,O,A,NA,NA,NA,1.2,2.3,1.3,1.5,20111022,289252.2185,9289692.9035
SFX_A01,P03,53,CACAU,Theobroma glaucum,Malvaceae,0.53,13.7,0.014741138,NA,O,A,NA,NA,NA,1.5,0.8,1.4,1.3,20111022,289257.2185,9289694.0035
SFX_A01,P03,54,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,15.5,0.018869191,NA,O,A,NA,NA,NA,0,0,0,0,20111022,289252.2185,9289695.6035
SFX_A01,P03,55,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,20.5,0.033006358,NA,O,A,NA,NA,NA,0,0,0.3,0,20111022,289248.5185,9289697.6035
SFX_A01,P03,56,INGA VERMELHO,Inga alba,Fabaceae,0.59,15.3,0.018385386,NA,O,A,NA,NA,NA,3.2,4.6,4.3,1.2,20111022,289251.2185,9289700.2035
SFX_A01,P03,57,INGA BRANCO,Inga thibaudiana,Fabaceae,0.58,13.9,0.015174678,NA,O,A,NA,NA,NA,2.9,2.8,1.1,3.7,20111022,289250.2185,9289702.6035
SFX_A01,P03,58,MORTA,NA,NA,0.58,16,0.020106193,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289248.2185,9289700.3035
SFX_A01,P03,59,MORTA,NA,NA,0.58,42.6,0.142530917,0.30777722,O,D,3,NA,6.84,NA,NA,NA,NA,20111025,289248.2185,9289700.2035
SFX_A01,P03,60,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,12.1,0.011499015,NA,O,A,NA,NA,NA,1.8,1.3,1.5,1.2,20111022,289268.2185,9289704.6035
SFX_A01,P03,61,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,10.3,0.008332289,NA,O,A,NA,NA,NA,1.7,1.4,1.5,1.3,20111022,289268.2185,9289705.6035
SFX_A01,P03,62,INGA BRANCO,Inga thibaudiana,Fabaceae,0.58,17.7,0.024605739,NA,O,A,NA,NA,NA,4.5,2.3,2.5,4.2,20111022,289263.2185,9289704.1035
SFX_A01,P03,63,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,18.7,0.027464588,NA,O,A,NA,NA,NA,3.4,2.4,1.8,2.6,20111022,289262.2185,9289704.1035
SFX_A01,P03,64,INGA VERMELHO,Inga alba,Fabaceae,0.59,28.2,0.062458004,NA,O,A,NA,NA,NA,1.3,1.4,1.7,1.1,20111022,289261.2185,9289705.6035
SFX_A01,P03,65,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,17.2,0.023235219,NA,O,A,NA,NA,NA,5,0,1.9,1.6,20111022,289262.2185,9289706.6035
SFX_A01,P03,66,MATA MATA BRANCO,Eschweilera coriacea,Lecythidaceae,0.85,23.5,0.043373614,NA,O,A,NA,NA,NA,2.6,0,3.1,2.1,20111022,289268.2185,9289707.6035
SFX_A01,P03,67,ENVIRA,Xylopia sp.,Annonaceae,0.57,22.8,0.040828138,0.297952832,O,A,NA,12.86,19.75,2.7,3.5,3.4,2.3,20111022,289270.2185,9289708.6035
SFX_A01,P03,68,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,28.2,0.062458004,NA,O,A,NA,NA,NA,2.4,3.3,2.9,1.1,20111022,289264.2185,9289710.6035
SFX_A01,P03,69,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,10.2,0.008171282,NA,O,A,NA,NA,NA,1.7,1.9,1.4,1.2,20111022,289268.2185,9289709.6035
SFX_A01,P03,70,INGA,Inga marginata,Fabaceae,0.57,19.2,0.028952918,NA,O,A,NA,NA,NA,4.7,4.7,2.9,2.8,20111022,289258.2185,9289708.6035
SFX_A01,P03,71,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,11.3,0.010028749,NA,O,A,NA,NA,NA,3.2,2.8,3,4,20111022,289251.2185,9289709.1035
SFX_A01,P03,72,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.3,0.018385386,NA,O,A,NA,NA,NA,1,4.3,2.7,3.2,20111022,289252.5185,9289705.4035
SFX_A01,P03,73,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26,0.053092916,NA,O,A,NA,NA,NA,2,4.6,2.1,0.7,20111022,289248.5185,9289705.4035
SFX_A01,P03,74,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,20,0.031415927,NA,O,A,NA,NA,NA,2.3,2.5,1.9,2.15,20111022,289248.5185,9289717.6035
SFX_A01,P04,1,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,13.2,0.013684778,0.068796664,O,A,NA,4.35,8.71,1.4,2,1.6,1.6,20111022,289278.6817,9289875.9617
SFX_A01,P04,2,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,50,0.196349541,0.595096062,O,A,NA,5.66,5.84,5.8,2.6,2,2.4,20111022,289279.6817,9289882.7617
SFX_A01,P04,3,NI,NI,NI,0.62,13.9,0.015174678,NA,O,A,NA,NA,NA,1.2,2,2.1,1.2,20111022,289276.6817,9289886.7617
SFX_A01,P04,4,MORTA,NA,NA,0.58,10.2,0.008171282,NA,O,D,3,NA,NA,NA,NA,NA,NA,20111025,289278.1817,9289892.0617
SFX_A01,P04,5,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,15.3,0.018385386,NA,O,A,NA,NA,NA,1.7,1.2,1.1,1.2,20111022,289278.6817,9289893.2617
SFX_A01,P04,6,BURANGICA,Galipea trifoliata,NI,0.62,12,0.011309734,NA,O,A,NA,NA,NA,1.6,1.2,1.4,1.3,20111022,289278.6817,9289899.8617
SFX_A01,P04,7,CACAU,Theobroma glaucum,Malvaceae,0.53,16.5,0.021382465,0.075862894,O,A,NA,5.58,10.33,2.5,0,1.1,1.5,20111022,289273.6817,9289894.2617
SFX_A01,P04,8,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,16.4,0.021124069,NA,O,A,NA,NA,NA,1.4,2.9,3.1,2.4,20111022,289270.6817,9289892.2617
SFX_A01,P04,9,MAPATIRANA,Pourouma minor,Urticaceae,0.44,25.4,0.050670748,NA,O,A,NA,NA,NA,5.9,5.5,5.8,5.6,20111022,289268.6817,9289886.2617
SFX_A01,P04,10,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,17.1,0.022965828,NA,O,A,NA,NA,NA,5.7,0,4.2,6.6,20111022,289275.6817,9289884.5617
SFX_A01,P04,11,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,19.1,0.02865211,NA,O,A,NA,NA,NA,1.6,1.5,1.4,5,20111022,289275.6817,9289884.4617
SFX_A01,P04,12,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,11.1,0.009676891,NA,O,A,NA,NA,NA,1.3,1.2,1.4,1.9,20111022,289264.6817,9289884.4617
SFX_A01,P04,13,MUIRACATIARA,Astronium gracile,Anacardiaceae,0.73,60.8,0.290333427,2.631037012,O,A,NA,12.46,19.15,3.5,5.3,4.2,3.8,20111022,289266.6817,9289879.8617
SFX_A01,P04,14,NI,NI,NI,0.62,15.7,0.019359279,NA,O,A,NA,NA,NA,0,2.5,1.6,1.9,20111022,289268.6817,9289879.8617
SFX_A01,P04,15,MORTA,NA,NA,0.45,27.8,0.060698712,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289259.6817,9289877.2617
SFX_A01,P04,16,MATAMATA,Eschweilera parviflora,Lecythidaceae,0.89,14.9,0.017436625,NA,O,A,NA,NA,NA,2.5,2.1,2,1.9,20111022,289255.6817,9289876.2617
SFX_A01,P04,17,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,12.3,0.011882289,NA,O,A,NA,NA,NA,1.5,1.5,1.2,1,20111022,289271.6817,9289876.5617
SFX_A01,P04,18,MATAMATA,Eschweilera parviflora,Lecythidaceae,0.89,10.1,0.008011847,NA,O,A,NA,NA,NA,0.5,0.5,0.4,0.4,20111022,289274.6817,9289874.9617
SFX_A01,P04,19,FAVA AMARGOSA,Vataireopsis speciosa,Fabaceae,0.65,13.7,0.014741138,NA,O,A,NA,NA,NA,2.1,1.4,1.5,1.3,20111022,289275.6817,9289877.7617
SFX_A01,P04,20,MORTA,NA,NA,0.45,18.7,0.027464588,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289276.6817,9289872.7617
SFX_A01,P04,21,MORTA,NA,NA,0.45,15.1,0.017907864,NA,O,D,4,NA,NA,NA,NA,NA,NA,20111025,289272.6817,9289872.9617
SFX_A01,P04,22,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,31.2,0.076453799,1.779399102,O,A,NA,34.63,49.05,4.2,3.8,3,4.7,20111022,289263.6817,9289873.1617
SFX_A01,P04,23,BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,0.47,12.5,0.012271846,NA,O,A,NA,NA,NA,1.1,1.5,1.2,1.1,20111022,289263.5817,9289873.1617
SFX_A01,P04,24,LIANA,NA,NA,NA,10.8,0.009160884,0.013152273,L,A,NA,NA,NA,NA,NA,NA,NA,20111025,289260.5817,9289873.1617
SFX_A01,P04,25,MORTA,NA,NA,0.45,46.6,0.170553924,0.405911999,O,D,4,NA,10.5,NA,NA,NA,NA,20111025,289259.6817,9289872.2617
SFX_A01,P04,26,BREU,Protium heptaphyllum,Burseraceae,0.62,13.7,0.014741138,NA,O,A,NA,NA,NA,2.9,2.5,2.1,2.5,20111022,289258.6817,9289871.2617
SFX_A01,P04,27,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.9,0.009331316,NA,O,A,NA,NA,NA,1.6,2.3,1.7,1.3,20111022,289261.6817,9289869.2617
SFX_A01,P04,28,MURURE,Brosimum obovata,Moraceae,0.68,15.3,0.018385386,NA,O,A,NA,NA,NA,1.5,1.6,2.5,1.6,20111022,289262.6817,9289865.5617
SFX_A01,P04,29,LIANA,NA,NA,NA,12.5,0.012271846,0.014208072,L,A,NA,NA,NA,NA,NA,NA,NA,20111025,289262.6817,9289870.2617
SFX_A01,P04,30,BURANGICA,Galipea trifoliata,NI,0.62,17.4,0.023778715,NA,O,A,NA,NA,NA,3.2,1.5,1.3,12.9,20111022,289266.6817,9289871.2617
SFX_A01,P04,31,CACAU,Theobroma glaucum,Malvaceae,0.53,10.8,0.009160884,NA,O,A,NA,NA,NA,1.9,1.3,1,1.1,20111022,289270.6817,9289868.2617
SFX_A01,P04,32,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,14.5,0.016512996,NA,O,A,NA,NA,NA,0.6,1.5,1.3,1.2,20111022,289271.6817,9289867.4617
SFX_A01,P04,33,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.73,33.1,0.086049008,NA,O,A,NA,NA,NA,6.8,4,3.8,7.1,20111022,289268.6817,9289864.2617
SFX_A01,P04,34,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,42.8,0.143872377,NA,O,A,NA,NA,NA,3.8,3.4,4.7,3.1,20111022,289264.6817,9289862.2617
SFX_A01,P04,35,MATA MATA BRANCO,Eschweilera coriacea,Lecythidaceae,0.85,12.4,0.012076282,NA,O,A,NA,NA,NA,3.9,2.5,3.1,2.2,20111022,289269.6817,9289858.2617
SFX_A01,P04,36,CACAU,Theobroma glaucum,Malvaceae,0.53,12.1,0.011499015,0.053297689,O,A,NA,8.59,13.5,2.1,0.6,1.5,1.5,20111022,289272.6817,9289862.2617
SFX_A01,P04,37,PURUI,Alibertia edulis,Rubiaceae,0.76,12.8,0.012867964,NA,O,A,NA,NA,NA,3.2,2.5,1.8,2.6,20111022,289279.1817,9289865.2617
SFX_A01,P04,38,TENTO,Ormosia grossa,Fabaceae,0.62,10.8,0.009160884,0.03854441,O,A,NA,6.75,10.46,0.9,4.6,1.2,1.7,20111022,289275.6817,9289862.2617
SFX_A01,P04,39,BACABA,Oenocarpus bacaba,Arecaceae,0.65,19.5,0.029864765,0.079893661,P,A,NA,NA,NA,1,1,3.4,3.4,20111022,289278.6817,9289862.2617
SFX_A01,P04,40,MAPATIRANA,Pourouma minor,Urticaceae,0.44,22.2,0.038707563,NA,O,A,NA,NA,NA,2.6,3.7,2.8,2.4,20111022,289273.6817,9289857.2617
SFX_A01,P04,41,LIANA,NA,NA,NA,13.2,0.013684778,0.014601611,L,A,NA,NA,NA,NA,NA,NA,NA,20111025,289272.6817,9289853.7617
SFX_A01,P04,42,CACAU,Theobroma glaucum,Malvaceae,0.53,10.8,0.009160884,NA,O,A,NA,NA,NA,0.6,1.9,0.9,2,20111022,289275.6817,9289852.7617
SFX_A01,P04,43,CACAU,Theobroma glaucum,Malvaceae,0.53,14.8,0.017203361,0.084307266,O,A,NA,10.96,14.28,1.8,1.8,2,1.9,20111022,289274.6817,9289853.2617
SFX_A01,P04,44,FAVA BRANCA,Parkia paraensis,Fabaceae,0.42,53.9,0.22817466,1.96440549,O,A,NA,20.4,32.01,2.2,5.6,11.2,0,20111022,289279.5817,9289847.3617
SFX_A01,P04,45,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,17.4,0.023778715,NA,O,A,NA,NA,NA,1.7,2.9,1.8,2.4,20111022,289279.1817,9289853.5617
SFX_A01,P04,46,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,0.64,77,0.465662571,6.744319318,O,A,NA,25.51,34.92,3.6,3.8,4.1,3.5,20111022,289279.7817,9289852.8617
SFX_A01,P04,47,MORTA,NA,NA,0.7,28.1,0.062015824,NA,O,D,2,NA,NA,NA,NA,NA,NA,20111025,289281.6817,9289853.5617
SFX_A01,P04,48,PURUI,Alibertia edulis,Rubiaceae,0.76,13.6,0.014526724,NA,O,A,NA,NA,NA,0.5,1.4,0.9,0.4,20111022,289280.6817,9289855.2617
SFX_A01,P04,49,SORVA,Couma guianensis,Apocynaceae,0.47,12.8,0.012867964,NA,O,A,NA,NA,NA,0,2.9,1.6,1,20111022,289283.6817,9289849.2617
SFX_A01,P04,50,INHARE,Helicostylis sp.,Moraceae,0.65,15.3,0.018385386,NA,O,A,NA,NA,NA,1.7,1.5,1.3,2.4,20111022,289285.6817,9289854.4617
SFX_A01,P04,51,CATAUARI,Couepia racemosa,Chrysobalanaceae,0.79,14.9,0.017436625,NA,O,A,NA,NA,NA,3.5,1.7,3.3,2,20111022,289290.6817,9289856.7617
SFX_A01,P04,52,SERINGA,Hevea brasiliensis,Euphorbiaceae,0.49,27.6,0.05982849,0.288479682,O,A,NA,6.21,15.12,3.6,2.7,3.9,3.4,20111022,289291.6817,9289859.8617
SFX_A01,P04,53,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,12.8,0.012867964,NA,O,A,NA,NA,NA,2,2.2,1.9,2,20111022,289286.6817,9289861.6617
SFX_A01,P04,54,TUCUMA,Astrocaryum aculeatum,Arecaceae,0.51,22.7,0.040470782,0.105939516,P,A,NA,NA,NA,2,2.5,1.2,3.4,20111022,289285.6817,9289862.8617
SFX_A01,P04,55,INGA BRANCO,Inga thibaudiana,Fabaceae,0.58,14.1,0.015614501,NA,O,A,NA,NA,NA,2.2,3.5,3.8,2.6,20111022,289281.6817,9289864.6617
SFX_A01,P04,56,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,29.9,0.070215381,NA,O,A,NA,NA,NA,1.5,3,4,3.3,20111022,289282.6817,9289867.6617
SFX_A01,P04,57,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10,0.007853982,NA,O,A,NA,NA,NA,1.5,1,1,1.2,20111022,289297.6817,9289864.2617
SFX_A01,P04,58,PARAPARA,Jacaranda copaia,Bignoniaceae,0.35,70.1,0.385945443,2.915408821,O,A,NA,20.81,32.97,3,2,2.8,2.6,20111022,289296.6817,9289865.7617
SFX_A01,P04,59,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,12.1,0.011499015,NA,O,A,NA,NA,NA,1.8,4.1,2,4,20111022,289298.6817,9289865.7617
SFX_A01,P04,60,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,13.6,0.014526724,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20111022,289298.6817,9289865.8617
SFX_A01,P04,61,MAPATIRANA,Pourouma minor,Urticaceae,0.44,12.4,0.012076282,NA,O,A,NA,NA,NA,1,2.4,1.1,1,20111022,289303.6817,9289868.2617
SFX_A01,P04,62,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,13.1,0.013478218,NA,O,A,NA,NA,NA,1,1,0.9,1.2,20111022,289294.6817,9289868.6617
SFX_A01,P04,63,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,12.5,0.012271846,NA,O,A,NA,NA,NA,1.5,1.7,1.4,2,20111022,289295.6817,9289869.6617
SFX_A01,P04,64,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,16.1,0.020358306,NA,O,A,NA,NA,NA,0.37,1.2,1.4,1.2,20111022,289295.6817,9289872.6617
SFX_A01,P04,65,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.9,0.009331316,NA,O,A,NA,NA,NA,1.7,1.4,1,1,20111022,289293.6817,9289871.6617
SFX_A01,P04,66,MURTA,Strychnos subcordata,Loganiaceae,0.54,13.1,0.013478218,NA,O,A,NA,NA,NA,3.9,2.1,2.7,3.3,20111022,289290.6817,9289869.6617
SFX_A01,P04,67,INGA,Inga marginata,Fabaceae,0.57,17.6,0.024328494,NA,O,A,NA,NA,NA,1.4,4.9,3.7,1.7,20111022,289288.6817,9289870.3617
SFX_A01,P04,68,BREU DE LEITE,Thyrsodium paraense,Anacardiaceae,0.61,16.2,0.020611989,0.081705649,O,A,NA,7.99,9.97,4.2,1.7,2.9,2.7,20111022,289299.6817,9289877.2617
SFX_A01,P04,69,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.83,48.6,0.185507905,4.020042565,O,A,NA,23.14,40.52,3,1,2.6,2.7,20111022,289294.6817,9289876.2617
SFX_A01,P04,70,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,12.5,0.012271846,NA,O,A,NA,NA,NA,1.3,1.5,2.9,0.6,20111022,289292.6817,9289878.2617
SFX_A01,P04,71,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,11,0.009503318,NA,O,A,NA,NA,NA,2.7,1.7,1.8,1.9,20111022,289292.6817,9289877.9617
SFX_A01,P04,72,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,13,0.013273229,NA,O,A,NA,NA,NA,1.2,1,0.7,1,20111022,289288.6817,9289876.9617
SFX_A01,P04,73,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,10.9,0.009331316,NA,O,A,NA,NA,NA,2,1.6,0.6,1,20111022,289292.6817,9289882.2617
SFX_A01,P04,74,MURTA,Strychnos subcordata,Loganiaceae,0.54,11.9,0.011122023,NA,O,A,NA,NA,NA,1,4.9,1.1,2.4,20111022,289292.6817,9289874.2617
SFX_A01,P04,75,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.4,0.05473911,NA,O,A,NA,NA,NA,2.7,2.4,2.8,2.2,20111022,289289.6817,9289878.2617
SFX_A01,P04,76,TARUMA,Vitex triflora,Lamiaceae,0.56,10.5,0.008659015,NA,O,A,NA,NA,NA,4.4,3.3,2.4,1.3,20111022,289291.6817,9289875.2617
SFX_A01,P04,77,INGA,Inga marginata,Fabaceae,0.57,16,0.020106193,NA,O,A,NA,NA,NA,4.8,1,3.1,1.8,20111022,289282.6817,9289875.2617
SFX_A01,P04,78,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.3,0.018385386,NA,O,A,NA,NA,NA,1.2,1.4,1.3,2.9,20111022,289281.6817,9289874.6617
