area,transect,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,canopy,Light,Dead,D_class,Hcom,Htot,RN,RS,RE,RW,Date,UTM_Easting,UTM_Northing
FST_A01,T04,31,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.732202857,11.4,0.010207035,0.052529461,O,S,2,A,NA,7.36,10.85,0.6,5.6,1.2,2,20131122,585550.6768,9819756.609
FST_A01,T04,32,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,62.1,0.302881733,5.084432247,O,C,1,A,NA,19.06,29.31,4.3,5.7,8,4.6,20131122,585569.9168,9819782.854
FST_A01,T04,33,FAVA FOLHA FINA,Pseudopiptadenia psilostachya,Fabaceae,0.67,45.9,0.16546847,3.003521905,O,C,2,A,NA,23.61,41.8,3.7,2.6,1,5,20131122,585570.9539,9819782.557
FST_A01,T04,34,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,47.7,0.178700859,3.196894594,O,C,1,A,NA,30.93,46.01,9,3.4,5,4.5,20131122,585575.4175,9819781.759
FST_A01,T04,35,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,40.4,0.128189547,2.03026487,O,C,2,A,NA,26.83,40.73,5.7,4,2.5,5.7,20131122,585574.3259,9819788.291
FST_A01,T04,36,CAJUAÇU,Anacardium spruceanum,Anacardiaceae,0.479166667,50,0.196349541,2.21667482,O,C,2,A,NA,26.21,36.35,7.2,4.3,7.8,5.3,20131122,585579.8768,9819777.804
FST_A01,T04,37,AÇOITA CAVALO,Luehea speciosa,Malvaceae,0.507,55,0.237582944,2.924725882,O,E,1,A,NA,27.73,37.47,4.6,3.2,7.8,4.8,20131122,585568.8753,9819779.994
FST_A01,T04,38,GUARIUBA,Clarisia racemosa,Moraceae,0.585417648,41.1,0.132670243,1.081528416,O,C,2,A,NA,13.79,21.49,3.4,4.8,3.3,5.3,20131122,585596.1105,9819785.217
FST_A01,T04,39,GOMBEIRA,Swartzia laevicarpa,Fabaceae,0.613,47.7,0.178700859,2.191602188,O,C,2,A,NA,15.86,30.87,5.6,3.8,4.8,5,20131122,585565.0281,9819748.465
FST_A01,T04,40,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,12.1,0.011499015,0.111273191,O,S,1,A,NA,17.64,24.89,2.2,1.8,0.3,4.2,20131122,585459.9502,9819814.682
FST_A01,T04,41,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,12.2,0.011689866,0.080372868,O,S,2,A,NA,9.04,12.63,4.7,1.3,4.5,1.2,20131122,585456.3229,9819817.172
FST_A01,T04,42,SUCUPIRA,Diplotropis sp.,Fabaceae,0.749567333,17.1,0.022965828,0.163529193,O,S,1,A,NA,12.45,14.66,0.8,1,0.7,0.8,20131122,585449.527,9819819.671
FST_A01,T04,43,CARAMURI,Parkia paraensis,Fabaceae,0.41,19,0.028352874,0.111100452,O,S,1,A,NA,10.08,14.75,1.4,2.2,1.6,1.5,20131122,585430.9665,9819835.546
FST_A01,T04,44,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,66,0.34211944,5.860776747,O,C,2,A,NA,24.61,36.35,8.6,9.8,8.7,11.5,20131122,585437.2211,9819847.147
FST_A01,T04,45,MORTA,NA,NA,0.58,41.9,0.137885287,1.035862068,O,NA,NA,D,3,NA,31.39,NA,NA,NA,NA,20131122,585439.033,9819844.699
FST_A01,T04,46,ANGELIM PEDRA,Hymenolobium petraeum,Fabaceae,0.713,55.8,0.244544714,3.167696672,O,C,2,A,NA,21.9,28.03,3.4,3,1.5,3.6,20131122,585439.0584,9819862.745
FST_A01,T04,47,MORTA,NA,NA,0.58,60,0.282743339,1.458547436,O,NA,NA,D,3,NA,19.82,NA,NA,NA,NA,20131122,585449.1311,9819866.666
FST_A01,T04,48,PARAPARA,Jacaranda copaia,Bignoniaceae,0.353578132,48.5,0.184745283,1.246593557,O,C,2,A,NA,25.97,29.45,1,6.2,5.5,3.2,20131122,585447.6455,9819866.482
FST_A01,T04,49,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.825151429,68.7,0.370683586,7.479408198,O,E,1,A,NA,21.39,37.73,5.2,6.5,8.6,9.8,20131122,585456.8853,9819864.955
FST_A01,T04,50,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,85.7,0.576834896,14.75073523,O,E,1,A,NA,31.02,42.43,7.2,10.5,9.7,7.4,20131122,585470.5817,9819863.98
FST_A01,T04,51,CUMARU DE FERRO,Dipteryx sp.,Fabaceae,0.913,59.5,0.278050585,4.69743116,O,C,2,A,NA,16.3,28.55,7.6,10.4,7.5,7.6,20131122,585462.9738,9819852.345
FST_A01,T04,52,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,43,0.14522012,1.830089177,O,C,2,A,NA,22.4,32.41,7.5,4.8,5.6,6.5,20131122,585470.23,9819848.566
FST_A01,T04,53,LACRE DA MATA,Vismia floribunda,Hypericaceae,0.469625714,55.7,0.243668995,2.332904252,O,C,2,A,NA,25.62,31.46,6,3.4,5.2,4,20131122,585467.4085,9819837.257
FST_A01,T04,54,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,54.7,0.234998199,1.739640099,O,C,2,A,NA,20.82,24.99,5.4,4,9,3.2,20131122,585471.5287,9819833.224
FST_A01,T04,55,MANGABARANA,Micropholis acutangula,Sapotaceae,0.65,41.4,0.134614104,1.836287272,O,C,2,A,NA,22.13,32.38,3,4.6,4.6,3.4,20131122,585466.0742,9819827.336
FST_A01,T04,56,JUTAI POROROCA,Dialium guianense,Fabaceae,0.890242424,51.4,0.207499053,4.129219934,O,S,1,A,NA,23.65,34.49,4.2,2.6,2.7,6.3,20131122,585459.9688,9819827.915
FST_A01,T04,57,MANDIOQUEIRA,Qualea paraensis,Vochysiaceae,0.689333333,16.1,0.020358306,0.231151743,O,S,2,A,NA,16.15,25.42,2.3,3.5,2.4,4,20131122,585334.705,9819897.619
FST_A01,T04,58,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.732202857,11.1,0.009676891,0.051050188,O,S,2,A,NA,7.33,11.12,4.3,0.4,2.2,0.6,20131122,585334.5626,9819899.557
FST_A01,T04,59,MORTA,NA,NA,0.6,11.3,0.010028749,0.039624199,O,NA,NA,D,1,NA,13.73,NA,NA,NA,NA,20131122,585332.534,9819900.145
FST_A01,T04,60,BREU BRANCO,Protium paniculatum,Burseraceae,0.49,10,0.007853982,0.037034502,O,S,2,A,NA,12.82,14.85,2,2.7,1.2,2.5,20131122,585327.5184,9819902.158
FST_A01,T04,61,JARANA,Lecythis lurida,Lecythidaceae,0.83,20.1,0.031730871,0.413785102,O,S,2,A,NA,21.1,24.24,2.8,2,2,5,20131122,585322.9528,9819905.042
FST_A01,T04,62,CARAMURI,Parkia paraensis,Fabaceae,0.41,23.3,0.042638481,0.331025137,O,S,2,A,NA,17.88,29.22,1.7,2.7,2,2.8,20131122,585319.9239,9819906.147
FST_A01,T04,63,BREU BRANCO,Protium paniculatum,Burseraceae,0.49,18.7,0.027464588,0.15279234,O,S,2,A,NA,15.67,17.52,1.2,1.7,0.7,2.3,20131122,585316.639,9819910.185
FST_A01,T04,64,MORTA,NA,NA,0.6,17.1,0.022965828,0.05191555,O,NA,NA,D,1,NA,6.94,NA,NA,NA,NA,20131122,585319.2872,9819909.667
FST_A01,T04,65,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,59.6,0.278985994,4.47626428,O,C,1,A,NA,18.74,31.67,4,5,5.2,3.7,20131122,585319.1454,9819910.912
FST_A01,T04,66,CARAMURI,Parkia paraensis,Fabaceae,0.41,39.9,0.125036173,0.870811102,O,S,2,A,NA,19.66,26.21,5.8,0.3,5.5,3.2,20131122,585321.6785,9819913.47
FST_A01,T04,67,BREU DE LEITE,Thyrsodium paraense,Anacardiaceae,0.613333333,11.9,0.011122023,0.08259152,O,S,2,A,NA,14.86,18.68,1.8,1.2,1.3,1.5,20131122,585317.8199,9819912.904
FST_A01,T04,68,LOURO,Ocotea sp.,Lauraceae,0.500567938,45.7,0.164029621,1.841524035,O,C,2,A,NA,22.65,34.61,3.5,5,3.5,7.6,20131122,585308.9997,9819917.32
FST_A01,T04,69,ANDIROBARANA,Guarea guidonia,Meliaceae,0.54763,10.9,0.009331316,0.033176519,O,S,2,A,NA,10.43,10.02,1.2,1.3,1.6,1.6,20131122,585306.6073,9819914.904
FST_A01,T04,70,BREU BRANCO,Protium paniculatum,Burseraceae,0.49,13,0.013273229,0.069795537,O,S,2,A,NA,9.8,16.56,2,1.1,1.2,2.6,20131122,585305.62,9819916.682
FST_A01,T04,71,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,12.6,0.012468981,0.090609017,O,S,2,A,NA,15.95,20.02,2.3,1.4,1.2,1.1,20131122,585301.1787,9819922.606
FST_A01,T04,72,LOURO,Ocotea sp.,Lauraceae,0.500567938,46.6,0.170553924,2.04842001,O,C,2,A,NA,22.65,37.02,5.4,4.4,3.8,6.5,20131122,585315.7524,9819926.914
FST_A01,T04,73,MORTA,NA,NA,0.6,38.5,0.116415643,0.855212548,O,NA,NA,D,1,23,29.3,NA,NA,NA,NA,20131122,585324.9108,9819922.285
FST_A01,T04,74,BREU BRANCO,Protium paniculatum,Burseraceae,0.49,37.2,0.108686539,1.342839898,O,NA,NA,A,NA,22.07,38.91,5,3,4.7,3,20131122,585322.9306,9819932.775
FST_A01,T04,75,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,46.3,0.168365019,2.585096114,O,NA,NA,A,NA,22.22,29.64,3.6,1.5,2.2,2.4,20131122,585320.536,9819933.133
FST_A01,T04,76,MORTA,NA,NA,0.6,57.4,0.258769845,0.362787974,O,NA,NA,D,1,NA,3.87,NA,NA,NA,NA,20131122,585317.2959,9819934.024
FST_A01,T04,77,JACARIUBA,NI,NI,0.62,35,0.096211275,1.131548124,O,NA,NA,A,NA,22.63,29.27,5,4.8,6,2.2,20131122,585312.7848,9819939.184
FST_A01,T04,78,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,40.8,0.13074052,1.905837545,O,NA,NA,A,NA,20.34,28.14,4.1,4,3,4.2,20131122,585311.7975,9819940.962
FST_A01,T04,79,ANGELIM VERMELHO,Dinizia excelsa,Fabaceae,0.93935,40,0.125663706,2.140715518,O,C,2,A,NA,20.08,27.98,4.6,3.7,5.6,5,20131122,585323.0613,9819945.398
FST_A01,T04,80,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,40.7,0.13010042,1.347243821,O,C,2,A,NA,25.05,28.53,5.8,5,7,6.4,20131122,585330.5232,9819948.77
FST_A01,T04,81,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,37.4,0.109858354,1.570727696,O,C,2,A,NA,26.84,36.77,4,4.7,4.8,4.3,20131122,585331.9416,9819936.324
FST_A01,T04,82,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,61,0.292246657,6.100756445,O,C,2,A,NA,21.45,44.29,10.2,6.3,13,5.2,20131122,585346.0199,9819943.602
FST_A01,T04,83,CASCA DOCE,Glycydendron amazonicum,Euphorbiaceae,0.67,41,0.132025431,1.867630509,O,C,1,A,NA,26.09,32.58,3.5,3.2,5.2,3.7,20131122,585348.7149,9819919.955
FST_A01,T04,84,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,51.9,0.211555635,2.444467064,O,C,1,A,NA,20.41,29.72,6.4,5,4.2,5,20131122,585332.9345,9819927.612
FST_A01,T04,85,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,51.7,0.20992829,4.273715994,O,C,1,A,NA,25.46,33.78,0,8.7,8.8,5.3,20131122,585339.0002,9819915.696
FST_A01,T04,86,MORTA,NA,NA,0.45,39.1,0.120072457,0.318729521,O,NA,NA,D,4,NA,12,NA,NA,NA,NA,20131122,585333.093,9819905.567
FST_A01,T05,1,ANGELIM RAJADO,Zygia racemosa,Fabaceae,0.75,18.4,0.02659044,0.273355921,O,C,2,A,NA,14.77,21.15,1.6,4.3,1.9,3.4,20131118,587340.8683,9822460.032
FST_A01,T05,2,MORTA,NA,NA,0.6,18.4,0.02659044,0.151248364,O,NA,NA,D,1,NA,21.43,NA,NA,NA,NA,20131118,587341.1722,9822462.717
FST_A01,T05,3,ENVIRA BRANCA,Annona exsucca,Annonaceae,0.4424,10.9,0.009331316,0.049730101,O,S,3,A,NA,7.99,18.59,1.8,2.4,2.7,2.3,20131118,587337.7124,9822450.426
FST_A01,T05,4,COQUIRANA,Chrysophyllum sanguinolentum,Sapotaceae,0.671418932,14.2,0.015836769,0.092292138,O,S,3,A,NA,4.53,13.39,4.5,2.3,3.6,2.2,20131118,587336.9323,9822449.541
FST_A01,T05,5,ANGELIM RAJADO,Zygia racemosa,Fabaceae,0.75,24.8,0.048305129,0.596100903,O,C,2,A,NA,16.36,25.39,4.2,2.1,4.5,4.6,20131118,587332.8325,9822450.7
FST_A01,T05,6,GRAO DE GUARIBA,Mayna odorata,Flacourtiaceae,0.62,10.3,0.008332289,0.036317055,O,S,3,A,NA,7.98,10.85,2.4,1.2,1.6,2.5,20131118,587330.9761,9822445.929
FST_A01,T05,7,MATAMATA BRANCO,Eschweilera coriacea,Lecythidaceae,0.852013744,12.8,0.012867964,0.12147695,O,S,2,A,NA,11.8,17.1,1.8,2,1.7,1.7,20131118,587330.2038,9822444.729
FST_A01,T05,8,MURUMURU,Astrocaryum murumuru,Arecaceae,NA,13.1,0.013478218,0.038167267,P,S,2,A,NA,12.68,18.64,5.7,5,4.8,3.2,20131118,587331.5702,9822441.849
FST_A01,T05,9,MUIRATINGA,Maquira sclerophylla,Moraceae,0.53,15.2,0.018145839,0.09599501,O,S,2,A,NA,10.44,15.4,2.8,1.7,3.5,1.5,20131118,587328.6863,9822441.227
FST_A01,T05,10,MURTA,Strychnos subcordata,Loganiaceae,0.54,16,0.020106193,0.151631476,O,S,1,A,NA,15.2,21.55,1.2,1,1.7,0.7,20131118,587323.8957,9822437.88
FST_A01,T05,11,MURUMURU,Astrocaryum murumuru,Arecaceae,NA,12.9,0.013069811,0.037092266,P,S,2,A,NA,4.4,9.31,3.2,1.4,1.7,2.8,20131118,587322.0393,9822433.11
FST_A01,T05,12,MORTA,NA,NA,0.58,16.9,0.022431757,0.045121124,O,NA,NA,D,3,NA,6.27,NA,NA,NA,NA,20131118,587320.1621,9822426.685
FST_A01,T05,13,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,11,0.009503318,0.074416646,O,S,2,A,NA,10.17,15.11,1.2,1.4,1.7,1.4,20131118,587317.068,9822427.081
FST_A01,T05,14,MATAMATA VERMELHO,Eschweilera grandifolia,Lecythidaceae,0.876,71.5,0.401515176,4.774228319,O,C,1,A,NA,10.57,20.94,3.8,4,4.7,3.8,20131118,587317.5821,9822428.747
FST_A01,T05,15,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,27,0.057255526,1.30575982,O,S,2,A,NA,27.84,45,3.6,4.4,6.7,3,20131118,587313.2676,9822423.601
FST_A01,T05,16,UXI,Endopleura uchi,Humiriaceae,0.771796039,74.3,0.433578271,8.693868391,O,C,1,A,NA,26.53,40.09,5.7,6.4,5.7,4.6,20131118,587315.4201,9822431.371
FST_A01,T05,17,PAU JACARE,Laetia procera,Salicaceae,0.633026084,47.3,0.175716346,2.958764002,O,C,1,A,NA,30.38,41.04,7.8,4.3,0.8,13.2,20131118,587312.9154,9822432.885
FST_A01,T05,18,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,75.1,0.44296535,8.391916192,O,C,1,A,NA,27.7,40.2,9.3,3,4,12.3,20131118,587311.5691,9822442.458
FST_A01,T05,19,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.474,46,0.166190251,1.984372657,O,S,2,A,NA,27.46,38.87,3.2,2.8,2.4,1.8,20131118,587315.0888,9822442.309
FST_A01,T05,20,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,35.6,0.099538222,1.596048413,O,C,1,A,NA,22.88,30.95,1.6,3.2,1.7,3.3,20131118,587298.8545,9822462.777
FST_A01,T05,21,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,51.4,0.207499053,2.7667813,O,C,2,A,NA,18.17,26.31,4.5,3.7,4.3,4.5,20131118,587291.3343,9822457.551
FST_A01,T05,22,MATAMATA VERMELHO,Eschweilera grandifolia,Lecythidaceae,0.876,66.5,0.347322703,8.897310996,O,C,2,A,NA,27.72,45.12,11.2,3.6,2.2,6.2,20131118,587291.9314,9822458.354
FST_A01,T05,23,SUCUPIRA BABONA,Diplotropis sp.,Fabaceae,0.749567333,51.8,0.210741177,3.158053982,O,E,1,A,NA,22.8,30.85,2.8,3.8,1.7,4.7,20131118,587291.8538,9822461.502
FST_A01,T05,24,CORAÇAO DE NEGRO,Swartzia corrugata,Fabaceae,1.0565,52,0.212371663,4.81459421,O,C,1,A,NA,14.82,33.11,1.9,2.8,0,6.7,20131118,587297.8246,9822469.523
FST_A01,T05,25,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,53,0.220618344,2.941713225,O,C,2,A,NA,15.17,26.31,5.4,4.4,5.7,3.5,20131118,587306.1686,9822456.342
FST_A01,T05,26,JARANA,Lecythis lurida,Lecythidaceae,0.83,64.3,0.324722085,4.903426901,O,C,1,A,NA,19.35,28.07,0.8,2.7,1,3.6,20131118,587319.8476,9822451.955
FST_A01,T05,27,CARAMUXI,Pouteria hispida,Sapotaceae,0.87,42.7,0.143200862,2.465995784,O,C,2,A,NA,20.66,30.54,3.3,3.2,3.7,3,20131118,587329.7889,9822449.05
FST_A01,T05,28,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.474,48,0.180955737,1.74783196,O,E,1,A,NA,28.45,31.44,3.2,1.5,2.4,3.3,20131118,587328.8008,9822459.105
FST_A01,T05,29,BREU MANGA,Tetragastris altissima,Burseraceae,0.707804286,49,0.188574099,3.008313776,O,C,2,A,NA,22.99,34.78,3.4,2.5,2.5,2.2,20131118,587315.2413,9822463.653
FST_A01,T05,30,FAVA ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,0.711902716,58.2,0.266033207,4.598523912,O,C,2,A,NA,24.11,37.47,6.5,1,7.8,11.2,20131118,587307.5719,9822474.488
FST_A01,T05,31,CARIPE,Licania octandra,Chrysobalanaceae,0.825,44.3,0.154133604,3.23019604,O,C,2,A,NA,25.15,39.2,6.8,4.3,3.8,4.7,20131118,587304.3537,9822479.921
FST_A01,T05,32,CARAMURI,Parkia paraensis,Fabaceae,0.41,39.5,0.122541748,1.117113963,O,C,2,A,NA,28.11,34.31,3.6,3,3.2,2.2,20131118,587309.9214,9822479.271
FST_A01,T05,33,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,80.1,0.503912247,8.989433101,O,E,1,A,NA,26.39,31.15,6.5,6.7,3.4,8.3,20131118,587316.5281,9822486.521
FST_A01,T05,34,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,37.2,0.108686539,1.225062698,O,C,2,A,NA,12.33,22.24,4.2,3.2,5.3,4.3,20131118,587316.6894,9822489.99
FST_A01,T05,35,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,38.6,0.117021185,1.62658838,O,C,2,A,NA,13.36,27.43,5,2.2,2.9,3.3,20131118,587317.9014,9822488.366
FST_A01,T05,36,ANGELIM RAJADO,Zygia racemosa,Fabaceae,0.75,42.6,0.142530917,1.793773818,O,C,2,A,NA,19.27,25.89,4.2,0,1.7,2.4,20131118,587315.6774,9822493.509
FST_A01,T05,37,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,101,0.801184666,14.71904552,O,E,1,A,NA,25.26,37.14,5.6,10.3,7.2,5.8,20131118,587328.4546,9822478.153
FST_A01,T05,38,INGA BRANCO,Inga thibaudiana,Fabaceae,0.576407927,20.9,0.034306977,0.269702687,O,C,2,A,NA,13.78,21.04,2.3,4.7,4.6,2.8,20131118,587248.8915,9822352.637
FST_A01,T05,39,MORTA,NA,NA,0.6,77,0.465662571,1.171316155,O,NA,NA,D,1,NA,7.9,NA,NA,NA,NA,20131118,587244.5163,9822355.141
FST_A01,T05,40,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,27.4,0.058964553,0.453552285,O,S,2,A,NA,6.59,15.18,4.6,4.7,5,4.9,20131118,587241.838,9822348.824
FST_A01,T05,41,BACABA,Oenocarpus bacaba,Arecaceae,NA,10.2,0.008171282,0.023982194,P,S,2,A,NA,2.62,10.58,3.2,2.3,3.8,1.2,20131118,587236.2011,9822342.584
FST_A01,T05,42,ENVIRA CANA,Xylopia cayennensis,Annonaceae,0.57,16.9,0.022431757,0.168960426,O,S,2,A,NA,18.41,20.39,3.4,1.2,1.8,1.6,20131118,587235.2412,9822342.973
FST_A01,T05,43,BREU DE LEITE,Thyrsodium paraense,Anacardiaceae,0.613333333,26.3,0.054325206,0.529490446,O,E,1,A,NA,13.23,24.52,7.4,0.7,3,1.1,20131118,587237.0188,9822337.555
FST_A01,T05,44,UCUUBA VERMELHA,Virola elongata,Myristicaceae,0.52,27,0.057255526,0.496537977,O,S,2,A,NA,19.55,25.73,5.7,3.2,4.8,5.3,20131118,587235.2779,9822335.107
FST_A01,T05,45,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,35.4,0.098422956,1.255106881,O,S,2,A,NA,11.37,25.16,3.7,4.8,3.4,2.7,20131118,587229.6025,9822334.421
FST_A01,T05,46,JUTAI POROROCA,Dialium guianense,Fabaceae,0.890242424,26.2,0.053912872,0.828196179,O,C,2,A,NA,14.78,26.63,3.2,4.2,3.2,6.4,20131118,587221.3498,9822324.254
FST_A01,T05,47,ENVIRA CANA,Xylopia cayennensis,Annonaceae,0.57,12.4,0.012076282,0.093560427,O,S,2,A,NA,14.46,20.97,1.1,2.3,1.2,1.3,20131118,587218.1459,9822320.546
FST_A01,T05,48,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.732202857,14,0.015393804,0.135467842,O,S,2,A,NA,9.92,18.55,1.8,2,1.7,2.4,20131118,587217.3631,9822315.396
FST_A01,T05,49,TIMBORANA,Pseudopiptadenia suaveolens,Fabaceae,0.679712857,67,0.352565236,6.701326516,O,S,1,A,NA,29.8,43.15,6.2,11.3,11.2,10.6,20131118,587203.9192,9822324.967
FST_A01,T05,50,TIMBORANA,Pseudopiptadenia suaveolens,Fabaceae,0.679712857,81.3,0.519123839,10.9260771,O,E,1,A,NA,30.75,47.78,2.3,13.2,6.4,7.6,20131118,587226.5814,9822332.107
FST_A01,T05,51,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,57.5,0.259672268,3.44651928,O,C,1,A,NA,17.8,26.19,2.4,6.3,2.6,4.5,20131118,587219.4588,9822338.757
FST_A01,T05,52,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,96,0.723822947,15.30263066,O,E,1,A,NA,26.34,41.72,10.5,9.7,11.6,3.4,20131118,587219.7819,9822342.479
FST_A01,T05,53,SABUEIRO,Abarema jupunba,Fabaceae,0.585128571,37.7,0.111627856,1.122524119,O,C,2,A,NA,13.99,26.52,5.2,2.7,3.2,5,20131118,587219.3271,9822346.829
FST_A01,T05,54,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,43.8,0.150673925,1.953797775,O,C,2,A,NA,17.41,25.59,2.8,5.6,3.7,5.5,20131118,587208.3442,9822340.665
FST_A01,T05,55,AÇOITA CAVALO,Luehea speciosa,Malvaceae,0.507,62,0.301907054,3.257411684,O,C,2,A,NA,21.45,32.84,6.2,3.4,3.5,7.6,20131118,587206.2726,9822346.192
FST_A01,T05,56,CAFERANA,Quiina florida,Quiinaceae,0.728,42,0.138544236,1.883312728,O,C,2,A,NA,15.49,28.81,1.4,1,1,1.2,20131118,587209.1222,9822340.037
FST_A01,T05,57,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,53.6,0.225641751,2.854276226,O,C,2,A,NA,14.62,24.96,5.8,4.3,3,5.8,20131118,587202.1913,9822327.647
FST_A01,T05,58,MUIRATINGA,Maquira sclerophylla,Moraceae,0.53,41.7,0.136572101,1.122705719,O,C,2,A,NA,16.5,23.93,5,3.2,2.8,2.3,20131118,587200.0386,9822339.663
FST_A01,T05,59,MORTA,NA,NA,0.7,47.5,0.177205461,0.681442344,O,NA,NA,D,2,NA,11,NA,NA,NA,NA,20131118,587219.9433,9822349.287
FST_A01,T05,60,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,36.2,0.102921717,1.248250544,O,C,2,A,NA,13.91,23.41,2,1.8,1.7,2.7,20131118,587239.8786,9822354.004
FST_A01,T05,61,CORAÇAO DE NEGRO,Swartzia corrugata,Fabaceae,1.0565,10,0.007853982,0.070655944,O,S,2,A,NA,6.27,13.14,2.1,3.2,2.5,3.1,20131118,587146.8613,9822241.225
FST_A01,T05,62,ENVIRA CANA,Xylopia cayennensis,Annonaceae,0.57,34,0.090792028,1.035059497,O,C,2,A,NA,27.99,30.86,3.8,2.6,3.6,4.2,20131118,587143.2251,9822241.063
FST_A01,T05,63,BURRA LEITEIRA,Sapium marmieri,Euphorbiaceae,0.41,37.9,0.112815378,0.949348877,O,S,2,A,NA,26.04,31.67,3.8,2.8,2.2,5.3,20131118,587139.6468,9822237.049
FST_A01,T05,64,ENVIRA CANA,Xylopia cayennensis,Annonaceae,0.57,14.9,0.017436625,0.152992057,O,S,2,A,NA,18.76,23.75,1.8,1.7,1.6,1.7,20131118,587141.0004,9822232.268
FST_A01,T05,65,BACABA,Oenocarpus bacaba,Arecaceae,NA,10.3,0.008332289,0.024420644,P,S,2,A,NA,6.6,12.8,2.8,2.6,2.4,2.7,20131118,587139.4112,9822233.468
FST_A01,T05,66,ENVIRA,Xylopia sp.,Annonaceae,0.570128696,21.3,0.035632729,0.290344535,O,S,2,A,NA,15.82,22.05,4.1,3.2,3.3,3.3,20131118,587135.7537,9822231.969
FST_A01,T05,67,TAXI VERMELHO,Tachigali alba,Fabaceae,0.560284357,11,0.009503318,0.064254545,O,S,2,A,NA,17.35,18.62,0.7,0.7,0.8,1.2,20131118,587131.5912,9822222.119
FST_A01,T05,68,UCUUBA VERMELHA,Virola elongata,Myristicaceae,0.52,25.3,0.050272551,0.397801601,O,S,2,A,NA,17.37,23.48,1.2,6.8,2.6,5.8,20131118,587129.5153,9822222.684
FST_A01,T05,69,ENVIRA,Xylopia sp.,Annonaceae,0.570128696,12.1,0.011499015,0.06532113,O,S,2,A,NA,9.45,15.37,1.2,3.4,3.1,3.5,20131118,587128.5189,9822220.892
FST_A01,T05,70,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,60,0.282743339,3.818115872,O,E,1,A,NA,19.28,26.65,1.4,5.3,1.8,6.2,20131118,587124.4144,9822217.501
FST_A01,T05,71,ARARACANGA,Aspidosperma spruceanum,Apocynaceae,0.753333333,12.4,0.012076282,0.031990802,O,S,1,A,NA,NA,5.43,0.9,2.2,1.3,1.2,20131118,587122.799,9822214.247
FST_A01,T05,72,MORTA,NA,NA,0.45,60.5,0.287475363,1.054699959,O,NA,NA,D,4,13.74,17.82,NA,NA,NA,NA,20131118,587123.4363,9822213.115
FST_A01,T05,73,JATEREU,Lecythis idatimon,Lecythidaceae,0.818,11.7,0.010751315,0.077915508,O,S,2,A,NA,11.15,13.67,4,2.1,3.4,1.3,20131118,587120.6005,9822209.906
FST_A01,T05,74,BACURI DA MATA,Garcinia madruno,Clusiaceae,0.73,12.4,0.012076282,0.087619603,O,S,2,A,NA,10.76,15.34,2.3,1.4,2.8,1.5,20131118,587118.2928,9822205.258
