Area,trans,tree,common.name,scientific.name,family.name,DBH.09,type.09,canopy.09,light.09,Dead.09,D.class.09,Hcom.09,Htot.09,RN.09,RS.09,RE.09,RW.09,DBH.11,type.11,canopy.11,light.11,Dead.11,D.class.11,X.11,Y.11,Hcom.11,Htot.11,RN.11,RS.11,RE.11,RW.11,UTM.Easting,UTM.Northing
DUC_A01,T04,1498,lacrao,Vismia floribunda,Hypericaceae,22.4,O,C,2,FALSE,NA,16.53,18.34,6.26,2.55,2.76,4.94,22.9,O,S,2,FALSE,NA,2.1,281.5,16.75,27.87,4,2,4.1,3,172291.2672,9673269.263
DUC_A01,T04,1499,uxirana,Sacoglottis guianensis,Humiriaceae,22.3,O,C,1,FALSE,NA,17.26,23.29,3.22,2.8,3.25,1.02,22.8,O,S,2,FALSE,NA,0.75,292.3,19.17,27.66,2.5,2.1,4.7,2.3,172288.7185,9673279.65
DUC_A01,T04,1500,breu,Protium heptaphyllum,Burseraceae,10.1,O,S,3,FALSE,NA,9.29,12.92,4.2,1.85,3.22,2.85,10.5,O,S,3,FALSE,NA,0.2,292.5,6.1,12.86,3.5,1.9,2.8,2.9,172288.1721,9673279.588
DUC_A01,T04,1501,inga-xixica,Inga heterophylla,Fabaceae,13.5,O,S,2,FALSE,NA,13.12,20.61,4.74,3.05,2.9,4,13.7,O,S,2,FALSE,NA,0.3,293.15,14.04,20.55,3.9,2.9,3,2.6,172288.2111,9673280.126
DUC_A01,T04,1502,matamata branco,Eschweilera coriacea,Lecythidaceae,15.9,O,C,2,FALSE,NA,18.22,23.75,1.66,3.55,1.89,2.35,16.1,O,S,3,FALSE,NA,1.6,298.66,18.17,21.47,1.9,2,2.3,1,172288.5051,9673286.031
DUC_A01,T04,1503,axixa,Sterculia pruriens,Malvaceae,48.7,O,E,1,FALSE,NA,32.99,39.35,5.04,5.8,7.75,3.03,48.8,O,D,2,FALSE,NA,2,299,24.37,37.93,6.4,3.4,8.8,8.6,172288.8969,9673286.112
DUC_A01,T04,1504,taruma,Vitex triflora,Lamiaceae,33.3,O,C,2,FALSE,NA,25.04,32.69,4.71,3.7,4.99,4.45,32.8,O,S,2,FALSE,NA,3.48,306.1,20,29.99,3,2.6,2.8,3.2,172288.9035,9673293.404
DUC_A01,T04,1505,matamata,Eschweilera parviflora,Lecythidaceae,23.9,O,C,1,FALSE,NA,17.45,25.86,4.54,3.3,3.7,2.69,24,O,S,2,FALSE,NA,1.19,308.3,17.79,23.51,3.7,3,3.1,3.3,172286.1798,9673295.272
DUC_A01,T04,1507,melancieira,Alexa grandiflora,Fabaceae,12.4,O,S,2,FALSE,NA,12.9,17.63,0.52,2.1,4.14,1.5,12.6,O,S,2,FALSE,NA,1.18,319.11,12.94,18.55,1.3,1.4,1.2,1.7,172284.126,9673305.176
DUC_A01,T04,1508,ata preta,Annona sp.,Annonaceae,14.7,O,S,2,FALSE,NA,15.43,18.8,1.16,1.09,0.97,1.6,15.1,O,S,2,FALSE,NA,0.4,320.95,11.06,20.62,1.6,1.2,1.4,1.1,172282.8811,9673307.35
DUC_A01,T04,1509,inhare,Helicostylis sp.,Moraceae,21.1,O,C,2,FALSE,NA,17.51,23.8,3.89,3.85,3.92,2.22,21.3,O,S,2,FALSE,NA,1.43,334.25,17.65,26.06,2.5,2.7,3.2,2,172281.3649,9673319.795
DUC_A01,T04,1510,mato,NA,NA,52.1,O,S,NA,TRUE,5,NA,5.53,NA,NA,NA,NA,52.1,O,NA,NA,TRUE,5,1.47,340.3,NA,5.14,NA,NA,NA,NA,172280.2017,9673325.63
DUC_A01,T04,1512,pupunharana,Duckeodendron cestroides,Solanaceae,6.5,O,S,3,FALSE,NA,5.94,7.94,2.7,1.97,2.76,2.51,6.6,O,S,3,FALSE,NA,0.67,357.96,5.76,8.19,2,2.6,2.3,2.3,172275.9313,9673342.368
DUC_A01,T04,1513,axixa,Sterculia pruriens,Malvaceae,17.1,O,C,2,FALSE,NA,18.46,23.43,3.27,1.97,1,2.07,17.9,O,S,3,FALSE,NA,0.92,359.5,17.04,33.51,3.1,1.5,2,3.2,172275.8154,9673344.167
DUC_A01,T04,1514,matamata preto,Eschweilera ovata,Lecythidaceae,11,O,S,3,FALSE,NA,13.33,17.96,3.72,2.58,1.8,3.02,11.2,O,S,3,FALSE,NA,0.39,359.45,13.04,17.16,2.9,2.8,1.2,2.1,172275.2964,9673344.06
DUC_A01,T04,1515,andirobarana,Guarea guidonia,Meliaceae,11.9,O,C,2,FALSE,NA,15.78,20.15,3.08,2.02,2.9,2.84,12.2,O,S,3,FALSE,NA,1.14,363.15,11.68,19.27,2.2,1.2,2.4,1.7,172275.3095,9673347.708
DUC_A01,T04,1516,breu,Protium heptaphyllum,Burseraceae,16.4,O,S,2,FALSE,NA,15.68,19.6,4.19,3.07,3.74,3.59,16.8,O,S,3,FALSE,NA,1.45,368,12.92,22.07,2.4,1.9,3.3,3.3,172274.6512,9673352.432
DUC_A01,T04,1518,louro canelado,Ocotea canaliculata,Lauraceae,28.4,O,E,1,FALSE,NA,18.37,25.42,4,4.4,2.2,5.55,29.1,O,D,2,FALSE,NA,0.51,378.4,18.21,26.79,3.4,3.8,3.8,2.7,172271.6866,9673362.149
DUC_A01,T04,1519,mato,NA,NA,16.9,O,C,2,FALSE,NA,14.74,21.94,5.55,4.9,5.24,4.82,16.9,O,NA,NA,TRUE,4,0.92,384.72,4.07,8.14,NA,NA,NA,NA,172270.7655,9673368.641
DUC_A01,T04,1520,tauari rosa,Couratari sp.,Lecythidaceae,67.5,O,E,1,FALSE,NA,31.45,42.44,8.8,8.65,8.7,6.48,17.3,O,E,1,FALSE,NA,4.97,385.24,31.89,46.52,7.8,9.2,7.4,5.8,172274.7319,9673369.46
DUC_A01,T04,1521,breu,Protium heptaphyllum,Burseraceae,16.2,O,S,2,FALSE,NA,14.23,18.33,4.42,3.89,3.67,4.85,15.1,O,S,3,FALSE,NA,0.47,389.48,7.31,17.82,4,3,3.7,2.9,172269.4831,9673372.63
DUC_A01,T04,1522,muirapiranga,Brosimum rubescens,Moraceae,19.6,O,C,1,FALSE,NA,18.46,24.86,2.3,2.91,2.53,4.1,14.9,O,S,2,FALSE,NA,0.3,394.05,19.57,23.79,2.2,2.4,2,2.5,172268.3547,9673377.257
DUC_A01,T04,1523,inga,Inga marginata,Fabaceae,64.8,O,E,1,FALSE,NA,25.9,39.29,10.26,2.24,4.66,11.93,65.7,O,E,1,FALSE,NA,3.41,403.1,24.79,37.65,9.5,4.9,6.4,5.7,172270.1812,9673386.623
DUC_A01,T04,1525,cucutitiriba,Pouteria sp.,Sapotaceae,37.5,O,S,2,FALSE,NA,24.09,29.94,5.28,1.95,8.24,2.13,37.8,O,D,1,FALSE,NA,1.53,416.78,24.78,34.19,4,3.2,3.4,2.2,172266.7653,9673399.127
DUC_A01,T04,1526,muiratinga,Maquira coriacea,Moraceae,6.3,O,E,1,FALSE,NA,3.81,8.54,-1.78,4.13,2.4,-0.6,6.4,O,S,2,FALSE,NA,0.4,417.28,5.02,7.95,-3,4.2,1.8,1.4,172265.5698,9673399.597
DUC_A01,T04,1527,envira,Xylopia sp.,Annonaceae,17.7,O,C,2,FALSE,NA,18.82,24.36,1.85,1.4,1.42,1.76,17.8,O,S,3,FALSE,NA,1.65,417.75,22.49,24.24,1.6,1.5,1.4,1.8,172266.7369,9673400.354
DUC_A01,T04,1529,envira,Xylopia sp.,Annonaceae,37.8,O,E,1,FALSE,NA,22.64,32.99,5.06,2.02,2.62,2.56,38.5,O,D,1,FALSE,NA,0.33,429.86,22.69,35.25,3.4,2.2,3.2,2.3,172264.0245,9673411.714
DUC_A01,T04,1530,envira,Xylopia sp.,Annonaceae,11.3,O,S,2,FALSE,NA,13.93,17.94,0.35,1.8,1.56,1.42,11.5,O,S,2,FALSE,NA,0.33,429.86,12.97,15.74,1.2,1.4,1.6,1.5,172264.0245,9673411.714
DUC_A01,T04,1531,acariquara,Minquartia guianensis,Olacaceae,5.1,O,S,3,FALSE,NA,4.01,8.43,0.69,0.91,0.81,0.8,5.2,O,S,3,FALSE,NA,0.29,433.87,1.55,6.24,0.9,0.8,0.9,0.9,172263.4683,9673415.953
DUC_A01,T04,1532,matamata preto,Eschweilera ovata,Lecythidaceae,12.3,O,S,3,FALSE,NA,8.3,15.09,1.96,2.16,1.95,2.07,12.6,O,S,3,FALSE,NA,0.79,434.77,3.99,14.78,2.7,2.8,2.1,2.2,172263.8908,9673416.62
DUC_A01,T04,1533,melancieira,Alexa grandiflora,Fabaceae,8.2,O,S,3,FALSE,NA,9.46,14.31,1.75,0.67,1.13,2.19,8.5,O,S,2,FALSE,NA,0.75,436.15,20.07,28.3,2.6,0.8,1.8,1.6,172263.6297,9673418.434
DUC_A01,T04,1534,seringarana,Micrandra minor,Euphorbiaceae,80.6,O,E,1,FALSE,NA,23.64,34.04,9.24,7.99,9.92,6.1,81.1,O,E,1,FALSE,NA,4.07,445.2,24.38,35.89,7.4,4.5,9.7,5.4,172265.8924,9673427.322
DUC_A01,T04,1535,matamata,Eschweilera parviflora,Lecythidaceae,6.2,O,S,3,FALSE,NA,3,9.58,2.27,-0.6,1.25,0.77,6.2,O,NA,NA,TRUE,2,0.55,447.96,10.9,13.83,NA,NA,NA,NA,172262.0292,9673429.928
DUC_A01,T04,1536,abiurana,Pouteria gongrijpii,Sapotaceae,13.5,O,C,2,FALSE,NA,15.47,19.37,2.63,1.99,2.05,1.75,14,O,S,2,FALSE,NA,0.73,458.21,15.09,20.04,1.7,1.6,1.9,1.5,172261.0272,9673439.651
DUC_A01,T04,1537,ucuuba,Virola michelii,Myristicaceae,7.2,O,S,3,FALSE,NA,4.79,10.13,1.55,1.86,1.79,2.42,7.3,O,S,3,FALSE,NA,0.19,462.41,7.17,13.39,1.8,1.6,2.2,1.6,172259.9746,9673443.829
DUC_A01,T04,1539,urucurana,Sloanea guianensis,Elaeocarpaceae,7.5,O,S,2,FALSE,NA,8.85,11.53,1.3,0.95,1.3,0.83,7.8,O,S,3,FALSE,NA,0.76,463.78,7.85,10.35,2.1,1.4,1.5,1.4,172260.3929,9673445.111
DUC_A01,T04,1540,ucuuba preta,Virola michelii,Myristicaceae,4.8,O,S,3,FALSE,NA,5,8.74,1.6,1.6,0.8,1.87,5,O,S,3,FALSE,NA,0.29,466.51,7,7.87,1.4,1.8,1.2,1.7,172259.6312,9673447.479
DUC_A01,T04,1542,liana,NA,NA,5.9,L,C,2,FALSE,NA,NA,NA,NA,NA,NA,NA,6,L,NA,NA,FALSE,NA,0.05,475.14,NA,NA,NA,NA,NA,NA,172258.3599,9673455.938
DUC_A01,T04,1543,cumaru,Dipteryx odorata,Fabaceae,65,O,E,1,FALSE,NA,29.47,35.97,11.7,12.23,9.6,8.3,70,O,D,2,FALSE,NA,5.09,481.86,18.79,37.58,10.8,9.7,8.4,8.6,172262.5512,9673463.216
DUC_A01,T04,1544,sorva,Couma guianensis,Apocynaceae,8.8,O,S,3,FALSE,NA,6.79,11.03,2.76,1.06,1.12,0.77,8.9,O,S,3,FALSE,NA,0.08,489.61,7.99,12.83,1.4,1.1,1,1.3,172256.6925,9673469.886
DUC_A01,T04,1546,breu,Protium heptaphyllum,Burseraceae,5.7,O,S,3,FALSE,NA,5.56,10.08,2.51,1.34,3.15,2.01,5.9,O,S,3,FALSE,NA,0.27,496.52,7.21,10.7,1.9,1.5,1.8,1.6,172256.0694,9673476.578
DUC_A01,T04,1547,muiratinga,Maquira coriacea,Moraceae,51,O,E,1,FALSE,NA,25.45,30.84,6.89,2.4,6.1,7.37,51,O,S,2,FALSE,NA,2.17,500,16.79,22.5,6.3,4.3,6.8,4.8,172257.5127,9673480.445
DUC_A01,T04,1548,matamata preto,Eschweilera ovata,Lecythidaceae,9.8,O,S,3,FALSE,NA,11.92,17.12,1.68,1.5,2.06,1.48,10,O,S,2,FALSE,NA,-0.26,497.02,12.84,18.02,1.7,1.3,1.4,1.3,172255.4695,9673477.12
DUC_A01,T04,1549,pitaica,Swartzia polyphylla,Fabaceae,30.9,O,C,2,FALSE,NA,20.95,26.18,2.6,1.43,2.5,3.07,31.2,O,S,2,FALSE,NA,-1.1,496.05,21.86,27,2.2,2.1,1.5,2.2,172254.7094,9673476.412
DUC_A01,T04,1550,matamata branco,Eschweilera coriacea,Lecythidaceae,16.1,O,S,2,FALSE,NA,11.22,18.71,4.4,3.13,4,3.94,16.5,O,S,2,FALSE,NA,-0.94,485.03,11.15,18.63,3.5,2.8,2.5,2.6,172256.1965,9673465.518
DUC_A01,T04,1551,mangabarana,Micropholis acutangula,Sapotaceae,48.1,O,C,2,FALSE,NA,29.29,39.21,5.66,4.35,4.21,6.7,48.7,O,S,1,FALSE,NA,-4.3,482.44,33.4,44.2,3.7,4.3,3.2,5.4,172253.1562,9673462.687
DUC_A01,T04,1552,matamata,Eschweilera parviflora,Lecythidaceae,16.6,O,C,2,FALSE,NA,9.17,19.17,2.85,4.21,2.86,4.14,16.9,O,S,3,FALSE,NA,-1.31,480.85,6.35,19.24,5.7,2.4,2.3,2.2,172256.3457,9673461.23
DUC_A01,T04,1553,goiabinha,Myrcia splendens,Myrtaceae,22.2,O,C,1,FALSE,NA,20.15,25.34,1.09,2.3,1.4,1.93,22.5,O,D,1,FALSE,NA,-0.84,473.02,18.06,28.87,2.6,2.6,1.9,2.3,172257.6978,9673454.011
DUC_A01,T04,1554,goiabao,Pradosia cochlearia,Sapotaceae,5.2,O,S,3,FALSE,NA,5.06,8.85,1.67,1.12,1.19,1.35,5.5,O,S,3,FALSE,NA,-0.39,471.73,5.29,9.44,1.3,1.7,1.2,1.3,172258.292,9673452.853
DUC_A01,T04,1555,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,11,O,S,3,FALSE,NA,8.23,10.07,0.56,0.26,1.06,0.4,11.1,O,S,3,FALSE,NA,-0.5,470.25,4.01,6.09,1,0.9,1.2,1.1,172258.4042,9673451.021
DUC_A01,T04,1556,abiurana,Pouteria gongrijpii,Sapotaceae,13.9,O,S,3,FALSE,NA,8.11,16.05,4.56,3.25,4.04,3.8,14.4,O,S,2,FALSE,NA,-0.43,458,9.5,13.74,4.3,1.8,3.5,3,172259.8757,9673439.51
DUC_A01,T04,1558,jarana,Lecythis lurida,Lecythidaceae,59.3,O,C,2,FALSE,NA,28.02,34.64,6.62,5.52,7.65,9.4,59.2,O,S,2,FALSE,NA,-3.39,452.03,23.49,35.54,7.3,4.7,3.9,6.4,172257.6753,9673433.09
DUC_A01,T04,1559,muirapiranga,Brosimum rubescens,Moraceae,63,O,E,1,FALSE,NA,36.43,45.55,12.2,5.6,3.6,10,63.4,O,E,1,FALSE,NA,-3.73,451.26,25.58,38.13,8,3.5,5.3,9,172257.4116,9673432.443
DUC_A01,T04,1560,merauba,Mouriri collocarpa,Melastomataceae,16.1,O,C,2,FALSE,NA,17.82,21.08,2.1,3.15,4,2.15,16.5,O,S,2,FALSE,NA,-1.06,447.65,6.77,8.7,2.8,3.5,2.6,2.4,172260.5048,9673429.128
DUC_A01,T04,1561,breu,Protium heptaphyllum,Burseraceae,10.1,O,S,2,FALSE,NA,11.44,18.98,1.34,2.16,1.92,1.65,10.9,O,S,2,FALSE,NA,-0.57,444.04,12.62,15.53,1.4,1.5,1.5,1.6,172261.4339,9673425.549
DUC_A01,T04,1562,abiurana,Pouteria gongrijpii,Sapotaceae,27.7,O,C,2,FALSE,NA,17.03,23.76,3.91,2.06,4.1,4.2,28.3,O,S,3,FALSE,NA,-1.13,432.63,18.98,25.3,4.4,3.5,2.9,3.6,172262.2063,9673414.569
DUC_A01,T04,1563,envira,Xylopia sp.,Annonaceae,11.2,O,S,3,FALSE,NA,10.33,15.99,2.34,1.14,1.3,1,11.3,O,S,2,FALSE,NA,-0.45,425.55,11.58,16.99,2,1.4,1.4,1.3,172263.693,9673407.982
DUC_A01,T04,1564,breu,Protium heptaphyllum,Burseraceae,7.1,O,C,2,FALSE,NA,10.99,14.34,2,1.4,2.13,1.43,7.1,O,S,3,FALSE,NA,-0.18,422.62,13.94,17.48,1.2,1.6,2.4,1.4,172264.33,9673404.983
DUC_A01,T04,1565,guajara,Pouteria sp.,Sapotaceae,34.3,O,C,2,FALSE,NA,21.97,34.72,3.11,3.3,3.86,4.91,34.7,O,D,2,FALSE,NA,-0.39,421.5,23.62,30.31,2.3,2.1,2.6,2.2,172264.2691,9673403.745
DUC_A01,T04,1567,breu,Protium heptaphyllum,Burseraceae,17.6,O,C,2,FALSE,NA,15.71,20.25,0.95,3.77,1.4,1.8,17.8,O,S,3,FALSE,NA,-1.45,420.31,15.85,20.58,2.2,2.2,1.1,2.8,172263.3644,9673402.405
DUC_A01,T04,1569,abiurana,Pouteria gongrijpii,Sapotaceae,28.7,O,C,2,FALSE,NA,24.4,32.15,2.76,3.64,2.73,4.29,29.1,O,D,1,FALSE,NA,-3.06,414,23.84,33.88,2.1,2.7,2.5,4.4,172262.5041,9673396.147
DUC_A01,T04,1570,breu,Protium heptaphyllum,Burseraceae,9.2,O,S,2,FALSE,NA,6.7,11.68,1.68,1.3,0.37,1.25,9.3,O,S,2,FALSE,NA,-0.8,409.63,9.35,11.7,1.3,2.6,1.1,1.4,172265.2641,9673392.177
DUC_A01,T04,1571,jataua,Trichilia micrantha,Meliaceae,10.1,O,S,3,FALSE,NA,5.71,12.61,2.3,1.13,3.06,1.25,10.3,O,S,3,FALSE,NA,-0.55,405.61,4.92,11.17,1.8,1.3,3.2,1.2,172265.955,9673388.569
DUC_A01,T04,1572,breu,Protium heptaphyllum,Burseraceae,21.1,O,S,2,FALSE,NA,21.18,23.98,4.4,3.94,4.07,3.89,22.4,O,S,2,FALSE,NA,-1.25,399,15.09,18.05,3.7,3.2,2.1,3,172266.0718,9673381.816
DUC_A01,T04,1574,matamata preto,Eschweilera ovata,Lecythidaceae,13.4,O,S,2,FALSE,NA,9.79,16.45,1.92,2.21,3.43,2.8,13.7,O,S,2,FALSE,NA,-1.15,380.47,9.73,13.66,2.1,1.9,1.7,2.6,172269.5799,9673364.144
DUC_A01,T04,1575,matamata preto,Eschweilera ovata,Lecythidaceae,30,O,S,2,FALSE,NA,17.63,22.52,2.98,3.74,3.39,4.1,30.1,O,S,3,FALSE,NA,-1.1,372.1,14.46,25.45,4,3.2,2.8,4.9,172271.3121,9673355.996
DUC_A01,T04,1576,mato,NA,NA,32.4,O,C,2,FALSE,NA,19.68,28.19,1.87,3.11,1.7,1.05,32.6,O,S,2,FALSE,NA,-2.49,356.96,15.6,27.45,2,3,2.7,2.2,172272.9567,9673341.147
DUC_A01,T04,1578,breu,Protium heptaphyllum,Burseraceae,8.1,O,S,3,FALSE,NA,4.33,12.51,2.11,1.24,2.56,1.94,8.6,O,S,3,FALSE,NA,-0.75,353.36,8.73,13.28,2.2,1.8,2.5,1.6,172275.3823,9673338.002
DUC_A01,T04,1579,acai,Euterpe oleracea,Arecaceae,7.1,P,S,3,FALSE,NA,7.93,10.29,0.54,1.63,1.86,2.24,7.1,P,S,3,FALSE,NA,-0.5,353.32,9.18,11.44,0.6,1.7,1.3,1.6,172275.6271,9673338.052
DUC_A01,T04,1580,envira vermelha,Xylopia amazonica,Annonaceae,11.8,O,C,2,FALSE,NA,15.59,20.05,3.05,3.72,3.55,2.55,12.6,O,S,2,FALSE,NA,-1.39,351.39,16.34,19.52,2.3,3.1,2.5,2.5,172275.1162,9673336.124
DUC_A01,T04,1581,sucupira tento,Ormosia nobilis,Fabaceae,39.4,O,C,1,FALSE,NA,23.49,30.19,5.11,3.1,4.94,3.28,39.7,O,D,1,FALSE,NA,-3.92,350.82,20.44,28.15,3,2.7,3.2,2.4,172272.7586,9673335.03
DUC_A01,T04,1582,envira,Xylopia sp.,Annonaceae,27,O,C,2,FALSE,NA,12.68,14.35,1.78,0.87,2.15,4,27.5,O,D,1,FALSE,NA,-1.65,346.56,22.24,29.71,1.7,1.6,2.3,2.6,172275.8234,9673331.41
DUC_A01,T04,1583,mato,NA,NA,14,O,C,2,FALSE,NA,19.42,21.93,5.42,-2.5,6.46,-3.66,14,O,NA,NA,TRUE,2,-0.27,345.44,0,0,NA,NA,NA,NA,172277.4154,9673330.523
DUC_A01,T04,1584,marupa,Simarouba amara,Simaroubaceae,35.6,O,C,2,FALSE,NA,20.04,27.95,3.03,5.04,-11.31,15.08,36,O,S,1,FALSE,NA,-0.22,344.52,12.26,16.77,3,2.3,-9.2,16,172277.7049,9673329.368
DUC_A01,T04,1585,abiurana,Pouteria gongrijpii,Sapotaceae,28.2,O,C,2,FALSE,NA,18.74,25.13,2.96,3.46,3.52,5.5,28.8,O,S,2,FALSE,NA,-0.98,335.96,13.98,26.34,3.2,3.1,2.5,5,172278.6439,9673321.056
DUC_A01,T04,1587,matamata branco,Eschweilera coriacea,Lecythidaceae,23.7,O,C,2,FALSE,NA,16.57,22.12,3.99,4,5.55,7.35,23.9,O,S,2,FALSE,NA,-2.36,329.52,13.4,22.4,3.2,4.2,3.9,3.6,172278.4947,9673314.95
DUC_A01,T04,1588,uxi,Endopleura uchi,Humiriaceae,39.8,O,E,1,FALSE,NA,27.33,33.15,6.5,5.8,5.1,9.41,40.8,O,E,1,FALSE,NA,-1.84,327.43,25.1,35.66,5.4,4.2,3,5,172279.4849,9673312.724
DUC_A01,T04,1589,canela-de-veado,Amaioua guianensis,Rubiaceae,9,O,S,3,FALSE,NA,0.77,1.49,1.5,2.7,1.81,2.47,9.4,O,S,3,FALSE,NA,-0.09,322.6,5.76,11.35,1.3,2.2,1.7,2.3,172282.1607,9673308.416
DUC_A01,T04,1590,muiratinga,Maquira coriacea,Moraceae,11.7,O,S,3,FALSE,NA,8.03,17.24,0.39,2.05,0.42,4.25,11.9,O,S,2,FALSE,NA,-0.05,318,10.2,14.44,0.7,2.4,0.8,2.8,172283.0416,9673304.345
DUC_A01,T04,1591,amapa doce,Brosimum parinarioides,Moraceae,49.2,O,C,1,FALSE,NA,30.96,36.78,7.8,-2.21,-4.23,8.71,50.8,O,E,1,FALSE,NA,-2.89,301.69,24.28,32.16,5.4,2.6,2.2,5.4,172283.5066,9673288.037
DUC_A01,T04,1592,mato,NA,NA,128.2,O,E,1,FALSE,NA,28.78,35.53,12.15,7.8,8.07,8.28,128.5,O,D,1,FALSE,NA,-1.87,297.29,26.39,38.7,9,6.2,10,7,172285.3472,9673284.164
DUC_A01,T04,1593,itauba,Mezilaurus itauba,Lauraceae,18.8,O,C,2,FALSE,NA,21.01,23.99,2.02,0.86,1.23,1.42,19,O,S,3,FALSE,NA,-0.94,296.43,16.68,25.68,1.6,1.5,1.4,1.6,172286.4985,9673283.187
DUC_A01,T04,1594,urucurana,Sloanea guianensis,Elaeocarpaceae,47.6,O,C,2,FALSE,NA,21.39,30.07,4.07,7.66,6.45,7.53,47.6,O,D,1,FALSE,NA,-2.53,291.63,18.14,30.31,5.4,6.5,5.6,6.1,172285.5202,9673278.75
DUC_A01,T04,1595,coracao-de-negro,Chamaecrista xinguensis,Fabaceae,7.9,O,S,3,FALSE,NA,15.05,16.62,0.44,0.78,0.48,0.87,8.2,O,S,2,FALSE,NA,-0.48,289.47,7.03,13.71,0.6,0.7,0.5,0.9,172287.7984,9673276.875
DUC_A01,T04,1596,pau-jacare,Laetia procera,Salicaceae,16.2,O,C,1,FALSE,NA,14.13,24.97,-1.53,4.8,-6.2,8.1,17,O,S,2,FALSE,NA,-0.42,287.68,15.17,21.08,1,2.6,0.4,3.6,172288.0995,9673274.774
DUC_A01,T04,1597,mato,NA,NA,37.9,O,C,NA,TRUE,4,NA,25.78,NA,NA,NA,NA,37.9,O,NA,NA,TRUE,4,-1.91,281.68,NA,5.75,NA,NA,NA,NA,172287.2833,9673268.807
DUC_A01,T04,1598,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,86.6,O,E,1,FALSE,NA,21.84,35.5,5.98,11.33,4.97,8.55,86.7,O,E,1,FALSE,NA,-6.02,269.81,25.15,32.6,3,10,5.8,5.4,172284.5283,9673256.744
DUC_A01,T04,1599,breu,Protium heptaphyllum,Burseraceae,11.8,O,S,3,FALSE,NA,6.25,17.39,1.44,2.34,2.43,1.88,12.1,O,S,2,FALSE,NA,-0.7,267.58,7.63,15.73,1.4,2.2,1.9,2.4,172290.0552,9673255.242
DUC_A01,T04,1600,breu,Protium heptaphyllum,Burseraceae,14.2,O,S,2,FALSE,NA,16.61,19.92,2.58,1.43,1.58,2.33,14.5,O,S,2,FALSE,NA,-0.24,256.27,11.56,17.14,2.2,1.6,2.5,2,172291.7801,9673244.227
DUC_A01,T04,1602,seringarana,Micrandra minor,Euphorbiaceae,48.5,O,C,1,FALSE,NA,25.9,34.73,3.15,5.95,3.36,6.7,49.3,O,E,1,FALSE,NA,-1.5,252.95,24.41,32.84,3.6,3.9,3.8,4.6,172290.8905,9673240.921
DUC_A01,T04,1604,tento,Ormosia grossa,Fabaceae,16.4,O,S,2,FALSE,NA,17.09,20.54,-2.84,4.16,5.27,-1.79,16.5,O,S,3,FALSE,NA,-0.2,243.48,9.69,10.43,1.1,1.2,-6.41,7.87,172293.2085,9673232.109
DUC_A01,T04,1605,cacau,Theobroma glaucum,Malvaceae,10.3,O,S,3,FALSE,NA,12.19,16.68,1.45,1.3,-6.07,7.13,10.5,O,S,3,FALSE,NA,-0.02,238.7,7.92,16.45,1.2,1,0.5,2.1,172293.9307,9673227.387
DUC_A01,T04,1606,manguerana,Tovomita sp.,Clusiaceae,27.7,O,S,3,FALSE,NA,15.8,18.31,3.52,4.1,1.54,4.64,28.3,O,S,3,FALSE,NA,-2.36,230.95,11.53,21.28,2.5,3,1.6,4.5,172292.5115,9673219.215
DUC_A01,T04,1607,mato,NA,NA,6.9,O,S,NA,TRUE,2,NA,9.81,NA,NA,NA,NA,NA,O,NA,NA,FALSE,NA,-0.55,225,NA,NA,NA,NA,NA,NA,172294.9739,9673213.623
DUC_A01,T04,1608,andirobarana,Guarea guidonia,Meliaceae,25,O,C,2,FALSE,NA,11.33,16.6,2.66,4.87,4.5,3.75,25.5,O,S,3,FALSE,NA,-1.82,223.32,9.06,19.57,2.2,3.8,2.2,2.7,172293.8932,9673211.898
DUC_A01,T04,1609,pintadinho,Poeppigia procera,Fabaceae,7.2,O,S,3,FALSE,NA,5.11,13.03,3.27,2.52,0.07,3.05,7.3,O,S,3,FALSE,NA,-0.77,216.91,4.04,6.75,1.7,1.7,1.6,1.9,172295.6005,9673206.22
DUC_A01,T04,1610,mato,NA,NA,8.2,O,S,NA,TRUE,4,NA,4.74,NA,NA,NA,NA,8.2,O,NA,NA,TRUE,4,-0.65,212.1,NA,0,NA,NA,NA,NA,172296.2631,9673201.49
DUC_A01,T04,1611,mato,NA,NA,25,O,S,NA,TRUE,5,NA,2.37,NA,NA,NA,NA,25,O,NA,NA,TRUE,5,-0.78,207.9,NA,2.07,NA,NA,NA,NA,172296.617,9673197.259
DUC_A01,T04,1612,mato,NA,NA,12.9,O,S,3,FALSE,NA,13.75,16.09,2.18,3.78,1.74,1.35,12.8,O,NA,NA,TRUE,4,-0.51,189.31,4.9,10.26,NA,NA,NA,NA,172300.1404,9673179.145
DUC_A01,T04,1614,piquiarana,Caryocar glabrum,Caryocaraceae,115.5,O,E,1,FALSE,NA,36.64,59.03,16.7,13.6,9.64,15.42,120,O,E,1,FALSE,NA,-0.8,159.73,27.92,40.91,10.5,12,9,9.4,172305.2627,9673151.022
DUC_A01,T04,1615,murta,Strychnos subcordata,Loganiaceae,6.3,O,S,3,FALSE,NA,5.45,10.22,1.53,0.64,1.36,1.1,6.5,O,S,3,FALSE,NA,-0.68,156.82,8.43,12.16,1.2,1,0.8,1,172305.9558,9673148.059
