area,transect,tree,common_name,scientific_name,family_name,type,WSD_10,DBH_10,canopy_10,light_10,dead_10,dclass_10,Hcom_09,Htot_10,RN_10,RS_10,RE_10,RW_10,date_10,WSD_11,DBH_11,canopy_11,light_11,dead_11,dclass_11,Hcom_11,Htot_11,RN_11,RS_11,RE_11,RW_11,date_11,UTM_Easting,UTM_Northing
TAP_A01,T05,3001,NA,NA,NA,O,0.64,40.3,C,2,A,NA,22.34,31.36,7,3.55,4.85,4.6,20100116-20100213,0.64,42.5,E,1,A,NA,24.34,32.59,7.3,5.15,5.45,5,20110704-20110711,727141.67,9664499.01
TAP_A01,T05,3002,NA,NA,NA,O,0.64,6.1,S,3,A,NA,3.15,7.66,3.5,0.6,1.9,2.3,20100116-20100213,0.64,6.3,S,3,A,NA,NA,6.81,4,1.2,2.3,2.55,20110704-20110711,727144.53,9664495.54
TAP_A01,T05,3003,NA,NA,NA,O,0.64,21.6,C,2,A,NA,14.89,19.04,2.1,1.15,1.55,1.95,20100116-20100213,0.64,21.7,C,2,A,NA,14.75,20.65,NA,NA,NA,NA,20110704-20110711,727144.92,9664496.03
TAP_A01,T05,3004,NA,NA,NA,O,0.64,9.9,S,2,A,NA,9.77,13.36,1.65,1.3,1.75,1.3,20100116-20100213,0.64,10.5,S,2,A,NA,6.57,12.33,2.25,2.25,2.3,2.2,20110704-20110711,727149.66,9664495.34
TAP_A01,T05,3005,NA,NA,NA,O,0.64,5.3,S,3,A,NA,4.89,8.21,2.05,1.15,1.4,1.6,20100116-20100213,0.64,6.3,S,2,A,NA,2.45,10.64,2.2,1.45,1.65,1.2,20110704-20110711,727152.81,9664495.31
TAP_A01,T05,3006,NA,NA,NA,O,0.64,49.4,E,1,A,NA,26.01,42.61,4.7,5.85,2.2,8.6,20100116-20100213,0.64,48.2,E,1,A,NA,22.94,31.92,6,7,2.1,6.8,20110704-20110711,727153.11,9664496.21
TAP_A01,T05,3007,NA,NA,NA,O,0.64,16.9,C,2,A,NA,15.27,18.23,1.45,1.55,1.75,1.5,20100116-20100213,0.64,18.2,C,2,A,NA,14.31,20.18,1.75,1.8,0.4,1.7,20110704-20110711,727159.42,9664495.61
TAP_A01,T05,3008,NA,NA,NA,O,0.64,5.5,S,2,A,NA,3.13,7.4,2.2,2.49,1.28,1.76,20100116-20100213,0.64,5.8,S,3,A,NA,0.29,7.6,1.95,1.8,1.3,2.05,20110704-20110711,727168.09,9664495.33
TAP_A01,T05,3009,NA,NA,NA,O,0.64,29,C,2,A,NA,16.3,22.24,6.15,1.75,6.9,3.5,20100116-20100213,0.64,29.2,C,2,A,NA,15.69,25.32,7.7,3.15,6.4,2.85,20110704-20110711,727173.71,9664495.33
TAP_A01,T05,3010,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,30.5,C,1,A,NA,15.66,22.3,2.08,5.14,6,1.7,20100116-20100213,0.568911481,31.7,E,1,A,NA,18.56,24.88,1.9,6,5.5,3.2,20110704-20110711,727186.53,9664496.32
TAP_A01,T05,3011,NA,NA,NA,O,0.64,9.6,C,2,A,NA,4.75,11.71,0.47,2.34,2.08,2.7,20100116-20100213,0.64,10.2,S,2,A,NA,5.79,10.84,1.2,2.5,2.25,3.15,20110704-20110711,727187.12,9664495.19
TAP_A01,T05,3012,NA,NA,NA,O,0.64,21,C,2,A,NA,14.31,20.4,2.75,2.18,5.62,5.83,20100116-20100213,0.6,19.9,S,3,D,1,1.96,12.54,NA,NA,NA,NA,20110704-20110711,727198.76,9664495.51
TAP_A01,T05,3013,NA,NA,NA,O,0.64,9.2,S,3,A,NA,4.44,12.23,2.1,1.57,1.3,2.35,20100116-20100213,0.64,9.5,S,2,A,NA,4.48,11.33,1.1,2.2,1.9,2.8,20110704-20110711,727220.45,9664495.42
TAP_A01,T05,3014,NA,NA,NA,O,0.64,5,S,3,A,NA,1.77,4.93,1.1,2.8,0.83,0.53,20100116-20100213,0.64,5.3,S,2,A,NA,2.02,4.63,1.4,0.7,1.75,0.7,20110704-20110711,727224.29,9664495.04
TAP_A01,T05,3015,NA,NA,NA,O,0.64,6.5,S,2,A,NA,4.53,6.36,0.74,1.75,2.65,0.34,20100116-20100213,0.64,6.8,S,2,A,NA,3.18,7,0.75,1.8,2.7,0.9,20110704-20110711,727227.45,9664495.21
TAP_A01,T05,3016,NA,NA,NA,O,0.64,8,C,2,A,NA,4.71,10.69,1.42,1.23,2.5,1.2,20100116-20100213,0.64,8.4,S,2,A,NA,4.88,7.7,1.45,2.75,2.4,1.6,20110704-20110711,727234.45,9664494.9
TAP_A01,T05,3017,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,O,0.64,98.5,E,1,A,NA,35.34,47.32,9.4,8.85,7.4,9.5,20100116-20100213,0.64,101.4,E,1,A,NA,28.98,49.43,8.6,11,6.05,9.1,20110704-20110711,727235.73,9664500.79
TAP_A01,T05,3018,NA,NA,NA,L,0.64,7.1,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,7.5,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727237.9,9664495.07
TAP_A01,T05,3019,NA,NA,NA,O,0.64,13,C,2,A,NA,9.23,15.3,2.3,2.68,2.48,3.31,20100116-20100213,0.64,13.7,C,2,A,NA,8.76,11.64,3.2,4.55,3,3.4,20110704-20110711,727238.79,9664495.46
TAP_A01,T05,3020,NA,NA,NA,O,0.64,5.1,S,3,A,NA,NA,1.31,NA,NA,NA,NA,20100116-20100213,0.64,5.1,S,3,A,NA,NA,1.31,0.25,0.2,0.15,0.25,20110704-20110711,727240.96,9664494.64
TAP_A01,T05,3021,NA,NA,NA,O,0.64,5.4,S,3,A,NA,3.17,9.46,1.16,1.62,2,0.55,20100116-20100213,0.64,5.7,S,3,A,NA,3.04,7.62,1.7,1.9,2.2,0.85,20110704-20110711,727245,9664494.76
TAP_A01,T05,3022,NA,NA,NA,O,0.64,9.9,C,2,A,NA,7.5,12.21,1.75,3,3.65,0.95,20100116-20100213,0.64,11.1,C,2,A,NA,8.22,12.91,1.9,3.75,4.2,1.4,20110704-20110711,727246.38,9664494.99
TAP_A01,T05,3023,NA,NA,NA,O,0.58,5.6,S,NA,D,3,NA,4.1,NA,NA,NA,NA,20100116-20100213,0.58,5.6,NA,NA,D,3,NA,4.1,NA,NA,NA,NA,20110704-20110711,727271.72,9664494.67
TAP_A01,T05,3024,NA,NA,NA,O,0.64,14.2,C,2,A,NA,8.09,15.6,3.2,1.5,2.15,1.95,20100116-20100213,0.64,15,S,2,A,NA,10.67,15.4,3.45,2.55,2.05,2.85,20110704-20110711,727287.99,9664494.18
TAP_A01,T05,3025,NA,NA,NA,O,0.64,20.5,C,2,A,NA,13.03,17.4,3.34,-0.6,3.2,2.03,20100116-20100213,0.64,21.1,C,2,A,NA,10.08,14.26,4.2,1.95,3.45,2.75,20110704-20110711,727289.76,9664496.01
TAP_A01,T05,3026,NA,NA,NA,O,0.64,8.6,S,3,A,NA,9.37,12.4,2.14,1.76,2.75,1,20100116-20100213,0.64,8.7,C,2,A,NA,5.33,13.47,2.45,1.9,3.15,1.95,20110704-20110711,727293.02,9664494.04
TAP_A01,T05,3027,NA,NA,NA,O,0.64,8.9,S,2,A,NA,5.49,9.21,0.74,3.8,5.95,1.9,20100116-20100213,0.64,9.6,C,2,A,NA,5.48,7.9,1.65,4.35,5.4,3.3,20110704-20110711,727298.34,9664493.99
TAP_A01,T05,3028,NA,NA,NA,O,0.45,17.1,S,NA,D,4,NA,2,NA,NA,NA,NA,20100116-20100213,0.45,17.1,NA,NA,D,4,NA,2,NA,NA,NA,NA,20110704-20110711,727301.99,9664494.16
TAP_A01,T05,3029,MUMBACA,Astrocaryum gynacanthum,Arecaceae,P,0.508,5.7,S,3,A,NA,1.62,5.31,1.6,1.55,1.75,1.52,20100116-20100213,0.508,5,S,2,A,NA,2.37,5.7,2.05,1.5,1.9,1.5,20110704-20110711,727303.67,9664494.39
TAP_A01,T05,3030,INGA,Inga marginata,Fabaceae,O,0.45,34.5,S,NA,D,4,NA,7.5,NA,NA,NA,NA,20100116-20100213,0.45,34.5,NA,NA,D,4,NA,4.31,NA,NA,NA,NA,20110704-20110711,727312.64,9664497.26
TAP_A01,T05,3031,NA,NA,NA,O,0.64,13.9,C,2,A,NA,7.2,13.11,1.75,2.75,-0.05,3.45,20100116-20100213,0.64,14.3,C,2,A,NA,8.18,12.27,1.3,2.8,0.2,3.7,20110704-20110711,727322.6,9664494.73
TAP_A01,T05,3032,NA,NA,NA,O,0.64,9,S,3,A,NA,6.04,11.14,0.44,2.05,0.7,1.3,20100116-20100213,0.64,9.1,S,2,A,NA,5.19,8.53,0.6,3.2,1,2,20110704-20110711,727332.46,9664494.14
TAP_A01,T05,3033,CACAU,Theobroma glaucum,Malvaceae,O,0.529714286,10.3,C,2,A,NA,9.1,12.28,1.4,0.65,1.5,2,20100116-20100213,0.529714286,10.3,C,2,A,NA,10.67,12.62,1.25,0.45,1.5,0.2,20110704-20110711,727337.68,9664494.29
TAP_A01,T05,3034,NA,NA,NA,O,0.64,10.1,C,2,A,NA,9,11.14,2.65,0.65,1.35,1.7,20100116-20100213,0.64,10.2,C,2,A,NA,9.54,11.93,1.75,1,1.75,1.1,20110704-20110711,727337.88,9664494.29
TAP_A01,T05,3035,NA,NA,NA,O,0.64,8.5,C,2,A,NA,7.12,12.7,2.35,3.55,0.4,4.43,20100116-20100213,0.64,11.8,C,2,A,NA,0.82,1.51,-0.9,4.7,0.5,4.9,20110704-20110711,727356.22,9664494.03
TAP_A01,T05,3036,NA,NA,NA,O,0.64,8.7,S,2,A,NA,6.05,11.94,2.4,2.6,2.2,2.35,20100116-20100213,0.64,9.1,S,2,A,NA,3.29,10.91,2.9,2.65,3,2.3,20110704-20110711,727366.97,9664494.09
TAP_A01,T05,3037,NA,NA,NA,O,0.64,7.1,S,3,A,NA,1.77,8.81,5.5,1.33,1.65,2,20100116-20100213,0.64,7.3,S,3,A,NA,2.05,8.48,4.8,1.9,1.8,2.85,20110704-20110711,727379.98,9664493.52
TAP_A01,T05,3038,NA,NA,NA,O,0.64,20.8,C,2,A,NA,18.7,26.53,2.3,4.6,2.8,8.15,20100116-20100213,0.64,21.1,C,2,A,NA,16.25,22.92,2,3.35,3.5,4.85,20110704-20110711,727380.47,9664494.92
TAP_A01,T05,3039,UCUUBA DA TERRA FIRME,Virola sebifera,Myristicaceae,O,0.45,19.6,C,2,A,NA,14,16.75,0.6,1.35,1.35,0.9,20100116-20100213,0.45,19.7,C,2,A,NA,15.49,21.04,1.1,1.85,1.8,1,20110704-20110711,727384.81,9664493.78
TAP_A01,T05,3040,NA,NA,NA,O,0.64,15.5,C,2,A,NA,13.05,19.45,3.15,3.5,2.35,5.3,20100116-20100213,0.64,15.9,C,2,A,NA,7.81,17.19,2.5,4.35,3.2,5.1,20110704-20110711,727391.32,9664494.17
TAP_A01,T05,3041,NA,NA,NA,O,0.58,111.2,E,NA,D,3,NA,32.93,NA,NA,NA,NA,20100116-20100213,0.58,111.2,NA,NA,D,3,NA,30.42,NA,NA,NA,NA,20110704-20110711,727385.11,9664499.58
TAP_A01,T05,3042,NA,NA,NA,O,0.64,16.9,C,2,A,NA,20.01,23.68,3,-0.8,1.15,1.2,20100116-20100213,0.64,17,C,2,A,NA,14.3,19.34,0.65,0.6,0.5,0.3,20110704-20110711,727394.48,9664493.45
TAP_A01,T05,3043,NA,NA,NA,O,0.64,36.3,C,2,A,NA,27.97,33.78,6,6.35,2.45,5.8,20100116-20100213,0.64,38.1,C,2,A,NA,24.81,35.34,5,6.7,4,6.9,20110704-20110711,727399.9,9664496.65
TAP_A01,T05,3044,NA,NA,NA,O,0.64,6.7,S,2,A,NA,5.12,10.27,0.4,3.25,3.7,0.2,20100116-20100213,0.64,6.8,S,2,A,NA,10.57,19.22,-0.35,4,4.1,-0.5,20110704-20110711,727400.1,9664493.35
TAP_A01,T05,3045,NA,NA,NA,O,0.64,15.2,C,2,A,NA,12.88,18.02,2.7,2.5,2.25,1.55,20100116-20100213,0.64,15.7,C,2,A,NA,9.69,18.12,2.7,2.9,2.1,1.8,20110704-20110711,727401.67,9664494.13
TAP_A01,T05,3046,INGA,Inga marginata,Fabaceae,O,0.573055556,48.9,C,1,A,NA,25.48,32.65,3.6,4.75,2.25,5.25,20100116-20100213,0.7,48.8,NA,NA,D,2,2.68,22.12,NA,NA,NA,NA,20110704-20110711,727411.24,9664493.25
TAP_A01,T05,3047,PARAPARA,Jacaranda copaia,Bignoniaceae,O,0.353578132,49.5,E,1,A,NA,25.23,34.8,4.2,4.45,2.45,3.7,20100116-20100213,0.353578132,50.4,E,1,A,NA,27.12,35.93,7.15,3,4.7,5.3,20110704-20110711,727415.97,9664495.31
TAP_A01,T05,3048,NA,NA,NA,O,0.64,33.1,C,2,A,NA,19.59,29.69,1.35,4.85,7.8,3.3,20100116-20100213,0.64,33.7,C,2,A,NA,19.66,29.97,2,6.1,7,3.4,20110704-20110711,727418.14,9664493.94
TAP_A01,T05,3049,NA,NA,NA,O,0.64,9.2,S,3,A,NA,5.12,10.86,3.2,1.55,2.5,2.25,20100116-20100213,0.64,9.3,S,2,A,NA,7.11,9.87,2.45,1.7,2.7,2.5,20110704-20110711,727420.21,9664493.12
TAP_A01,T05,3050,NA,NA,NA,O,0.64,22.7,C,2,A,NA,18.69,23.81,1.55,1.55,3.25,1.15,20100116-20100213,0.64,23.4,C,2,A,NA,14.35,23.36,1.2,0.3,3.3,0.9,20110704-20110711,727420.8,9664493.49
TAP_A01,T05,3051,NA,NA,NA,O,0.64,11.1,S,2,A,NA,5.39,14.51,1.6,2.4,2,2,20100116-20100213,0.64,11.6,S,2,A,NA,7.4,12.98,1.55,2.4,1.8,1.55,20110704-20110711,727434.11,9664492.85
TAP_A01,T05,3052,NA,NA,NA,L,0.64,5.5,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.7,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,727446.63,9664493.19
TAP_A01,T05,3053,NA,NA,NA,O,0.64,16.7,C,2,A,NA,5.89,10.46,6,-0.1,1.8,2.9,20100116-20100213,0.64,16.7,C,2,A,NA,8.32,12.32,6,1.05,3.75,0.25,20110704-20110711,727447.42,9664493.73
TAP_A01,T05,3054,NA,NA,NA,O,0.64,13,C,2,A,NA,7.57,12.83,1,1.65,1.45,1.95,20100116-20100213,0.64,13.6,C,2,A,NA,9.24,14.46,1.35,1.4,1.8,1.9,20110704-20110711,727455.61,9664493.86
TAP_A01,T05,3055,NA,NA,NA,O,0.64,13.7,C,2,A,NA,7.98,10.43,5,0.6,1.5,1,20100116-20100213,0.64,13.9,C,2,A,NA,7.64,11.86,3.25,1.5,1.3,2,20110704-20110711,727457.18,9664493.35
TAP_A01,T05,3056,NA,NA,NA,O,0.64,13.8,C,2,A,NA,6.93,9.73,1.6,0.7,2.2,0.6,20100116-20100213,0.64,14.2,C,2,A,NA,7.48,12.05,2.5,1.5,4.5,0.85,20110704-20110711,727458.17,9664493.24
TAP_A01,T05,3057,NA,NA,NA,O,0.64,9.6,S,2,A,NA,6.23,8.7,4.05,1.65,3.25,1.65,20100116-20100213,0.64,10.4,S,2,A,NA,6.06,8.68,5.1,1.1,3.7,1.05,20110704-20110711,727458.86,9664492.83
TAP_A01,T05,3058,NA,NA,NA,O,0.64,6.4,S,2,A,NA,1.75,4.26,1.25,0.35,1.05,1.6,20100116-20100213,0.64,6.5,S,3,A,NA,1.69,4.56,1,0.9,1.3,1.5,20110704-20110711,727461.42,9664492.91
TAP_A01,T05,3059,NA,NA,NA,O,0.64,5.8,C,2,A,NA,6.09,9.3,2.25,-0.75,0.85,1.15,20100116-20100213,0.64,6.2,C,2,A,NA,5.46,8.58,1.7,0.4,2.25,0.15,20110704-20110711,727463.1,9664492.69
TAP_A01,T05,3060,IPE,NA,NA,O,0.64,115.8,E,1,A,NA,31.73,41.87,10.55,13.3,9.25,6.05,20100116-20100213,0.64,115.8,E,1,A,NA,21.17,37,4.4,12.3,12.3,1.75,20110704-20110711,727476.61,9664495.88
TAP_A01,T05,3061,NA,NA,NA,O,0.64,13.8,C,2,A,NA,11.56,14.96,2.9,3,2.3,3.55,20100116-20100213,0.64,14.4,C,2,A,NA,9.43,17.42,3.15,3,2.4,3.4,20110704-20110711,727484.2,9664493.66
TAP_A01,T05,3062,NA,NA,NA,O,0.64,23.4,C,2,A,NA,15.3,19.09,6.3,-1.4,3.3,6.1,20100116-20100213,0.64,24.1,C,2,A,NA,12.01,16.36,7.3,2.9,2.3,5,20110704-20110711,727487.16,9664494.18
TAP_A01,T05,3063,NA,NA,NA,O,0.64,14.1,C,2,A,NA,13.64,21.45,2.95,0.8,3.1,0.7,20100116-20100213,0.64,14.3,C,2,A,NA,10.84,16.47,2.7,0.85,3.3,0.95,20110704-20110711,727487.95,9664492.98
TAP_A01,T05,3064,NA,NA,NA,O,0.64,16.4,S,3,A,NA,9.55,14.71,2.15,2.85,2.9,3,20100116-20100213,0.64,16.5,C,2,A,NA,6.85,15.19,2,2.65,2.9,2.65,20110704-20110711,727490.9,9664493
TAP_A01,T05,3065,NA,NA,NA,O,0.64,34.5,C,2,A,NA,19.1,26.32,3.5,5.5,6,5.8,20100116-20100213,0.64,35.5,C,2,A,NA,15.25,26.75,3.4,6.6,6,4.05,20110704-20110711,727491.99,9664494.84
TAP_A01,T05,3066,NA,NA,NA,O,0.64,6.7,S,3,A,NA,5.17,9.03,1.25,1.9,3.25,0.8,20100116-20100213,0.64,6.8,S,3,A,NA,5.24,9.79,1,1.5,2.3,1.2,20110704-20110711,727491.99,9664492.49
TAP_A01,T05,3067,NA,NA,NA,O,0.64,18.3,C,2,A,NA,15.97,20.56,2.1,3.2,0.9,2.85,20100116-20100213,0.64,19,C,2,A,NA,15.06,26.02,1.2,3.2,1.15,1.6,20110704-20110711,727496.82,9664494
TAP_A01,T05,3068,NA,NA,NA,O,0.64,26.5,C,2,A,NA,13.51,17.43,7.3,1.65,3.05,2.6,20100116-20100213,0.64,27.6,C,2,A,NA,11.68,18.98,3.55,1.7,2.9,1.5,20110704-20110711,727500.86,9664492.56
TAP_A01,T05,3069,NA,NA,NA,O,0.64,5.3,S,3,A,NA,3.23,4.75,0.75,0.35,0.2,0.65,20100116-20100213,0.64,5.4,S,2,A,NA,2.93,4.74,0.35,0.3,0.35,0.3,20110704-20110711,727502.93,9664492.65
TAP_A01,T05,3070,NA,NA,NA,O,0.64,7,S,3,A,NA,5.49,8,-0.45,5.1,1.3,1,20100116-20100213,0.64,7.1,S,2,A,NA,4.27,4.64,0.6,0.7,0.7,0.25,20110704-20110711,727508.75,9664492.29
TAP_A01,T05,3071,NA,NA,NA,O,0.45,14.8,S,NA,D,4,NA,2.89,NA,NA,NA,NA,20100116-20100213,0.45,14.8,NA,NA,D,4,NA,2.89,NA,NA,NA,NA,20110704-20110711,727511.81,9664493.32
TAP_A01,T05,3072,NA,NA,NA,O,0.64,8.3,S,2,A,NA,4.13,6.79,3.74,1.1,2.9,0,20100116-20100213,0.64,8.8,C,2,A,NA,2.24,6.22,3.5,1.45,2.4,1.4,20110704-20110711,727514.86,9664492.09
TAP_A01,T05,3073,NA,NA,NA,O,0.64,7.1,C,2,A,NA,3.4,7.5,6.7,0.2,1.7,0.2,20100116-20100213,0.64,7.9,C,2,A,NA,3.74,5.7,2.55,1.8,2.8,1.5,20110704-20110711,727524.92,9664492.15
TAP_A01,T05,3074,NA,NA,NA,O,0.64,10.8,C,2,A,NA,3.05,8.17,3.65,1.05,1.3,1.95,20100116-20100213,0.64,11.1,S,2,A,NA,4.86,9.39,2.8,1.6,1.75,1.5,20110704-20110711,727527.09,9664492.78
TAP_A01,T05,3075,NA,NA,NA,O,0.64,7.3,C,2,A,NA,3.31,6.56,1.05,0.55,0.3,0.9,20100116-20100213,0.64,7.6,C,2,A,NA,4.6,7.07,0.95,0.9,0.5,0.6,20110704-20110711,727530.24,9664492.21
TAP_A01,T05,3076,NA,NA,NA,O,0.64,11.3,C,2,A,NA,7.44,14.71,3,0.75,0.75,2.45,20100116-20100213,0.64,11.8,C,2,A,NA,8.09,11.99,-1,3.1,-0.45,2.85,20110704-20110711,727533.79,9664492.08
TAP_A01,T05,3077,NA,NA,NA,O,0.64,8.3,C,2,A,NA,4.65,9.4,5.5,0.35,2.15,1,20100116-20100213,0.64,10.6,C,2,A,NA,5.15,11.34,5,0.85,2.8,0.8,20110704-20110711,727537.25,9664491.9
TAP_A01,T05,3078,NA,NA,NA,O,0.64,5.6,C,2,A,NA,3.24,8.12,2.15,2.05,1.9,0.95,20100116-20100213,0.64,6.7,S,2,A,NA,1.61,8.94,2.3,1.9,1.1,1.75,20110704-20110711,727546.51,9664492.01
TAP_A01,T05,3079,NA,NA,NA,O,0.64,6.8,S,2,A,NA,4.64,7.45,1,1.8,2.25,0.75,20100116-20100213,0.64,7,S,2,A,NA,3.64,9.41,1.15,2.2,2.2,0.9,20110704-20110711,727547.4,9664492.21
TAP_A01,T05,3080,NA,NA,NA,O,0.64,10,C,2,A,NA,8.91,12.64,5.05,-0.8,2,0.8,20100116-20100213,0.64,10.7,C,2,A,NA,7.83,11.24,3.6,-0.9,2.9,0.7,20110704-20110711,727555.09,9664492.54
TAP_A01,T05,3081,NA,NA,NA,O,0.64,22.6,C,2,A,NA,10.73,13.31,11.25,-6.35,4.85,6.65,20100116-20100213,0.64,23.7,S,2,A,NA,4.22,5.73,11.9,-6.2,4.2,5,20110704-20110711,727555.88,9664491.78
TAP_A01,T05,3082,NA,NA,NA,O,0.64,15.4,C,1,A,NA,9.44,11.99,3.95,-0.2,1.95,2.7,20100116-20100213,0.64,17,C,2,A,NA,8.26,16.54,3.4,0.3,3.9,2.3,20110704-20110711,727560.51,9664492.04
TAP_A01,T05,3083,LOURO,Ocotea sp.,Lauraceae,O,0.500567938,32,E,1,A,NA,16.57,22.12,6.35,3.65,0.4,9.1,20100116-20100213,0.500567938,34.9,E,1,A,NA,14.14,17.26,7.5,2.45,1.85,8.8,20110704-20110711,727564.36,9664494.66
TAP_A01,T05,3084,NA,NA,NA,O,0.58,9.4,S,NA,D,3,NA,1.53,NA,NA,NA,NA,20100116-20100213,0.58,9.4,NA,NA,D,3,NA,1.53,NA,NA,NA,NA,20110704-20110711,727572.54,9664492.14
TAP_A01,T05,3085,NA,NA,NA,O,0.64,6,S,3,A,NA,NA,1.65,NA,NA,NA,NA,20100116-20100213,0.64,6,S,3,A,NA,NA,1.65,0.65,0.65,0.7,0.65,20110704-20110711,727577.67,9664491.59
TAP_A01,T05,3086,NA,NA,NA,O,0.64,6.3,S,3,A,NA,7.89,10.91,0.1,1.8,-0.55,3.9,20100116-20100213,0.64,6.3,C,2,A,NA,7.62,9.09,0.7,1,0.9,2.15,20110704-20110711,727581.32,9664491.91
TAP_A01,T05,3087,NA,NA,NA,O,0.64,14.5,S,3,A,NA,4.53,6.38,3.65,-0.1,10.85,-0.4,20100116-20100213,0.64,14.7,C,2,A,NA,1.78,6.44,4,1.3,1.3,7.3,20110704-20110711,727595.81,9664492.43
TAP_A01,T05,3088,NA,NA,NA,O,0.64,8,S,3,A,NA,4.61,13.49,2.2,2.1,1.15,2.5,20100116-20100213,0.64,8.3,C,2,A,NA,5.35,10.7,2.2,2.2,1.5,2.4,20110704-20110711,727599.17,9664492.1
TAP_A01,T05,3089,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,27.6,C,1,A,NA,19.56,26.12,4.3,2.85,2.9,2.35,20100116-20100213,0.568911481,28.4,E,1,A,NA,14.02,21.4,4.7,3.5,5.4,4.2,20110704-20110711,727600.35,9664491.89
TAP_A01,T05,3090,TAXI BRANCO,Tachigali paniculata,Fabaceae,O,0.56,55.2,E,1,A,NA,27.09,34.9,7.65,2.85,10.55,1.6,20100116-20100213,0.56,58,E,1,A,NA,26.4,38.01,8.05,3.85,11,4.7,20110704-20110711,727611.69,9664491.69
TAP_A01,T05,3091,NA,NA,NA,O,0.64,5.1,S,2,A,NA,5.27,8.35,1.85,1.1,2.6,1.6,20100116-20100213,0.64,5.4,S,2,A,NA,4.47,8.51,1.65,1.8,3.3,1.95,20110704-20110711,727619.67,9664491.07
TAP_A01,T05,3092,NA,NA,NA,O,0.64,10.2,S,2,A,NA,6.14,8.34,1.5,1.2,2.3,0.85,20100116-20100213,0.64,10.3,S,2,A,NA,6.09,9.21,1.85,1.5,2.1,1.05,20110704-20110711,727611.59,9664490.79
TAP_A01,T05,3093,PIRIMA,Syagrus cocoides,Arecaceae,P,0.64,5.3,S,3,A,NA,4.67,6.78,1.7,1.25,1.6,1.45,20100116-20100213,0.64,5.3,S,3,A,NA,4.54,6.66,1.8,1.7,1.65,1.7,20110704-20110711,727607.74,9664491.08
TAP_A01,T05,3094,NA,NA,NA,O,0.64,8.1,S,3,A,NA,5.14,13.69,1.5,3.75,2.3,1.05,20100116-20100213,0.64,8.1,C,2,A,NA,5.77,9.31,1.1,2.3,0.8,7,20110704-20110711,727606.17,9664491.09
TAP_A01,T05,3095,NA,NA,NA,O,0.64,13.1,C,2,A,NA,9.78,16.59,3.85,2.65,3.15,2.1,20100116-20100213,0.64,13.8,C,2,A,NA,7.45,14.33,4,2.7,3.7,2.45,20110704-20110711,727605.57,9664491
TAP_A01,T05,3096,NA,NA,NA,O,0.58,67.4,C,NA,D,3,NA,11.87,NA,NA,NA,NA,20100116-20100213,0.58,67.4,NA,NA,D,3,NA,8.93,NA,NA,NA,NA,20110704-20110711,727587.04,9664484.91
TAP_A01,T05,3097,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,O,0.763327689,26.5,C,2,A,NA,13.1,15.35,1.75,1.5,1.5,1.75,20100116-20100213,0.6,26.5,NA,NA,D,1,1.2,14.08,NA,NA,NA,NA,20110704-20110711,727583.39,9664490.99
TAP_A01,T05,3098,NA,NA,NA,O,0.64,20.7,C,2,A,NA,15.59,20.83,1.1,2.8,1.6,1.1,20100116-20100213,0.64,21.4,C,2,A,NA,14.97,19.74,2,3.05,3,1.75,20110704-20110711,727575.7,9664490.26
TAP_A01,T05,3099,NA,NA,NA,O,0.64,9.3,C,1,A,NA,6.54,12.73,2.65,1.3,1.95,2.13,20100116-20100213,0.64,9.8,C,2,A,NA,6.94,12.19,2,1.55,2.3,1.9,20110704-20110711,727567.32,9664490.73
TAP_A01,T05,3100,NA,NA,NA,O,0.64,33.3,C,2,A,NA,17.46,26.09,3.65,1.15,0.7,2.9,20100116-20100213,0.6,33.1,C,NA,D,1,10.9,16.32,NA,NA,NA,NA,20110704-20110711,727555.29,9664489.39
TAP_A01,T05,3101,NA,NA,NA,O,0.64,6.7,C,2,A,NA,2.67,9.38,0.8,1.25,2.25,0.85,20100116-20100213,0.64,7.2,S,2,A,NA,5.25,7.67,0.6,2.5,2,1.15,20110704-20110711,727543.16,9664491.49
TAP_A01,T05,3102,NA,NA,NA,O,0.45,13.2,C,NA,D,4,NA,6.92,NA,NA,NA,NA,20100116-20100213,0.45,NA,NA,NA,D,4,NA,NA,NA,NA,NA,NA,20110704-20110711,727541.58,9664490.81
TAP_A01,T05,3103,NA,NA,NA,O,0.64,7.8,S,3,A,NA,2.62,6.39,1.45,0.6,1.1,0.8,20100116-20100213,0.64,8.8,S,2,A,NA,3.1,3.51,2.65,0.35,1.1,0.75,20110704-20110711,727535.27,9664491.56
TAP_A01,T05,3104,NA,NA,NA,O,0.64,21.3,C,2,A,NA,4.07,7.02,7.95,-1.4,0.45,2.1,20100116-20100213,0.64,23.1,S,2,A,NA,2.24,4.75,10.6,-1.15,2,5,20110704-20110711,727530.15,9664490.81
