Area,plot,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,Dead,D_class,Hcom,Htot,RN,RS,RL,RO,Date,UTM Easting,UTM Northing
SFX_A02,P23,29,ENVIRA CUNAUARU,Annona ambotay,Annonaceae,0.41,15.6,0.01911345,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411367.2307,9270801.223
SFX_A02,P23,30,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,22.4,0.039408138,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411366.2307,9270801.223
SFX_A02,P23,31,TAMANQUEIRA,Zanthoxylum rhoifolium,Rutaceae,0.49,19.2,0.028952918,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411363.2307,9270798.823
SFX_A02,P23,32,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,19.7,0.030480517,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411367.2307,9270796.223
SFX_A02,P23,33,POROROCA,Dialium guianense,Fabaceae,0.89,17.4,0.023778715,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411365.2307,9270796.023
SFX_A02,P23,34,BURANGICA,Galipea trifoliata,NI,0.62,11.5,0.010386891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411367.2307,9270795.223
SFX_A02,P23,35,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,52.2,0.214008433,2.582990312,O,A,NA,15.16,23.27,4.2,3.8,2.3,5.2,20120807,411381.2307,9270796.223
SFX_A02,P23,36,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,51,0.204282062,2.497695661,O,A,NA,14.39,23.57,2.2,2.3,2.2,4.7,20120807,411380.9307,9270793.923
SFX_A02,P23,37,BREU,Protium heptaphyllum,Burseraceae,0.62,65,0.331830724,5.384741805,O,A,NA,26.17,40.39,3.2,6.2,7.6,6.5,20120807,411379.2307,9270791.823
SFX_A02,P23,38,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,12.3,0.011882289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411377.2307,9270791.623
SFX_A02,P23,39,MORTA,NA,NA,0.6,14.6,0.016741547,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120807,411375.2307,9270787.623
SFX_A02,P23,40,ABIURANA,Pouteria gongrijpii,Sapotaceae,0.8,20.9,0.034306977,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411378.2307,9270786.623
SFX_A02,P23,41,BURANGICA,Galipea trifoliata,NI,0.62,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411380.2307,9270781.223
SFX_A02,P23,42,ACARIQUARA,Minquartia guianensis,Olacaceae,0.77,20.5,0.033006358,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411387.2307,9270828.623
SFX_A02,P23,43,BREU,Protium heptaphyllum,Burseraceae,0.62,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.2307,9270827.223
SFX_A02,P23,44,PATA DE VACA,Bauhinia forficata,Fabaceae,0.6,16.4,0.021124069,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.2307,9270826.223
SFX_A02,P23,45,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,48.9,0.187805194,0.803027646,O,A,NA,2.52,8.24,2.3,1.6,1.4,3.3,20120807,411388.2307,9270818.223
SFX_A02,P23,46,MAMORANA,Eriotheca globosa,Malvaceae,0.41,33.9,0.090258742,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411402.2307,9270818.223
SFX_A02,P23,47,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,19.3,0.029255296,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411396.2307,9270816.223
SFX_A02,P23,48,NI,NI,NI,0.62,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411391.2307,9270815.823
SFX_A02,P23,49,INAJA,Attalea maripa,Arecaceae,NA,24.5,0.047143525,0.122067301,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411391.2307,9270816.823
SFX_A02,P23,50,GOIABINHA,Myrcia velutina,Myrtaceae,0.8,14.8,0.017203361,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411389.2307,9270816.223
SFX_A02,P23,51,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,15.3,0.018385386,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.4307,9270814.923
SFX_A02,P23,52,INAJA,Attalea maripa,Arecaceae,NA,25.3,0.050272551,0.129572463,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411383.5307,9270813.223
SFX_A02,P23,53,JARUMA,NI,NI,0.62,13.4,0.014102609,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411389.7307,9270812.623
SFX_A02,P23,54,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,29.4,0.067886676,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.8307,9270811.923
SFX_A02,P23,55,BREU,Protium heptaphyllum,Burseraceae,0.62,11.5,0.010386891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411392.0307,9270811.223
SFX_A02,P23,56,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,70.4,0.389255896,5.015544872,O,A,NA,8.64,24.84,3.7,1.2,5.2,3.6,20120807,411393.2307,9270810.623
SFX_A02,P23,57,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,19.7,0.030480517,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411408.2307,9270811.223
SFX_A02,P23,58,MORTA,NA,NA,0.7,19.6,0.030171856,NA,o,D,2,NA,NA,NA,NA,NA,NA,20120807,411411.2307,9270808.223
SFX_A02,P23,59,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.8,0.056410438,0.907627479,O,A,NA,12.22,31.02,3.2,1.8,4.5,2.8,20120807,411392.2307,9270808.223
SFX_A02,P23,60,INAJA,Attalea maripa,Arecaceae,NA,27,0.057255526,0.146204379,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411401.2307,9270807.223
SFX_A02,P23,61,ACARIQUARA,Minquartia guianensis,Olacaceae,0.77,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.2307,9270806.223
SFX_A02,P23,62,BREU,Protium heptaphyllum,Burseraceae,0.62,24.2,0.045996058,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411389.2307,9270804.223
SFX_A02,P23,63,BURANGICA,Galipea trifoliata,NI,0.62,15.3,0.018385386,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411387.2307,9270803.623
SFX_A02,P23,64,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,27.1,0.057680427,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411408.2307,9270804.223
SFX_A02,P23,65,MAMORANA,Eriotheca globosa,Malvaceae,0.41,50.1,0.197135724,1.419254743,O,A,NA,18.27,27.09,3.2,4.3,3,2.8,20120807,411407.2307,9270801.223
SFX_A02,P23,66,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411405.2307,9270801.023
SFX_A02,P23,67,CACAU,Theobroma glaucum,Malvaceae,0.53,11.7,0.010751315,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411401.2307,9270799.223
SFX_A02,P23,68,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,19.1,0.02865211,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411402.2307,9270797.223
SFX_A02,P23,69,BACURIPARI,Rheedia gardneriana,Clusiaceae,0.62,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411390.2307,9270798.223
SFX_A02,P23,70,ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,0.71,14.7,0.016971669,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411390.2307,9270797.723
SFX_A02,P23,71,BURANGICA,Galipea trifoliata,NI,0.62,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411390.7307,9270796.723
SFX_A02,P23,72,PAU SANTO,Zollernia paraensis,Fabaceae,0.99,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411387.2307,9270796.223
SFX_A02,P23,73,BREU,Protium heptaphyllum,Burseraceae,0.62,16.6,0.021642432,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411397.2307,9270795.223
SFX_A02,P23,74,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,52.7,0.218127847,1.951235002,O,A,NA,10.37,17.24,2.8,1,2.2,3,20120807,411396.2307,9270793.223
SFX_A02,P23,75,MORTA,NA,NA,0.58,28.5,0.063793966,NA,o,D,3,NA,NA,NA,NA,NA,NA,20120807,411393.2307,9270792.323
SFX_A02,P23,76,BREU,Protium heptaphyllum,Burseraceae,0.62,29,0.066051986,0.454042499,O,A,NA,10.53,17.11,2,5.5,3.3,3.7,20120807,411389.2307,9270792.323
SFX_A02,P23,77,CAUCHO,Castilla ulei,Moraceae,0.82,31.3,0.076944673,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411379.6307,9270789.423
SFX_A02,P23,78,MORTA,NA,NA,0.6,13.7,0.014741138,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120807,411384.8307,9270786.523
SFX_A02,P23,79,BURANGICA,Galipea trifoliata,NI,0.62,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411406.2307,9270786.723
SFX_A02,P23,80,INAJA,Attalea maripa,Arecaceae,NA,25.7,0.051874763,0.13340242,P,A,NA,NA,NA,NA,NA,NA,NA,20120807,411386.2307,9270786.523
SFX_A02,P23,81,BREU,Protium heptaphyllum,Burseraceae,0.62,19.2,0.028952918,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120807,411384.2307,9270786.223
SFX_A02,P23,82,CAUCHO,Castilla ulei,Moraceae,0.82,42.5,0.141862543,2.066621631,O,A,NA,22.04,27.41,6.2,2.3,3.7,4,20120807,411384.2307,9270781.223
SFX_A02,P24,1,MORTA,NA,NA,0.6,15.3,0.018385386,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120808,411409.3349,9270663.481
SFX_A02,P24,2,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.5,0.024052819,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411408.9349,9270655.381
SFX_A02,P24,3,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,19,0.028352874,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411404.9349,9270652.481
SFX_A02,P24,4,PINTADINHO,Poeppigia sp.,Fabaceae,0.69,11.5,0.010386891,0.043789225,O,A,NA,5.76,9.43,1.3,3.8,1.6,1.8,20120808,411399.5349,9270650.781
SFX_A02,P24,5,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,16,0.020106193,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411399.5349,9270648.981
SFX_A02,P24,6,PENTE DE MACACO,Apeiba echinata,Malvaceae,0.28,16.3,0.020867244,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411408.3349,9270647.781
SFX_A02,P24,7,UCUUBA,Virola melinoni,Myristicaceae,0.48,16.4,0.021124069,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411395.5349,9270647.381
SFX_A02,P24,8,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,30.8,0.074506011,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411387.5349,9270645.781
SFX_A02,P24,9,PARAPARA,Jacaranda copaia,Bignoniaceae,0.35,25.2,0.049875925,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.5349,9270643.781
SFX_A02,P24,10,JUREMA,Mimosa hostilis,Fabaceae,0.45,20.3,0.032365473,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.5349,9270643.781
SFX_A02,P24,11,PENTE DE MACACO,Apeiba echinata,Malvaceae,0.28,19.6,0.030171856,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.7349,9270643.281
SFX_A02,P24,12,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,53.9,0.22817466,1.819487255,O,A,NA,6.78,15.37,2.8,6.5,3.2,2.6,20120808,411408.3349,9270642.281
SFX_A02,P24,13,BURANGICA,Galipea trifoliata,NI,0.62,10,0.007853982,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411405.5349,9270639.781
SFX_A02,P24,14,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,17.3,0.023506182,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411400.5349,9270641.781
SFX_A02,P24,15,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,10.7,0.008992024,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411385.5349,9270641.481
SFX_A02,P24,16,CACAU,Theobroma glaucum,Malvaceae,0.53,11.9,0.011122023,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411389.5349,9270639.781
SFX_A02,P24,17,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,14.4,0.016286016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411391.5349,9270638.781
SFX_A02,P24,18,GENIPARANA,Gustavia poeppigiana,Lecythidaceae,0.66,10,0.007853982,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.5349,9270638.781
SFX_A02,P24,19,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.2,0.053912872,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411404.5349,9270637.481
SFX_A02,P24,20,INGA,Inga marginata,Fabaceae,0.57,31.4,0.077437117,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411396.5349,9270637.481
SFX_A02,P24,21,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,14.2,0.015836769,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411383.5349,9270638.381
SFX_A02,P24,22,PARICA,Schizolobium amazonicum,Fabaceae,0.49,24.3,0.046376976,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411386.5349,9270635.381
SFX_A02,P24,23,LIANA,NA,NA,NA,11.4,0.010207035,0.013542772,L,A,NA,NA,NA,NA,NA,NA,NA,20120808,411384.5349,9270636.781
SFX_A02,P24,24,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,13.5,0.014313882,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411386.5349,9270632.781
SFX_A02,P24,25,JUTAI POROROCA,Dialium guianense,Fabaceae,0.89,11.2,0.009852035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411391.5349,9270631.781
SFX_A02,P24,26,MATAMATA,Eschweilera parviflora,Lecythidaceae,0.89,11,0.009503318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411379.5349,9270630.781
SFX_A02,P24,27,CACAU,Theobroma glaucum,Malvaceae,0.53,14.6,0.016741547,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411395.5349,9270628.481
SFX_A02,P24,28,INHARE,Helicostylis sp.,Moraceae,0.65,13.2,0.013684778,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411394.5349,9270628.281
SFX_A02,P24,29,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,24.4,0.046759465,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.5349,9270630.781
SFX_A02,P24,30,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,16.9,0.022431757,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411407.5349,9270631.781
SFX_A02,P24,31,INAJA,Attalea maripa,Arecaceae,NA,22.2,0.038707563,0.101647207,P,A,NA,NA,NA,NA,NA,NA,NA,20120808,411404.9349,9270629.281
SFX_A02,P24,32,INGA,Inga marginata,Fabaceae,0.57,13.6,0.014526724,0.076293631,O,A,NA,8.18,14.14,4.2,0.8,1.5,1.3,20120808,411400.0349,9270629.281
SFX_A02,P24,33,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.82,14.6,0.016741547,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411404.5349,9270627.481
SFX_A02,P24,34,ENVIRA QUIABO,Sterculia pruriens,Malvaceae,0.49,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411407.5349,9270626.981
SFX_A02,P24,35,ANDORINHA,Casearia grandiflora,Salicaceae,0.77,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411391.5349,9270627.381
SFX_A02,P24,36,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.1,0.053502108,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411402.5349,9270624.881
SFX_A02,P24,37,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,18.8,0.027759113,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411394.5349,9270624.081
SFX_A02,P24,38,BREU,Protium heptaphyllum,Burseraceae,0.62,19.8,0.03079075,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411401.5349,9270623.181
SFX_A02,P24,39,CACAU,Theobroma glaucum,Malvaceae,0.53,10.3,0.008332289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411406.5349,9270623.781
SFX_A02,P24,40,CACAU,Theobroma glaucum,Malvaceae,0.53,11.1,0.009676891,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411406.5349,9270623.781
SFX_A02,P24,41,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,24.3,0.046376976,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411403.5349,9270618.781
SFX_A02,P24,42,INHARE,Helicostylis sp.,Moraceae,0.65,11.6,0.010568318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411400.5349,9270618.481
SFX_A02,P24,43,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,26.5,0.055154586,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411406.5349,9270616.981
SFX_A02,P24,44,CACAU,Theobroma glaucum,Malvaceae,0.53,12.7,0.012667687,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411406.5349,9270608.781
SFX_A02,P24,45,INGA,Inga marginata,Fabaceae,0.57,16.8,0.022167078,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411419.5349,9270654.781
SFX_A02,P24,46,CACAU,Theobroma glaucum,Malvaceae,0.53,13.2,0.013684778,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411419.5349,9270652.881
SFX_A02,P24,47,CACAU,Theobroma glaucum,Malvaceae,0.53,16.2,0.020611989,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411419.5349,9270652.881
SFX_A02,P24,48,CAPUEIRO,Rinorea guianensis,Violaceae,0.78,10.9,0.009331316,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411422.5349,9270649.981
SFX_A02,P24,49,CACAU,Theobroma glaucum,Malvaceae,0.53,13.4,0.014102609,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411427.5349,9270649.181
SFX_A02,P24,50,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,18.6,0.027171635,0.098976099,O,A,NA,2.74,7.02,1.8,1.3,2.8,1.4,20120808,411417.5349,9270648.181
SFX_A02,P24,51,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,15.6,0.01911345,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411417.5349,9270647.081
SFX_A02,P24,52,INGA,Inga marginata,Fabaceae,0.57,19.7,0.030480517,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411414.0349,9270647.781
SFX_A02,P24,53,CACAU,Theobroma glaucum,Malvaceae,0.53,14,0.015393804,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411429.5349,9270646.781
SFX_A02,P24,54,CACAU,Theobroma glaucum,Malvaceae,0.53,10.6,0.008824734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411430.5349,9270646.481
SFX_A02,P24,55,FREIJO BRANCO,Cordia scabrifolia,Boraginaceae,0.47,11.8,0.010935884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411428.5349,9270645.281
SFX_A02,P24,56,CACAU,Theobroma glaucum,Malvaceae,0.53,13.5,0.014313882,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411429.0349,9270644.981
SFX_A02,P24,57,ENVIRA CUNAUARU,Annona ambotay,Annonaceae,0.41,11.3,0.010028749,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411422.5349,9270645.281
SFX_A02,P24,58,MORTA,NA,NA,0.6,16.7,0.021903969,NA,o,D,1,NA,NA,NA,NA,NA,NA,20120808,411421.5349,9270642.981
SFX_A02,P24,59,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,28.6,0.064242428,0.413648805,O,A,NA,5.03,12.41,1.2,4.8,4.6,2.3,20120808,411418.5349,9270640.581
SFX_A02,P24,60,CACAU,Theobroma glaucum,Malvaceae,0.53,11.6,0.010568318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411416.5349,9270639.981
SFX_A02,P24,61,CACAU,Theobroma glaucum,Malvaceae,0.53,10.6,0.008824734,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411420.5349,9270638.181
SFX_A02,P24,62,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,0.72,10.5,0.008659015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411422.5349,9270636.781
SFX_A02,P24,63,INHARE,Helicostylis sp.,Moraceae,0.65,11.4,0.010207035,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411410.9349,9270635.681
SFX_A02,P24,64,INAJA,Attalea maripa,Arecaceae,NA,27.5,0.059395736,0.151272044,P,A,NA,NA,NA,NA,NA,NA,NA,20120808,411414.5349,9270635.681
SFX_A02,P24,65,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,34.5,0.093482016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411417.5349,9270636.181
SFX_A02,P24,66,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,28.8,0.065144065,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411424.5349,9270634.081
SFX_A02,P24,67,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,20.2,0.032047387,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411424.5349,9270632.781
SFX_A02,P24,68,CAPUEIRO,Rinorea guianensis,Violaceae,0.78,11.7,0.010751315,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411422.5349,9270632.781
SFX_A02,P24,69,INAJA,Attalea maripa,Arecaceae,NA,32.1,0.080928212,0.201603294,P,A,NA,NA,NA,NA,NA,NA,NA,20120808,411420.5349,9270632.781
SFX_A02,P24,70,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,14.7,0.016971669,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411409.8349,9270633.781
SFX_A02,P24,71,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,16.4,0.021124069,0.120646136,O,A,NA,4.68,11.01,3.4,1.8,1.2,4.8,20120808,411427.5349,9270630.781
SFX_A02,P24,72,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,0.89,21.5,0.03630503,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411431.5349,9270625.781
SFX_A02,P24,73,JUTAI,Hymenaea parviflora,Fabaceae,0.88,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411412.1349,9270627.781
SFX_A02,P24,74,BURANGICA,Galipea trifoliata,NI,0.62,15.2,0.018145839,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411416.5349,9270626.381
SFX_A02,P24,75,BURANGICA,Galipea trifoliata,NI,0.62,12.7,0.012667687,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411416.3349,9270625.981
SFX_A02,P24,76,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,27,0.057255526,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411415.5349,9270622.981
SFX_A02,P24,77,LOURO PRETO,Nectandra cuspidata,Lauraceae,0.56,17.5,0.024052819,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411411.2349,9270624.181
SFX_A02,P24,78,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,16.3,0.020867244,0.199226755,O,A,NA,8.39,18.84,0.6,1.2,0.7,2.4,20120808,411418.2349,9270622.481
SFX_A02,P24,79,BURANGICA,Galipea trifoliata,NI,0.62,23.8,0.044488094,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411418.5349,9270622.181
SFX_A02,P24,80,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,10.8,0.009160884,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411428.5349,9270622.081
SFX_A02,P24,81,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,28.4,0.063347074,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411426.5349,9270621.781
SFX_A02,P24,82,ANDIROBARANA,Guarea guidonia,Meliaceae,0.55,12.3,0.011882289,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411420.5349,9270621.381
SFX_A02,P24,83,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.78,16.7,0.021903969,0.14676437,O,A,NA,4.8,13.22,3.2,4.8,3.4,1.6,20120808,411422.5349,9270621.481
SFX_A02,P24,84,BACABA,Oenocarpus bacaba,Arecaceae,NA,21.2,0.035298935,0.093309035,P,A,NA,NA,NA,NA,NA,NA,NA,20120808,411417.5349,9270619.581
SFX_A02,P24,85,JUREMA,Mimosa hostilis,Fabaceae,0.45,38,0.113411495,0.937524817,O,A,NA,18.36,28.35,9.5,7.8,11,3.2,20120808,411413.5349,9270619.781
SFX_A02,P24,86,BREU,Protium heptaphyllum,Burseraceae,0.62,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411410.5349,9270618.181
SFX_A02,P24,87,PAPO DE MUTUM,Lacunaria jenmanii,Quiinaceae,0.8,12.1,0.011499015,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411414.5349,9270617.381
SFX_A02,P24,88,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.83,12.5,0.012271846,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411416.5349,9270614.781
SFX_A02,P24,89,INGA,Inga marginata,Fabaceae,0.57,19,0.028352874,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411416.8349,9270614.781
SFX_A02,P24,90,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,10.2,0.008171282,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411417.3349,9270614.781
SFX_A02,P24,91,BURANGICA,Galipea trifoliata,NI,0.62,11,0.009503318,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411409.6349,9270616.781
SFX_A02,P24,92,PAU PRETO,Dalbergia melanoxylon,Fabaceae,0.8,14.4,0.016286016,NA,O,A,NA,NA,NA,NA,NA,NA,NA,20120808,411412.5349,9270611.781
