area,transect,tree,common_name,scienfic_name,family_name,DBH.2013,type,canopy.2013,Light.2013,Dead.2013,D_class.2013,Hcom.2013,Htot.2013,RN.2013,RS.2013,RL.2013,RO.2013,Date.2013,DBH.2018,Dead.2018,Date.2018,UTM_Easting,UTM_Northing
PAR_A01,T08,37,EMBAUBA,Cecropia ficifolia,Urticaceae,13,O,S,2,FALSE,NA,10.66,13.24,0.5,2.3,2.4,2,20130424,NA,TRUE,20180427,219394.0077,9632902.197
PAR_A01,T08,38,EMBAUBA,Cecropia ficifolia,Urticaceae,10.8,O,S,2,FALSE,NA,10.67,13.82,1.8,1.1,0.9,3.7,20130424,17,FALSE,20180427,219394.8312,9632902.775
PAR_A01,T08,39,MATAMATA,Eschweilera parviflora,Lecythidaceae,35,O,C,2,FALSE,NA,20.48,28.27,2.2,6.7,3,2,20130424,"36,5",FALSE,20180427,219398.2688,9632903.789
PAR_A01,T08,40,ABIU ROSADINHO,Pouteria anibifolia,Sapotaceae,40,O,C,2,FALSE,NA,21.48,28.94,3.7,4.1,3,4.2,20130424,"41,5",FALSE,20180427,219407.7652,9632911.418
PAR_A01,T08,41,MASSARANDUBA,Manilkara huberi,Sapotaceae,55.5,O,E,1,FALSE,NA,27.99,36.64,9,7,6.2,5.6,20130424,"56,5",FALSE,20180427,219407.9667,9632917.266
PAR_A01,T08,42,JATEREU,Lecythis idatimon,Lecythidaceae,24.4,O,C,2,FALSE,NA,17.14,24.55,3,2,3.2,3,20130424,"24,9",FALSE,20180427,219416.482,9632915.283
PAR_A01,T08,43,GUAJARA,Pouteria sp.,Sapotaceae,53,O,C,1,FALSE,NA,26.73,33.08,5.8,3,5.1,5.9,20130424,53,TRUE,20180427,219417.6505,9632920.413
PAR_A01,T08,44,MORTA,NA,NA,11.8,O,NA,NA,TRUE,1,NA,9.94,NA,NA,NA,NA,20130424,NA,TRUE,20180427,219444.9612,9632930.939
PAR_A01,T08,45,SUCUPIRA AMARELA,NI,NI,50.2,O,E,1,FALSE,NA,21.1,31.05,0.5,3,7,0.6,20130424,NA,TRUE,20180427,219451.4474,9632931.601
PAR_A01,T08,46,MORTA,NA,NA,20.5,O,NA,NA,TRUE,3,NA,3.24,NA,NA,NA,NA,20130424,NA,TRUE,20180427,219451.9077,9632935.53
PAR_A01,T08,47,MORTA,NA,NA,23,O,NA,NA,TRUE,3,NA,17.45,NA,NA,NA,NA,20130424,NA,TRUE,20180427,219454.4547,9632936.502
PAR_A01,T08,48,INHARE,Helicostylis sp.,Moraceae,60,O,E,1,FALSE,NA,26.62,31.76,0,4,5.1,2,20130424,"63,8",FALSE,20180427,219456.789,9632944.696
PAR_A01,T08,49,MAMONINHA,NI,NI,13.5,O,S,2,FALSE,NA,7.25,11.41,2,2.1,2.3,2.3,20130424,"17,2",FALSE,20180427,219466.0969,9632941.896
PAR_A01,T08,50,MATA MATA CI,Eschweilera amazonica,Lecythidaceae,24,O,S,2,FALSE,NA,11.32,20.04,3.6,2.7,3.6,2.3,20130424,"26,4",FALSE,20180427,219480.2205,9632949.831
PAR_A01,T08,51,TAUARI,Couratari stellata,Lecythidaceae,64,O,E,1,FALSE,NA,17.16,25.23,8,0,0,0,20130424,65,FALSE,20180427,219488.0472,9632961.11
PAR_A01,T08,52,MORTA,NA,NA,54,O,NA,NA,TRUE,1,NA,17.58,NA,NA,NA,NA,20130424,54,TRUE,20180427,219498.7107,9632951.503
PAR_A01,T08,53,EMBAUBA,Cecropia ficifolia,Urticaceae,10.5,O,S,2,FALSE,NA,8.17,12.07,3.8,0,0.7,1.8,20130424,"16,4",FALSE,20180427,219508.6045,9632966.696
PAR_A01,T08,54,MORTA,NA,NA,15,O,NA,NA,TRUE,1,NA,4.28,NA,NA,NA,NA,20130424,NA,TRUE,20180427,219511.617,9632968.274
PAR_A01,T08,55,MATAMATA PRETO,Eschweilera ovata,Lecythidaceae,12,O,S,2,FALSE,NA,8.45,13.96,0.7,0.9,0.9,1,20130424,"12,2",FALSE,20180427,219516.2578,9632971.454
PAR_A01,T08,56,MERAUBA,Mouriri collocarpa,Melastomataceae,20,O,S,2,FALSE,NA,10.3,15.74,2.6,3.3,2.2,2.9,20130424,20,FALSE,20180427,219516.4322,9632971.552
PAR_A01,T08,57,TACHI,Tachigali myrmecophila,Fabaceae,47,O,C,2,FALSE,NA,21.83,29.98,11,10,0,7,20130424,"47,8",FALSE,20180427,219522.2696,9632979.191
PAR_A01,T08,58,MORTA,NA,NA,11.7,O,NA,NA,TRUE,1,NA,4.82,NA,NA,NA,NA,20130424,NA,TRUE,20180427,219528.949,9632979.502
PAR_A01,T08,59,TAXIRANA,Stryphnodendron paniculatum,Fabaceae,41,O,C,1,FALSE,NA,17.2,25.03,11,2.8,4.5,5.7,20130424,"43,5",FALSE,20180427,219533.6971,9632983.317
PAR_A01,T08,60,MORTA,NA,NA,21,O,NA,NA,TRUE,2,NA,20.75,NA,NA,NA,NA,20130424,21,TRUE,20180427,219539.8533,9632983.335
PAR_A01,T08,61,MORTA,NA,NA,23.8,O,NA,NA,TRUE,3,NA,19.99,NA,NA,NA,NA,20130424,"23,8",TRUE,20180427,219545.5901,9632988.049
PAR_A01,T08,62,TAXIRANA,Stryphnodendron paniculatum,Fabaceae,44,O,C,2,FALSE,NA,23.54,32.82,10.9,5.9,4.9,5.1,20130424,45,FALSE,20180427,219548.4104,9632983.554
PAR_A01,T08,63,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,48.2,O,C,2,FALSE,NA,13.4,22.1,2.5,4.2,3.8,3.6,20130424,"50,5",FALSE,20180427,219550.3818,9632981.221
PAR_A01,T09,1,MORTA,NA,NA,49.5,O,NA,NA,TRUE,1,NA,27.2,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219217.2327,9632590.289
PAR_A01,T09,2,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,12.2,O,S,2,FALSE,NA,10.67,13.36,1.8,2.6,2.7,2.1,20130423,"13,8",FALSE,20180426,219220.4086,9632588.582
PAR_A01,T09,3,MORTA,NA,NA,43,O,NA,NA,TRUE,1,NA,31.37,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219283.8335,9632626.913
PAR_A01,T09,4,EMBAUBA,Cecropia ficifolia,Urticaceae,45,O,S,2,FALSE,NA,9.25,12.79,0,2,2.9,1.2,20130423,"13,3",FALSE,20180426,219288.7274,9632626.235
PAR_A01,T09,5,MORTA,NA,NA,10.3,O,NA,NA,TRUE,2,NA,4.42,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219330.7229,9632647.368
PAR_A01,T09,6,MORTA,NA,NA,39,O,NA,NA,TRUE,1,NA,27.68,NA,NA,NA,NA,20130423,39,TRUE,20180426,219330.5237,9632649.868
PAR_A01,T09,7,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,16.4,O,S,1,FALSE,NA,11.98,15.13,3.8,2.9,2.9,2.6,20130423,"16,4",TRUE,20180426,219356.681,9632662.447
PAR_A01,T09,8,MORTA,NA,NA,29,O,NA,NA,TRUE,3,NA,22.9,NA,NA,NA,NA,20130423,29,TRUE,20180426,219357.4694,9632663.094
PAR_A01,T09,9,INGA,Inga marginata,Fabaceae,10.3,O,S,2,FALSE,NA,6.49,10.71,3.2,2.4,1.4,3.1,20130423,"18,2",FALSE,20180426,219364.7234,9632666.28
PAR_A01,T09,10,ROXINHO,Peltogyne leicointei,Fabaceae,62,O,E,1,FALSE,NA,18.55,29.17,6.3,5.8,4.9,6.8,20130423,"71,5",FALSE,20180426,219370.494,9632666.295
PAR_A01,T09,11,TAXI BRANCO,Tachigali paniculata,Fabaceae,72.4,O,E,1,FALSE,NA,21.05,26,5.5,5,3.9,5.7,20130423,76,FALSE,20180426,219414.4178,9632694.825
PAR_A01,T09,12,MORTA,NA,NA,12,O,NA,NA,TRUE,3,2.8,2.59,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219391.0426,9632681.305
PAR_A01,T09,13,JATEREU,Lecythis idatimon,Lecythidaceae,19.5,O,S,1,FALSE,NA,7.7,11.26,0,2.2,0,2,20130423,"19,9",FALSE,20180426,219444.0358,9632710.657
PAR_A01,T09,14,EMBAUBA,Cecropia ficifolia,Urticaceae,16.8,O,C,1,FALSE,NA,8.04,15.2,4.3,1.4,2.9,2.4,20130423,"16,8",TRUE,20180426,219445.1772,9632713.616
PAR_A01,T09,15,MORTA,NA,NA,40,O,NA,NA,TRUE,2,NA,13.05,NA,NA,NA,NA,20130423,40,TRUE,20180426,219443.6202,9632720.788
PAR_A01,T09,16,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,14,O,E,1,FALSE,NA,6.56,11.51,2.2,2.1,1.8,1.7,20130423,"15,4",FALSE,20180426,219455.2839,9632718.029
PAR_A01,T09,17,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,15.5,O,S,3,FALSE,NA,3.09,4.73,0,0,3.2,0,20130423,NA,TRUE,20180426,219455.2123,9632718.16
PAR_A01,T09,18,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,10,O,S,1,FALSE,NA,9.49,10.33,1.3,0.6,1.2,1.1,20130423,NA,TRUE,20180426,219457.473,9632718.176
PAR_A01,T09,19,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,11.5,O,S,1,FALSE,NA,8.73,11.59,1.9,2.3,2.3,0.7,20130423,NA,TRUE,20180426,219458.314,9632720.835
PAR_A01,T09,20,MORTA,NA,NA,13.7,O,NA,NA,TRUE,2,NA,7.84,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219465.4638,9632724.424
PAR_A01,T09,21,EMBAUBA,Cecropia ficifolia,Urticaceae,15.3,O,S,1,FALSE,NA,9.8,13.52,3.2,1.2,1.7,1.3,20130423,"17,5",FALSE,20180426,219466.6256,9632725.007
PAR_A01,T09,22,EMBAUBA,Cecropia ficifolia,Urticaceae,16.5,O,S,1,FALSE,NA,7.35,12.1,3.3,2.3,2.6,1.9,20130423,"18,0",FALSE,20180426,219468.6182,9632724.889
PAR_A01,T09,23,ENVIRA SURUCUCU,Duguetia stelechantha,Annonaceae,13.2,O,S,2,FALSE,NA,5.72,6.02,2.1,2,1.2,1.1,20130423,"14,8",FALSE,20180426,219508.9776,9632744.813
PAR_A01,T09,24,JATEREU,Lecythis idatimon,Lecythidaceae,45.7,O,C,1,FALSE,NA,16.45,26.15,4.4,5.6,6,4.2,20130423,"50,5",FALSE,20180426,219522.9769,9632758.887
PAR_A01,T09,25,CASCA SECA,Licania canescens,Chrysobalanaceae,36.4,O,C,1,FALSE,NA,17.92,24.21,3.7,3.9,4,3.6,20130423,"37,0",FALSE,20180426,219527.4982,9632758.919
PAR_A01,T09,26,TAXIRANA,Stryphnodendron paniculatum,Fabaceae,30.5,O,C,2,FALSE,NA,15.14,23.29,1.7,3.1,2.5,1.9,20130423,35,FALSE,20180426,219535.6946,9632758.448
PAR_A01,T09,27,FAVA ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,46.5,O,C,2,FALSE,NA,17.57,27.77,5,6.8,9.8,6.9,20130423,53,FALSE,20180426,219534.5953,9632764.719
PAR_A01,T09,28,TAUARI,Couratari stellata,Lecythidaceae,35.3,O,C,2,FALSE,NA,14.11,19.85,4.4,1.6,4.5,2.6,20130423,"37,2",FALSE,20180426,219540.1159,9632760.779
PAR_A01,T09,29,NI,NI,NI,15.3,O,S,2,FALSE,NA,12.32,15.81,3.1,1.3,0.7,2.9,20130423,"15,3",FALSE,20180426,219545.8883,9632763.341
PAR_A01,T09,30,MATA MATA BRANCO,Eschweilera coriacea,Lecythidaceae,68,O,C,2,FALSE,NA,16.65,28.49,6.4,6.1,5.8,5.9,20130423,72,FALSE,20180426,219549.1744,9632760.181
PAR_A01,T09,31,INGA,Inga marginata,Fabaceae,41.8,O,S,1,FALSE,NA,12.98,19.95,4.6,2.6,5.9,2.6,20130423,"41,8",FALSE,20180426,219549.0003,9632767.476
PAR_A01,T09,32,INGA,Inga marginata,Fabaceae,16,O,S,2,FALSE,NA,12.98,19.83,4,1.9,4.8,3.5,20130423,"20,0",FALSE,20180426,219559.8724,9632770.472
PAR_A01,T09,33,INGA,Inga marginata,Fabaceae,47.3,O,C,2,FALSE,NA,15,24.51,4.7,12.2,11,6.9,20130423,"50,3",FALSE,20180426,219587.1154,9632781.016
PAR_A01,T09,34,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,42.2,O,E,1,FALSE,NA,17.8,25.23,2.6,2.8,3,2.8,20130423,"44,6",FALSE,20180426,219595.9161,9632783.644
PAR_A01,T09,35,NI,NI,NI,29.6,O,C,1,FALSE,NA,11.08,21.75,2.4,3.7,2.1,4.6,20130423,32,FALSE,20180426,219607.2396,9632794.249
PAR_A01,T09,36,TIMBORANA,Pseudopiptadenia suaveolens,Fabaceae,12,O,S,2,FALSE,NA,9.1,16.59,1.6,3.6,2.4,5.6,20130423,"13,1",FALSE,20180426,219611.4978,9632797.729
PAR_A01,T09,37,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,11,O,S,2,FALSE,NA,11.52,14.26,2,1.1,2.8,2.2,20130423,"11,6",FALSE,20180426,219613.3746,9632798.671
PAR_A01,T09,38,ANGELIM RAJADO,Zygia racemosa,Fabaceae,13.7,O,S,2,FALSE,NA,7.42,14.57,3.4,1.1,2.4,1.4,20130423,"14,6",FALSE,20180426,219618.8316,9632801.187
PAR_A01,T09,39,ABIURANA,Pouteria gongrijpii,Sapotaceae,16,O,S,2,FALSE,NA,7.58,16.09,4,3.2,1.7,1.5,20130423,"17,1",FALSE,20180426,219620.535,9632801.818
PAR_A01,T09,40,INGA,Inga marginata,Fabaceae,15.6,O,S,2,FALSE,NA,11.43,15.8,4,3.2,1.7,1.5,20130423,"17,8",FALSE,20180426,219621.0555,9632800.849
PAR_A01,T09,41,MORTA,NA,NA,38.4,O,NA,NA,TRUE,3,NA,10.52,NA,NA,NA,NA,20130423,"38,4",TRUE,20180426,219621.1296,9632795.853
PAR_A01,T09,42,JANAUBA,NI,NI,15.9,O,S,2,FALSE,NA,7.4,9.96,6.1,2.8,2.7,2.6,20130423,17,FALSE,20180426,219632.6424,9632806.106
PAR_A01,T10,1,MORTA,NA,NA,20.2,O,NA,NA,TRUE,3,NA,6.59,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219295.6522,9632409.973
PAR_A01,T10,2,LACRE BRANCO,Vismia guianensis,Clusiaceae,16.8,O,S,2,FALSE,NA,2.27,3.81,1.3,1.8,2.1,0,20130423,"17,2",FALSE,20180426,219298.6437,9632411.177
PAR_A01,T10,3,SUCUPIRA PRETA,Bowdichia nitida,Fabaceae,40.2,O,E,1,FALSE,NA,19.48,30.26,5.6,5.2,3,3.2,20130423,"42,4",FALSE,20180426,219300.3239,9632415.771
PAR_A01,T10,4,UXIRANA,Sacoglottis guianensis,Humiriaceae,40.5,O,E,1,FALSE,NA,17.21,30.35,4,2.1,5.5,3.6,20130423,"47,4",FALSE,20180426,219303.1019,9632411.595
PAR_A01,T10,5,MORTA,NA,NA,13,O,NA,NA,TRUE,3,NA,7.86,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219305.1803,9632415.267
PAR_A01,T10,6,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,35.8,O,E,1,FALSE,NA,8.78,12.86,0.8,3.4,7.6,1.5,20130423,"35,8",FALSE,20180426,219340.4375,9632430.051
PAR_A01,T10,7,BREU SUCURUBA,Trattinnickia burseraefolia,Burseraceae,68.7,O,E,1,FALSE,NA,13.99,25.14,3.5,3.9,9.2,4.2,20130423,"71,7",FALSE,20180426,219343.934,9632431.993
PAR_A01,T10,8,UXIRANA,Sacoglottis guianensis,Humiriaceae,45.8,O,C,1,FALSE,NA,13.93,23.46,4,3.9,7.6,2.2,20130423,"48,7",FALSE,20180426,219351.7041,9632438.599
PAR_A01,T10,9,MORTA,NA,NA,38.7,O,NA,NA,TRUE,1,NA,7.26,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219363.5532,9632454.334
PAR_A01,T10,10,CASCA SECA,Licania canescens,Chrysobalanaceae,11.7,O,S,2,FALSE,NA,9.68,12.7,1.3,2.6,2.2,1.6,20130423,NA,TRUE,20180426,219373.5089,9632452.887
PAR_A01,T10,11,JUTAI POROROCA,Dialium guianense,Fabaceae,48.2,O,C,1,FALSE,NA,18.4,33.2,5.7,3.3,4.4,2.6,20130423,49,FALSE,20180426,219376.6657,9632451.323
PAR_A01,T10,12,ABIURANA,Pouteria gongrijpii,Sapotaceae,36,O,C,1,FALSE,NA,20.69,29.47,3.7,3.2,4.2,3.1,20130423,"37,2",FALSE,20180426,219377.2486,9632448.215
PAR_A01,T10,13,ABIURANA ROSADINHA,NI,NI,26.7,O,C,1,FALSE,NA,10.05,16.21,1.6,4.4,3.9,1.5,20130423,"28,3",FALSE,20180426,219375.8885,9632454.781
PAR_A01,T10,14,JUTAI MIRIM,Hymenaea parviflora,Fabaceae,39.2,O,C,1,FALSE,NA,17.7,24.52,7,3.6,6.1,5.6,20130423,"43,5",FALSE,20180426,219388.6124,9632454.529
PAR_A01,T10,15,ACARIQUARA,Minquartia guianensis,Olacaceae,10,O,S,2,FALSE,NA,5.79,11.02,4.2,3,2.3,1.1,20130423,"10,5",FALSE,20180426,219393.9541,9632465.505
PAR_A01,T10,16,ABIURANA,Pouteria gongrijpii,Sapotaceae,38,O,C,1,FALSE,NA,18.26,23.24,4.7,2.4,3.4,2.2,20130423,"40,4",FALSE,20180426,219399.1989,9632468.419
PAR_A01,T10,17,INGA AMARELO,Inga sp.,Fabaceae,11.2,O,S,2,FALSE,NA,8.23,10.72,4.5,1.2,4.1,2.8,20130423,NA,TRUE,20180426,219406.192,9632472.304
PAR_A01,T10,18,INGA AMARELO,Inga sp.,Fabaceae,10,O,S,2,FALSE,NA,10.57,13.24,2.6,1.3,2.4,3.2,20130423,NA,TRUE,20180426,219411.874,9632474.431
PAR_A01,T10,19,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,23.7,O,E,1,FALSE,NA,7.58,14.31,0.9,3,1,2.4,20130423,"26,5",FALSE,20180426,219414.9821,9632475.014
PAR_A01,T10,20,SUCUPIRA BABONA,Diplotropis sp.,Fabaceae,58.8,O,E,1,FALSE,NA,31.31,39.16,2,3,1.7,6.3,20130423,"59,3",FALSE,20180426,219415.5355,9632479.783
PAR_A01,T10,21,MORTA,NA,NA,72,O,NA,NA,TRUE,3,NA,5.28,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219420.4695,9632483.669
PAR_A01,T10,22,NI,NI,NI,15.7,O,C,2,FALSE,NA,12.84,17.66,2.7,3,5.9,4,20130423,"21,5",FALSE,20180426,219430.7652,9632483.669
PAR_A01,T10,23,ABIURANA CASCA FINA,Pouteria retinervis,Sapotaceae,14.2,O,S,2,FALSE,NA,14.58,18.66,2,3.7,2,2.8,20130423,"13,4",FALSE,20180426,219435.9128,9632488.817
PAR_A01,T10,24,ACARIQUARA,Minquartia guianensis,Olacaceae,17.2,O,S,2,FALSE,NA,14.04,17.96,2.2,2.1,2.6,0.8,20130423,"17,1",FALSE,20180426,219441.7404,9632490.682
PAR_A01,T10,25,NI,NI,NI,12.6,O,S,2,FALSE,NA,8.14,12.5,1,1.4,2.7,1.6,20130423,"13,5",FALSE,20180426,219450.8704,9632494.839
PAR_A01,T10,26,BURRA LEITEIRA,Sapium marmieri,Euphorbiaceae,12,O,S,1,FALSE,NA,8.02,12,2.1,4.4,2,1.3,20130423,"16,4",FALSE,20180426,219464.672,9632503.766
PAR_A01,T10,27,INGA,Inga marginata,Fabaceae,14.5,O,S,2,FALSE,NA,8.52,10.64,1.7,2,1.8,1,20130423,"17,5",FALSE,20180426,219468.6056,9632506.981
PAR_A01,T10,28,MORTA,NA,NA,12,O,NA,NA,TRUE,1,NA,5.77,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219475.821,9632508.67
PAR_A01,T10,29,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,12.5,O,S,2,FALSE,NA,9.71,13.87,1.5,1,1.2,1.1,20130423,"13,2",FALSE,20180426,219478.4086,9632510.19
PAR_A01,T10,30,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,12.5,O,S,2,FALSE,NA,7.11,10.52,0.5,0.7,0.6,0,20130423,NA,TRUE,20180426,219483.8847,9632514.76
PAR_A01,T10,31,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,12.7,O,S,2,FALSE,NA,8.76,11.81,1,1.3,0.8,0,20130423,NA,TRUE,20180426,219485.6588,9632515.269
PAR_A01,T10,32,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,19,O,S,2,FALSE,NA,7.71,13.09,1.7,2.8,1.5,2,20130423,NA,TRUE,20180426,219485.7552,9632515.094
PAR_A01,T10,33,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,13.2,O,S,1,FALSE,NA,10.3,15.44,4,0,1.4,1.8,20130423,NA,TRUE,20180426,219494.2237,9632518.786
PAR_A01,T10,34,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,15.5,O,S,1,FALSE,NA,10.37,13.03,1.1,1.9,2.6,2,20130423,NA,TRUE,20180426,219525.2928,9632536.583
PAR_A01,T10,35,MORTA,NA,NA,38.2,O,NA,NA,TRUE,1,NA,12.2,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219555.4624,9632548.541
PAR_A01,T10,36,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,16,O,C,2,FALSE,NA,10.37,13.55,3.1,3.4,2.8,4.9,20130423,"27,2",FALSE,20180426,219573.9778,9632563.021
PAR_A01,T10,37,MARAVUVUIA,Croton matourensis,Euphorbiaceae,10.2,O,S,2,FALSE,NA,7.33,9.13,3.8,2.5,2.1,2,20130423,"16,1",FALSE,20180426,219592.807,9632574.45
PAR_A01,T10,38,INGA AMARELO,Inga sp.,Fabaceae,30.6,O,C,2,FALSE,NA,18.69,23.26,3.9,6.2,3,6.9,20130423,"34,0",FALSE,20180426,219603.6969,9632579.541
PAR_A01,T10,39,FAVA BARBATIMAO,Stryphnodendron pulcherrimum,Fabaceae,25.7,O,C,2,FALSE,NA,19.12,24.85,4.9,7.2,7.4,2,20130423,NA,TRUE,20180426,219604.8002,9632580.024
PAR_A01,T10,40,MASSARANDUBA,Manilkara huberi,Sapotaceae,43.7,O,C,1,FALSE,NA,19.6,25.01,5.4,4.9,5,4.6,20130423,"48,6",FALSE,20180426,219603.5538,9632582.533
PAR_A01,T10,41,JOAO MOLE,Neea oppositifolia,Nyctaginaceae,47,O,E,1,FALSE,NA,20.84,31.42,6.4,6.6,4.9,5.7,20130423,"48,5",FALSE,20180426,219609.3015,9632576.546
PAR_A01,T10,42,INGA,Inga marginata,Fabaceae,13,O,S,2,FALSE,NA,9.72,13.55,2.7,3.3,2.4,3.2,20130423,"15,5",FALSE,20180426,219616.097,9632584.994
PAR_A01,T10,43,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,24.7,O,E,1,FALSE,NA,14.82,19.7,2,3.2,2.8,2.9,20130423,"25,7",FALSE,20180426,219617.6181,9632586.385
PAR_A01,T10,44,MORTA,NA,NA,33.3,O,NA,NA,TRUE,2,NA,3.94,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219630.8978,9632595.041
PAR_A01,T10,45,FAVA FOLHA FINA,Parkia sp.,Fabaceae,37.7,O,C,1,FALSE,NA,14.77,23.4,3.1,3.7,2.5,4.1,20130423,"47,4",FALSE,20180426,219636.4253,9632595.755
PAR_A01,T10,46,MARAVUVUIA,Croton matourensis,Euphorbiaceae,10.5,O,S,1,FALSE,NA,5.47,9.06,3,1.1,2,2.6,20130423,18,FALSE,20180426,219617.5704,9632586.473
PAR_A01,T10,47,MORTA,NA,NA,10,O,NA,NA,TRUE,3,8.58,11.12,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219652.8756,9632604.648
PAR_A01,T10,48,MORTA,NA,NA,41.8,O,NA,NA,TRUE,3,NA,19.11,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219658.5788,9632613.642
PAR_A01,T10,49,JATEREU,Lecythis idatimon,Lecythidaceae,27,O,S,1,FALSE,NA,11.38,24.78,3.4,3,0.8,3.7,20130423,"27,3",FALSE,20180426,219665.7631,9632612.979
PAR_A01,T10,50,MARAVUVUIA,Croton matourensis,Euphorbiaceae,14.4,O,S,2,FALSE,NA,9.23,15.17,3.5,2.2,2.5,2,20130423,"18,4",FALSE,20180426,219712.8855,9632639.361
PAR_A01,T10,51,ABIURANA,Pouteria gongrijpii,Sapotaceae,39.7,O,E,1,FALSE,NA,22.49,31.72,0.8,0.9,0.8,1.6,20130423,"39,8",FALSE,20180426,219708.1315,9632635.541
PAR_A01,T10,52,MATAMATA PRETO,Eschweilera ovata,Lecythidaceae,57,O,C,1,FALSE,NA,29.74,32.97,3.1,4.9,6.6,3,20130423,"56,3",FALSE,20180426,219714.7182,9632638.078
PAR_A01,T10,53,PAU SANTO,Zollernia paraensis,Fabaceae,35,O,C,2,FALSE,NA,16.44,25.17,3,4.2,1.6,5,20130423,"36,3",FALSE,20180426,219716.144,9632639.645
PAR_A01,T10,54,ABIU VERMELHO,Pouteria cladantha,Sapotaceae,38,O,C,2,FALSE,NA,23.16,27.53,6.4,3.7,2.2,7.3,20130423,"39,9",FALSE,20180426,219715.7076,9632648.844
PAR_A01,T10,55,JATEREU,Lecythis idatimon,Lecythidaceae,43.3,O,C,2,FALSE,NA,19.79,27.06,5.4,3.1,4.5,3.2,20130423,"44,1",FALSE,20180426,219719.3731,9632646.278
PAR_A01,T10,56,MATAMATA PRETO,Eschweilera ovata,Lecythidaceae,40.2,O,C,2,FALSE,NA,19.17,23.49,4.6,1.1,5,3,20130423,"41,4",FALSE,20180426,219720.0327,9632653.455
PAR_A01,T10,57,JATEREU,Lecythis idatimon,Lecythidaceae,38,O,C,2,FALSE,NA,19.87,27.78,5.2,2.1,2.2,2,20130423,"38,7",FALSE,20180426,219724.2118,9632635.253
PAR_A01,T10,58,MORTA,NA,NA,47,O,NA,NA,TRUE,1,NA,3.86,NA,NA,NA,NA,20130423,NA,TRUE,20180426,219726.7042,9632641.147
PAR_A01,T10,59,MARAVUVUIA,Croton matourensis,Euphorbiaceae,18,O,C,2,FALSE,NA,14.94,19.95,3.7,1.7,2,3.1,20130423,"28,5",FALSE,20180426,219736.8902,9632651.314
